"TERRTYPO","TERRTYPO_LABEL","GEO","GEO_LABEL","INDIC_TO","INDIC_TO_LABEL","UNIT","UNIT_LABEL","NACE_R2","NACE_R2_LABEL","TIME","TIME_LABEL","Value","Flag.and.Footnotes","BHI_relevant","BHI_ID_1","BHI_ID_2","BHI_ID_3","BHI_ID_4","BHI_ID_5","BHI_ID_6","BHI_ID_7","BHI_ID_8","BHI_ID_9","BHI_ID_10","BHI_ID_11","BHI_ID_12","BHI_ID_13","BHI_ID_14","BHI_ID_15","BHI_ID_16","BHI_ID_17","BHI_ID_18","BHI_ID_19","BHI_ID_20","BHI_ID_21","BHI_ID_22","BHI_ID_23","BHI_ID_24","BHI_ID_25","BHI_ID_26","BHI_ID_27","BHI_ID_28","BHI_ID_29","BHI_ID_30","BHI_ID_31","BHI_ID_32","BHI_ID_33","BHI_ID_34","BHI_ID_35","BHI_ID_36","BHI_ID_37","BHI_ID_38","BHI_ID_39","BHI_ID_40","BHI_ID_41","BHI_ID_42"
"TOTAL","Total","SI01","Vzhodna Slovenija (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"4074219","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","SI02","Zahodna Slovenija (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"5331790","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UK","United Kingdom","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"303564528","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKC","North East (UK)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"8350176","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKC1","Tees Valley and Durham","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"1945471","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKC2","Northumberland and Tyne and Wear","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"6404705","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKD","North West (UK)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"27011728","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKD1","Cumbria","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"9399842","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKD3","Greater Manchester","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"6128672","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKD4","Lancashire","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"5484192","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKD6","Cheshire","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"2231462","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKD7","Merseyside","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"3767560","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKE","Yorkshire and The Humber","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"19201074","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKE1","East Yorkshire and Northern Lincolnshire","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"2642410","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKE2","North Yorkshire","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"10312821","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKE3","South Yorkshire","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"2295336","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKE4","West Yorkshire","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"3950507","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKF","East Midlands (UK)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"14064601","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKF1","Derbyshire and Nottinghamshire","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"5624704","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKF2","Leicestershire, Rutland and Northamptonshire","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"3289672","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKF3","Lincolnshire","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"5150225","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKG","West Midlands (UK)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"13840553","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKG1","Herefordshire, Worcestershire and Warwickshire","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"4502958","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKG2","Shropshire and Staffordshire","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"2888897","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKG3","West Midlands","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"6448699","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKH","East of England","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"18699192","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKH1","East Anglia","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"13755880","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKH2","Bedfordshire and Hertfordshire","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"2670062","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKH3","Essex","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"2273249","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKI","London","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"60746359","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKI1","Inner London (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"44825602","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKI2","Outer London (NUTS 2010)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"15920757","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKJ","South East (UK)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"33638637","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKJ1","Berkshire, Buckinghamshire and Oxfordshire","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"9040586","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKJ2","Surrey, East and West Sussex","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"9963023","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKJ3","Hampshire and Isle of Wight","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"9079451","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKJ4","Kent","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"5555577","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKK","South West (UK)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"46569396","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"9223493","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKK2","Dorset and Somerset","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"11799160","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKK3","Cornwall and Isles of Scilly","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"13161809","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKK4","Devon","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"12384935","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKL","Wales","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"22423745","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKL1","West Wales and The Valleys","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"17273407","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKL2","East Wales","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"5150338","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKM","Scotland","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"35179443","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKM2","Eastern Scotland","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"16022706","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKM3","South Western Scotland","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"7238996","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKM5","North Eastern Scotland","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"2704858","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKM6","Highlands and Islands","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"9212882","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKN","Northern Ireland (UK)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"3839625","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","UKN0","Northern Ireland (UK)","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"3839625","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","LI","Liechtenstein","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"141042","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","LI0","Liechtenstein","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"141042","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","LI00","Liechtenstein","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"141042","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ME","Montenegro","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"9151236","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ME0","Crna Gora","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"9151236","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOTAL","Total","ME00","Crna Gora","B006","Nights spent, total","NR","Number","I551-I553","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2012,2012,"9151236","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
