"TIME","GEO","GEO_LABEL","UNIT","NA_ITEM","NA_ITEM_LABEL","Value","Flag and Footnotes"
1982,"MK","Former Yugoslav Republic of Macedonia, the","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1982,"AL","Albania","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1982,"AL","Albania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1982,"AL","Albania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1982,"RS","Serbia","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1982,"RS","Serbia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1982,"RS","Serbia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1982,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1982,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1982,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"BE","Belgium","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"BE","Belgium","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"BE","Belgium","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"BG","Bulgaria","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"BG","Bulgaria","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"BG","Bulgaria","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"CZ","Czech Republic","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"CZ","Czech Republic","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"CZ","Czech Republic","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"DK","Denmark","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"DK","Denmark","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"DK","Denmark","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"DE","Germany (until 1990 former territory of the FRG)","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"DE","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"DE","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"EE","Estonia","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"EE","Estonia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"EE","Estonia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"IE","Ireland","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"IE","Ireland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"IE","Ireland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"EL","Greece","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"EL","Greece","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"EL","Greece","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"ES","Spain","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"ES","Spain","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"ES","Spain","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"FR","France","Current prices, million euro","B1GQ","Gross domestic product at market prices",632451.7,""
1983,"FR","France","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",1181985,""
1983,"FR","France","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",59.1,""
1983,"HR","Croatia","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"HR","Croatia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"HR","Croatia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"IT","Italy","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"IT","Italy","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"IT","Italy","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"CY","Cyprus","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"CY","Cyprus","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"CY","Cyprus","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"LV","Latvia","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"LV","Latvia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"LV","Latvia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"LT","Lithuania","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"LT","Lithuania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"LT","Lithuania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"LU","Luxembourg","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"LU","Luxembourg","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"LU","Luxembourg","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"HU","Hungary","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"HU","Hungary","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"HU","Hungary","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"MT","Malta","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"MT","Malta","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"MT","Malta","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"NL","Netherlands","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"NL","Netherlands","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"NL","Netherlands","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"AT","Austria","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"AT","Austria","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"AT","Austria","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"PL","Poland","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"PL","Poland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"PL","Poland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"PT","Portugal","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"PT","Portugal","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"PT","Portugal","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"RO","Romania","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"RO","Romania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"RO","Romania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"SI","Slovenia","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"SI","Slovenia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"SI","Slovenia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"SK","Slovakia","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"SK","Slovakia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"SK","Slovakia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"FI","Finland","Current prices, million euro","B1GQ","Gross domestic product at market prices",57424.3,""
1983,"FI","Finland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",99716,""
1983,"FI","Finland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",53.3,""
1983,"SE","Sweden","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"SE","Sweden","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"SE","Sweden","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"UK","United Kingdom","Current prices, million euro","B1GQ","Gross domestic product at market prices",550247.9,""
1983,"UK","United Kingdom","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",961538.3,""
1983,"UK","United Kingdom","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",53,""
1983,"IS","Iceland","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"IS","Iceland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"IS","Iceland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"NO","Norway","Current prices, million euro","B1GQ","Gross domestic product at market prices",69272.9,""
1983,"NO","Norway","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",158600.8,""
1983,"NO","Norway","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",49,""
1983,"CH","Switzerland","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"CH","Switzerland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"CH","Switzerland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
1983,"ME","Montenegro","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"ME","Montenegro","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
1983,"ME","Montenegro","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
