"rgn_id","basin","year","variable","value","unit","data_descrip","bhi_goal"
3,"Great Belt",2004,8,7.3,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2004,8,6.3,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2004,8,8,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2004,8,7,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2004,9,9.8,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2004,9,7.5,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2004,9,10,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2004,9,10,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,6,2.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,6,6.7,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,6,7,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,6,11,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,6,7.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,7,7.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,7,8.7,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,7,8.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,7,12,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,7,8.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,7,10.2,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,7,8.6,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,7,8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,8,8.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,8,8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,8,8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,8,8.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,8,9,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,8,11,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,8,8.3,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,8,10.8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,9,12,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,9,11.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,9,12,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,9,6,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,9,10.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,6,7.1,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,6,6,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,7,7,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,8,7.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,8,11,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,8,10.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,9,10.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2004,9,9,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2005,8,9,"secchi depth m","summer secchi observations","eut"
13,"Arkona Basin",2005,8,9,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2005,8,7.3,"secchi depth m","summer secchi observations","eut"
10,"Bay of Mecklenburg",2005,8,7,"secchi depth m","summer secchi observations","eut"
7,"Kiel Bay",2005,8,7,"secchi depth m","summer secchi observations","eut"
7,"Kiel Bay",2005,8,7,"secchi depth m","summer secchi observations","eut"
7,"Kiel Bay",2005,8,6.5,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,8,5.5,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,8,8.4,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,8,6.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,8,8.6,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,8,8.1,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2005,8,7.3,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2005,8,9.9,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,8,7.3,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,8,6.8,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2005,9,7.3,"secchi depth m","summer secchi observations","eut"
13,"Arkona Basin",2005,9,6.3,"secchi depth m","summer secchi observations","eut"
7,"Kiel Bay",2005,9,8.1,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,9,6.5,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,9,7.8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,9,11.4,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,9,8.1,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,9,6.7,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2005,9,9.9,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2005,9,9,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2005,9,10.2,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,9,10.2,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2005,6,11.7,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2005,6,13,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2005,6,9.2,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2005,7,9,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2005,7,8,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2005,7,8.6,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2005,8,7.8,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2005,8,10.5,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2005,8,8.5,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2005,8,8.5,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2005,9,6.4,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2005,9,8,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,6,7,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,6,6.5,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,6,7.5,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,6,8,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,6,10.5,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,7,6.5,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,7,7,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,7,6.9,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,8,7,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,8,9,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,8,10.8,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,8,8.9,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,8,9,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,9,9.2,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,9,7.5,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,9,8.6,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2005,9,8.8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,6,7,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,6,8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,6,10.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,6,7.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,6,9,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,6,10.3,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,6,8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,6,12,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,7,4.8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,7,5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,7,9.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,7,11.2,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,7,7,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,7,8.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,8,10.8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,8,9,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,8,11,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,8,9,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,8,10,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,8,9.8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,8,6.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,9,13,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,9,12.2,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,9,10,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,9,7,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,9,9,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,9,6.7,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,6,9,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,6,9,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,7,7.2,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,7,6.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,8,9.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,8,8.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,8,10,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,9,11.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,9,12,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2005,9,9,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2006,8,7,"secchi depth m","summer secchi observations","eut"
13,"Arkona Basin",2006,8,7.9,"secchi depth m","summer secchi observations","eut"
10,"Bay of Mecklenburg",2006,8,3.6,"secchi depth m","summer secchi observations","eut"
7,"Kiel Bay",2006,8,4.9,"secchi depth m","summer secchi observations","eut"
7,"Kiel Bay",2006,8,10.8,"secchi depth m","summer secchi observations","eut"
7,"Kiel Bay",2006,8,5.2,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,8,5.2,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,8,2.4,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,8,9.8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,8,11.5,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2006,8,9,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2006,8,10.4,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2006,8,11.2,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,8,15.6,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,8,11.2,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,8,7,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,8,9.4,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,8,10.4,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2006,9,7.3,"secchi depth m","summer secchi observations","eut"
13,"Arkona Basin",2006,9,5.6,"secchi depth m","summer secchi observations","eut"
10,"Bay of Mecklenburg",2006,9,7,"secchi depth m","summer secchi observations","eut"
10,"Bay of Mecklenburg",2006,9,5.4,"secchi depth m","summer secchi observations","eut"
7,"Kiel Bay",2006,9,6.4,"secchi depth m","summer secchi observations","eut"
7,"Kiel Bay",2006,9,6.6,"secchi depth m","summer secchi observations","eut"
7,"Kiel Bay",2006,9,4.9,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,9,5.9,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,9,5.8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,9,9.8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,9,6.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,9,7.3,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2006,9,9.6,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2006,9,14,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2006,9,7.8,"secchi depth m","summer secchi observations","eut"
1,"Kattegat",2006,9,9.6,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,9,7.3,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2006,6,10.3,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2006,6,9.8,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2006,7,8,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2006,7,8.5,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2006,8,9.3,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2006,8,8.5,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2006,9,7,"secchi depth m","summer secchi observations","eut"
12,"Arkona Basin",2006,9,8,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,6,6.3,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,6,7.4,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,6,7,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,6,6,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,7,8,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,7,6,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,7,6.4,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,8,8.4,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,8,6,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,8,6.5,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,8,8.4,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,9,8.8,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,9,9,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,9,6.4,"secchi depth m","summer secchi observations","eut"
3,"Great Belt",2006,9,7,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,6,10,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,6,11.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,6,9,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,6,8.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,6,9,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,7,8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,7,10,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,7,8.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,7,7,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,7,8.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,7,12,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,8,11.7,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,8,10,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,8,10.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,8,9,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,8,11,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,9,9.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,9,9,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,9,9,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,9,9.5,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,9,9.8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,6,8,"secchi depth m","summer secchi observations","eut"
2,"Kattegat",2006,6,6.5,"secchi depth m","summer secchi observations","eut"
