"station","rgn_id","year","value","variable","basin","bhi_goal","unit","data_descrip"
"Landsort",29,2011,0.0258039,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2011,0.0284355,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2011,0.0564550884645,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2011,0.0556405593765,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2012,0.01224,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2012,0.01998,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2012,0.0168,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2012,0.01632,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2012,0.01872,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2012,0.01485,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2012,0.01872,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2012,0.078,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2012,0.01911,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2012,0.01845,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2012,0.01872,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2012,0.02016,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2012,0.041508006345,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2012,0.068689611928,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2013,0.008775,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2013,0.012267,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2013,0.025032,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2013,0.019482,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2013,0.016128,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2013,0.018144,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2013,0.027117,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2013,0.026832,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2013,0.022704,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2013,0.019764,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2013,0.023316,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2013,0.023736,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2013,0.075559510935,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Landsort",29,2013,0.090177613968,"total TEQ dioxin-like pcb","Northern Baltic Proper","CON","TEQ pg/g","unique herring samples reference ids"
"Langvindsfjaerden",37,2007,0.011178,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Langvindsfjaerden",37,2008,0.01800015,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Langvindsfjaerden",37,2008,0.051,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Langvindsfjaerden",37,2008,0.012375,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Langvindsfjaerden",37,2008,0.025017,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Langvindsfjaerden",37,2009,0.0569817542525,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Langvindsfjaerden",37,2009,0.0628232067518,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Langvindsfjaerden",37,2010,0.04912500675,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Langvindsfjaerden",37,2010,0.07007600708,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Langvindsfjaerden",37,2011,0.0539226057159,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Langvindsfjaerden",37,2011,0.016884,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Langvindsfjaerden",37,2011,0.0311552345021,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Langvindsfjaerden",37,2012,0.062454606786,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Langvindsfjaerden",37,2012,0.0663872066,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Langvindsfjaerden",37,2013,0.056252604929,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Langvindsfjaerden",37,2013,0.046874404392,"total TEQ dioxin-like pcb","Bothnian Sea","CON","TEQ pg/g","unique herring samples reference ids"
"Ranefjaerden",41,2007,0.008625,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Ranefjaerden",41,2007,0.010605,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Ranefjaerden",41,2009,0.0291648825488,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Ranefjaerden",41,2009,0.038455622844,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Ranefjaerden",41,2010,0.03533800294,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Ranefjaerden",41,2010,0.039555603162,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Ranefjaerden",41,2011,0.0384595232832,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Ranefjaerden",41,2011,0.03534180276,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Ranefjaerden",41,2012,0.048009603132,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Ranefjaerden",41,2012,0.032639403024,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Ranefjaerden",41,2013,0.039496602574,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Ranefjaerden",41,2013,0.10132850462,"total TEQ dioxin-like pcb","Bothnian Bay","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.0173619,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.0194322,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.019788,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.0121158,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.018486,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.020367,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.0285912,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.0203889,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.016068,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.015696,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.0130995,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.017388,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.0152352,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.0060816,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.004641,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.0141192,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.0166023,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.0129717,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.0136152,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.0133866,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.0055671,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2004,0.01365,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.0141384,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.031248,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.0323334,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.0288684,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.0375114,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.0157728,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.0253575,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.0205056,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.022746,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.02367,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.022491,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.02556,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.021597,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.0158922,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.0209844,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.0218196,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.031323,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.0190281,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.0202014,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.0271986,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.0282987,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2005,0.0204768,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2006,0.0227448,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2006,0.0241293,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2006,0.0168498,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2006,0.0208656,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2006,0.0186003,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2006,0.018549,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2006,0.0144288,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2006,0.0199698,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2006,0.023475,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2006,0.0128601,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.016497,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.020025,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.0185166,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.0210903,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.0091455,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.0320436,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.0145314,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.0171072,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.00903,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.0133893,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.0053244,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.010656,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.0145728,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.020865,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.0152019,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.0081252,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.0090036,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.015372,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.0152922,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.016524,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.0169695,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.0150003,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2008,0.0471933,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2009,0.05334780411,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2009,0.073000207056,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2009,0.0210552,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2009,0.0146265,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2009,0.0133464,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2009,0.010608,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2009,0.0073533,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2009,0.0134583,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2009,0.014841,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2009,0.0175725,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2009,0.0093225,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2009,0.01962,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2009,0.0091323,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2009,0.0126024,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2009,0.034074303198,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2009,0.041924404284,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2010,0.0162855,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2010,0.0092574,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2010,0.018117,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2010,0.018,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2010,0.0244212,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2010,0.014763,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2010,0.0122223,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2010,0.0132486,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2010,0.0310422,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2010,0.0185856,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2010,0.0150345,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2010,0.0089376,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2010,0.06543680594,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2010,0.06133200627,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2010,0.05549400378,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2010,0.06284700405,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2011,0.0520459847808,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2011,0.0618339054315,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2011,0.0055428,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2011,0.0109188,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2011,0.0082044,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2011,0.0070596,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2011,0.0059856,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2011,0.0093978,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2011,0.0237702,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2011,0.0095496,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2011,0.0145692,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2011,0.0090573,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2011,0.0121017,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2011,0.0054636,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2011,0.0309315629784,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2011,0.037606144455,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2012,0.0950944096,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2012,0.106445510185,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2012,0.02544,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2012,0.0153,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2012,0.01584,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2012,0.02574,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2012,0.01104,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2012,0.02808,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2012,0.01254,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2012,0.00798,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2012,0.01026,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2012,0.01782,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2012,0.0246,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2012,0.01242,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2012,0.035677805346,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2012,0.046080906318,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2013,0.12030000858,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2013,0.09130200798,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"Utlaengan",14,2013,0.003204,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
