"","rgn_id","basin","year","variable","value","unit","data_descrip","bhi_goal"
"331",10,"Bay of Mecklenburg",2004,9,5.6,"secchi depth m","summer secchi observations","NUT"
"332",10,"Bay of Mecklenburg",2004,9,7.8,"secchi depth m","summer secchi observations","NUT"
"333",7,"Kiel Bay",2004,9,4.1,"secchi depth m","summer secchi observations","NUT"
"334",7,"Kiel Bay",2004,9,6.3,"secchi depth m","summer secchi observations","NUT"
"335",3,"Great Belt",2004,9,7,"secchi depth m","summer secchi observations","NUT"
"336",3,"Great Belt",2004,9,7.7,"secchi depth m","summer secchi observations","NUT"
"337",2,"Kattegat",2004,9,7.7,"secchi depth m","summer secchi observations","NUT"
"338",1,"Kattegat",2004,9,7.2,"secchi depth m","summer secchi observations","NUT"
"339",1,"Kattegat",2004,9,6.6,"secchi depth m","summer secchi observations","NUT"
"340",1,"Kattegat",2004,9,8.4,"secchi depth m","summer secchi observations","NUT"
"341",1,"Kattegat",2004,9,9.2,"secchi depth m","summer secchi observations","NUT"
"342",2,"Kattegat",2004,9,8.1,"secchi depth m","summer secchi observations","NUT"
"343",12,"Arkona Basin",2004,6,13,"secchi depth m","summer secchi observations","NUT"
"344",12,"Arkona Basin",2004,7,10.5,"secchi depth m","summer secchi observations","NUT"
"345",12,"Arkona Basin",2004,7,7.8,"secchi depth m","summer secchi observations","NUT"
"346",15,"Bornholm Basin",2004,7,8.7,"secchi depth m","summer secchi observations","NUT"
"347",12,"Arkona Basin",2004,7,9,"secchi depth m","summer secchi observations","NUT"
"348",12,"Arkona Basin",2004,8,8,"secchi depth m","summer secchi observations","NUT"
"349",15,"Bornholm Basin",2004,8,10,"secchi depth m","summer secchi observations","NUT"
"350",12,"Arkona Basin",2004,8,8,"secchi depth m","summer secchi observations","NUT"
"351",15,"Bornholm Basin",2004,8,8.8,"secchi depth m","summer secchi observations","NUT"
"352",12,"Arkona Basin",2004,8,8.1,"secchi depth m","summer secchi observations","NUT"
"353",12,"Arkona Basin",2004,9,9,"secchi depth m","summer secchi observations","NUT"
"354",12,"Arkona Basin",2004,9,11,"secchi depth m","summer secchi observations","NUT"
"355",3,"Great Belt",2004,6,5.9,"secchi depth m","summer secchi observations","NUT"
"356",3,"Great Belt",2004,6,6.4,"secchi depth m","summer secchi observations","NUT"
"357",3,"Great Belt",2004,6,5,"secchi depth m","summer secchi observations","NUT"
"358",3,"Great Belt",2004,6,6.4,"secchi depth m","summer secchi observations","NUT"
"359",3,"Great Belt",2004,6,6,"secchi depth m","summer secchi observations","NUT"
"360",3,"Great Belt",2004,7,9.8,"secchi depth m","summer secchi observations","NUT"
"361",3,"Great Belt",2004,7,7.1,"secchi depth m","summer secchi observations","NUT"
"362",3,"Great Belt",2004,7,6.7,"secchi depth m","summer secchi observations","NUT"
"363",3,"Great Belt",2004,7,6,"secchi depth m","summer secchi observations","NUT"
"364",3,"Great Belt",2004,8,7,"secchi depth m","summer secchi observations","NUT"
"365",3,"Great Belt",2004,8,7.3,"secchi depth m","summer secchi observations","NUT"
"366",3,"Great Belt",2004,8,6.3,"secchi depth m","summer secchi observations","NUT"
"367",3,"Great Belt",2004,8,8,"secchi depth m","summer secchi observations","NUT"
"368",3,"Great Belt",2004,8,7,"secchi depth m","summer secchi observations","NUT"
"369",3,"Great Belt",2004,9,9.8,"secchi depth m","summer secchi observations","NUT"
"370",3,"Great Belt",2004,9,7.5,"secchi depth m","summer secchi observations","NUT"
"371",3,"Great Belt",2004,9,10,"secchi depth m","summer secchi observations","NUT"
"372",3,"Great Belt",2004,9,10,"secchi depth m","summer secchi observations","NUT"
"373",2,"Kattegat",2004,6,2.5,"secchi depth m","summer secchi observations","NUT"
"374",2,"Kattegat",2004,6,6.7,"secchi depth m","summer secchi observations","NUT"
"375",2,"Kattegat",2004,6,7,"secchi depth m","summer secchi observations","NUT"
"376",2,"Kattegat",2004,6,11,"secchi depth m","summer secchi observations","NUT"
"377",2,"Kattegat",2004,6,7.5,"secchi depth m","summer secchi observations","NUT"
"378",2,"Kattegat",2004,7,7.5,"secchi depth m","summer secchi observations","NUT"
"379",2,"Kattegat",2004,7,8.7,"secchi depth m","summer secchi observations","NUT"
"380",2,"Kattegat",2004,7,8.5,"secchi depth m","summer secchi observations","NUT"
"381",2,"Kattegat",2004,7,12,"secchi depth m","summer secchi observations","NUT"
"382",2,"Kattegat",2004,7,8.5,"secchi depth m","summer secchi observations","NUT"
"383",2,"Kattegat",2004,7,10.2,"secchi depth m","summer secchi observations","NUT"
"384",2,"Kattegat",2004,7,8.6,"secchi depth m","summer secchi observations","NUT"
"385",2,"Kattegat",2004,7,8,"secchi depth m","summer secchi observations","NUT"
"386",2,"Kattegat",2004,8,8.5,"secchi depth m","summer secchi observations","NUT"
"387",2,"Kattegat",2004,8,8,"secchi depth m","summer secchi observations","NUT"
"388",2,"Kattegat",2004,8,8,"secchi depth m","summer secchi observations","NUT"
"389",2,"Kattegat",2004,8,8.5,"secchi depth m","summer secchi observations","NUT"
"390",2,"Kattegat",2004,8,9,"secchi depth m","summer secchi observations","NUT"
"391",2,"Kattegat",2004,8,11,"secchi depth m","summer secchi observations","NUT"
"392",2,"Kattegat",2004,8,8.3,"secchi depth m","summer secchi observations","NUT"
"393",2,"Kattegat",2004,8,10.8,"secchi depth m","summer secchi observations","NUT"
"394",2,"Kattegat",2004,9,12,"secchi depth m","summer secchi observations","NUT"
"395",2,"Kattegat",2004,9,11.5,"secchi depth m","summer secchi observations","NUT"
"396",2,"Kattegat",2004,9,12,"secchi depth m","summer secchi observations","NUT"
"397",2,"Kattegat",2004,9,6,"secchi depth m","summer secchi observations","NUT"
"398",2,"Kattegat",2004,9,10.5,"secchi depth m","summer secchi observations","NUT"
"399",2,"Kattegat",2004,6,7.1,"secchi depth m","summer secchi observations","NUT"
"400",2,"Kattegat",2004,6,6,"secchi depth m","summer secchi observations","NUT"
"401",2,"Kattegat",2004,7,7,"secchi depth m","summer secchi observations","NUT"
"402",2,"Kattegat",2004,8,7.5,"secchi depth m","summer secchi observations","NUT"
"403",2,"Kattegat",2004,8,11,"secchi depth m","summer secchi observations","NUT"
"404",2,"Kattegat",2004,8,10.5,"secchi depth m","summer secchi observations","NUT"
"405",2,"Kattegat",2004,9,10.5,"secchi depth m","summer secchi observations","NUT"
"406",2,"Kattegat",2004,9,9,"secchi depth m","summer secchi observations","NUT"
"407",12,"Arkona Basin",2005,8,9,"secchi depth m","summer secchi observations","NUT"
"408",13,"Arkona Basin",2005,8,9,"secchi depth m","summer secchi observations","NUT"
"409",12,"Arkona Basin",2005,8,7.3,"secchi depth m","summer secchi observations","NUT"
"410",10,"Bay of Mecklenburg",2005,8,7,"secchi depth m","summer secchi observations","NUT"
"411",7,"Kiel Bay",2005,8,7,"secchi depth m","summer secchi observations","NUT"
"412",7,"Kiel Bay",2005,8,7,"secchi depth m","summer secchi observations","NUT"
"413",7,"Kiel Bay",2005,8,6.5,"secchi depth m","summer secchi observations","NUT"
"414",3,"Great Belt",2005,8,5.5,"secchi depth m","summer secchi observations","NUT"
"415",3,"Great Belt",2005,8,8.4,"secchi depth m","summer secchi observations","NUT"
"416",3,"Great Belt",2005,8,6.5,"secchi depth m","summer secchi observations","NUT"
"417",2,"Kattegat",2005,8,8.6,"secchi depth m","summer secchi observations","NUT"
"418",2,"Kattegat",2005,8,8.1,"secchi depth m","summer secchi observations","NUT"
"419",1,"Kattegat",2005,8,7.3,"secchi depth m","summer secchi observations","NUT"
"420",1,"Kattegat",2005,8,9.9,"secchi depth m","summer secchi observations","NUT"
"421",2,"Kattegat",2005,8,7.3,"secchi depth m","summer secchi observations","NUT"
"422",2,"Kattegat",2005,8,6.8,"secchi depth m","summer secchi observations","NUT"
"423",12,"Arkona Basin",2005,9,7.3,"secchi depth m","summer secchi observations","NUT"
"424",13,"Arkona Basin",2005,9,6.3,"secchi depth m","summer secchi observations","NUT"
"425",7,"Kiel Bay",2005,9,8.1,"secchi depth m","summer secchi observations","NUT"
"426",3,"Great Belt",2005,9,6.5,"secchi depth m","summer secchi observations","NUT"
"427",3,"Great Belt",2005,9,7.8,"secchi depth m","summer secchi observations","NUT"
"428",2,"Kattegat",2005,9,11.4,"secchi depth m","summer secchi observations","NUT"
"429",2,"Kattegat",2005,9,8.1,"secchi depth m","summer secchi observations","NUT"
"430",2,"Kattegat",2005,9,6.7,"secchi depth m","summer secchi observations","NUT"
"431",1,"Kattegat",2005,9,9.9,"secchi depth m","summer secchi observations","NUT"
"432",1,"Kattegat",2005,9,9,"secchi depth m","summer secchi observations","NUT"
"433",1,"Kattegat",2005,9,10.2,"secchi depth m","summer secchi observations","NUT"
"434",2,"Kattegat",2005,9,10.2,"secchi depth m","summer secchi observations","NUT"
"435",12,"Arkona Basin",2005,6,11.7,"secchi depth m","summer secchi observations","NUT"
"436",12,"Arkona Basin",2005,6,13,"secchi depth m","summer secchi observations","NUT"
"437",15,"Bornholm Basin",2005,6,9.2,"secchi depth m","summer secchi observations","NUT"
"438",12,"Arkona Basin",2005,7,9,"secchi depth m","summer secchi observations","NUT"
"439",15,"Bornholm Basin",2005,7,8,"secchi depth m","summer secchi observations","NUT"
"440",12,"Arkona Basin",2005,7,8.6,"secchi depth m","summer secchi observations","NUT"
"441",12,"Arkona Basin",2005,8,7.8,"secchi depth m","summer secchi observations","NUT"
"442",15,"Bornholm Basin",2005,8,10.5,"secchi depth m","summer secchi observations","NUT"
"443",12,"Arkona Basin",2005,8,8.5,"secchi depth m","summer secchi observations","NUT"
"444",12,"Arkona Basin",2005,8,8.5,"secchi depth m","summer secchi observations","NUT"
"445",12,"Arkona Basin",2005,9,6.4,"secchi depth m","summer secchi observations","NUT"
"446",12,"Arkona Basin",2005,9,8,"secchi depth m","summer secchi observations","NUT"
"447",3,"Great Belt",2005,6,7,"secchi depth m","summer secchi observations","NUT"
"448",3,"Great Belt",2005,6,6.5,"secchi depth m","summer secchi observations","NUT"
"449",3,"Great Belt",2005,6,7.5,"secchi depth m","summer secchi observations","NUT"
"450",3,"Great Belt",2005,6,8,"secchi depth m","summer secchi observations","NUT"
"451",3,"Great Belt",2005,6,10.5,"secchi depth m","summer secchi observations","NUT"
"452",3,"Great Belt",2005,7,6.5,"secchi depth m","summer secchi observations","NUT"
"453",3,"Great Belt",2005,7,7,"secchi depth m","summer secchi observations","NUT"
"454",3,"Great Belt",2005,7,6.9,"secchi depth m","summer secchi observations","NUT"
"455",3,"Great Belt",2005,8,7,"secchi depth m","summer secchi observations","NUT"
"456",3,"Great Belt",2005,8,9,"secchi depth m","summer secchi observations","NUT"
"457",3,"Great Belt",2005,8,10.8,"secchi depth m","summer secchi observations","NUT"
"458",3,"Great Belt",2005,8,8.9,"secchi depth m","summer secchi observations","NUT"
"459",3,"Great Belt",2005,8,9,"secchi depth m","summer secchi observations","NUT"
"460",3,"Great Belt",2005,9,9.2,"secchi depth m","summer secchi observations","NUT"
"461",3,"Great Belt",2005,9,7.5,"secchi depth m","summer secchi observations","NUT"
"462",3,"Great Belt",2005,9,8.6,"secchi depth m","summer secchi observations","NUT"
"463",3,"Great Belt",2005,9,8.8,"secchi depth m","summer secchi observations","NUT"
"464",2,"Kattegat",2005,6,7,"secchi depth m","summer secchi observations","NUT"
"465",2,"Kattegat",2005,6,8,"secchi depth m","summer secchi observations","NUT"
"466",2,"Kattegat",2005,6,10.5,"secchi depth m","summer secchi observations","NUT"
"467",2,"Kattegat",2005,6,7.5,"secchi depth m","summer secchi observations","NUT"
"468",2,"Kattegat",2005,6,9,"secchi depth m","summer secchi observations","NUT"
"469",2,"Kattegat",2005,6,10.3,"secchi depth m","summer secchi observations","NUT"
"470",2,"Kattegat",2005,6,8,"secchi depth m","summer secchi observations","NUT"
"471",2,"Kattegat",2005,6,12,"secchi depth m","summer secchi observations","NUT"
"472",2,"Kattegat",2005,7,4.8,"secchi depth m","summer secchi observations","NUT"
"473",2,"Kattegat",2005,7,5,"secchi depth m","summer secchi observations","NUT"
"474",2,"Kattegat",2005,7,9.5,"secchi depth m","summer secchi observations","NUT"
"475",2,"Kattegat",2005,7,11.2,"secchi depth m","summer secchi observations","NUT"
"476",2,"Kattegat",2005,7,7,"secchi depth m","summer secchi observations","NUT"
"477",2,"Kattegat",2005,7,8.5,"secchi depth m","summer secchi observations","NUT"
"478",2,"Kattegat",2005,8,10.8,"secchi depth m","summer secchi observations","NUT"
"479",2,"Kattegat",2005,8,9,"secchi depth m","summer secchi observations","NUT"
"480",2,"Kattegat",2005,8,11,"secchi depth m","summer secchi observations","NUT"
"481",2,"Kattegat",2005,8,9,"secchi depth m","summer secchi observations","NUT"
"482",2,"Kattegat",2005,8,10,"secchi depth m","summer secchi observations","NUT"
"483",2,"Kattegat",2005,8,9.8,"secchi depth m","summer secchi observations","NUT"
"484",2,"Kattegat",2005,8,6.5,"secchi depth m","summer secchi observations","NUT"
"485",2,"Kattegat",2005,9,13,"secchi depth m","summer secchi observations","NUT"
"486",2,"Kattegat",2005,9,12.2,"secchi depth m","summer secchi observations","NUT"
"487",2,"Kattegat",2005,9,10,"secchi depth m","summer secchi observations","NUT"
"488",2,"Kattegat",2005,9,7,"secchi depth m","summer secchi observations","NUT"
"489",2,"Kattegat",2005,9,9,"secchi depth m","summer secchi observations","NUT"
"490",2,"Kattegat",2005,9,6.7,"secchi depth m","summer secchi observations","NUT"
"491",2,"Kattegat",2005,6,9,"secchi depth m","summer secchi observations","NUT"
"492",2,"Kattegat",2005,6,9,"secchi depth m","summer secchi observations","NUT"
"493",2,"Kattegat",2005,7,7.2,"secchi depth m","summer secchi observations","NUT"
"494",2,"Kattegat",2005,7,6.5,"secchi depth m","summer secchi observations","NUT"
"495",2,"Kattegat",2005,8,9.5,"secchi depth m","summer secchi observations","NUT"
"496",2,"Kattegat",2005,8,8.5,"secchi depth m","summer secchi observations","NUT"
"497",2,"Kattegat",2005,8,10,"secchi depth m","summer secchi observations","NUT"
"498",2,"Kattegat",2005,9,11.5,"secchi depth m","summer secchi observations","NUT"
"499",2,"Kattegat",2005,9,12,"secchi depth m","summer secchi observations","NUT"
"500",2,"Kattegat",2005,9,9,"secchi depth m","summer secchi observations","NUT"
"501",12,"Arkona Basin",2006,8,7,"secchi depth m","summer secchi observations","NUT"
"502",13,"Arkona Basin",2006,8,7.9,"secchi depth m","summer secchi observations","NUT"
"503",10,"Bay of Mecklenburg",2006,8,3.6,"secchi depth m","summer secchi observations","NUT"
"504",7,"Kiel Bay",2006,8,4.9,"secchi depth m","summer secchi observations","NUT"
"505",7,"Kiel Bay",2006,8,10.8,"secchi depth m","summer secchi observations","NUT"
"506",7,"Kiel Bay",2006,8,5.2,"secchi depth m","summer secchi observations","NUT"
"507",3,"Great Belt",2006,8,5.2,"secchi depth m","summer secchi observations","NUT"
"508",2,"Kattegat",2006,8,2.4,"secchi depth m","summer secchi observations","NUT"
"509",2,"Kattegat",2006,8,9.8,"secchi depth m","summer secchi observations","NUT"
"510",2,"Kattegat",2006,8,11.5,"secchi depth m","summer secchi observations","NUT"
"511",1,"Kattegat",2006,8,9,"secchi depth m","summer secchi observations","NUT"
"512",1,"Kattegat",2006,8,10.4,"secchi depth m","summer secchi observations","NUT"
"513",1,"Kattegat",2006,8,11.2,"secchi depth m","summer secchi observations","NUT"
"514",2,"Kattegat",2006,8,15.6,"secchi depth m","summer secchi observations","NUT"
"515",2,"Kattegat",2006,8,11.2,"secchi depth m","summer secchi observations","NUT"
"516",2,"Kattegat",2006,8,7,"secchi depth m","summer secchi observations","NUT"
"517",2,"Kattegat",2006,8,9.4,"secchi depth m","summer secchi observations","NUT"
"518",2,"Kattegat",2006,8,10.4,"secchi depth m","summer secchi observations","NUT"
"519",12,"Arkona Basin",2006,9,7.3,"secchi depth m","summer secchi observations","NUT"
"520",13,"Arkona Basin",2006,9,5.6,"secchi depth m","summer secchi observations","NUT"
"521",10,"Bay of Mecklenburg",2006,9,7,"secchi depth m","summer secchi observations","NUT"
"522",10,"Bay of Mecklenburg",2006,9,5.4,"secchi depth m","summer secchi observations","NUT"
"523",7,"Kiel Bay",2006,9,6.4,"secchi depth m","summer secchi observations","NUT"
"524",7,"Kiel Bay",2006,9,6.6,"secchi depth m","summer secchi observations","NUT"
"525",7,"Kiel Bay",2006,9,4.9,"secchi depth m","summer secchi observations","NUT"
"526",3,"Great Belt",2006,9,5.9,"secchi depth m","summer secchi observations","NUT"
"527",3,"Great Belt",2006,9,5.8,"secchi depth m","summer secchi observations","NUT"
"528",2,"Kattegat",2006,9,9.8,"secchi depth m","summer secchi observations","NUT"
"529",2,"Kattegat",2006,9,6.5,"secchi depth m","summer secchi observations","NUT"
"530",2,"Kattegat",2006,9,7.3,"secchi depth m","summer secchi observations","NUT"
"531",1,"Kattegat",2006,9,9.6,"secchi depth m","summer secchi observations","NUT"
"532",1,"Kattegat",2006,9,14,"secchi depth m","summer secchi observations","NUT"
"533",1,"Kattegat",2006,9,7.8,"secchi depth m","summer secchi observations","NUT"
"534",1,"Kattegat",2006,9,9.6,"secchi depth m","summer secchi observations","NUT"
"535",2,"Kattegat",2006,9,7.3,"secchi depth m","summer secchi observations","NUT"
"536",12,"Arkona Basin",2006,6,10.3,"secchi depth m","summer secchi observations","NUT"
"537",15,"Bornholm Basin",2006,6,9.8,"secchi depth m","summer secchi observations","NUT"
"538",15,"Bornholm Basin",2006,7,8,"secchi depth m","summer secchi observations","NUT"
"539",12,"Arkona Basin",2006,7,8.5,"secchi depth m","summer secchi observations","NUT"
"540",12,"Arkona Basin",2006,8,9.3,"secchi depth m","summer secchi observations","NUT"
