"","station","latitude","longitude","date","sub_samp_ref","sub_samp_id","samp_id","param_occb","basis_determination","CB101_ug/kg","CB105_ug/kg","CB118_ug/kg","CB128_ug/kg","CB138_ug/kg","CB149_ug/kg","CB153_ug/kg","CB156_ug/kg","CB157_ug/kg","CB167_ug/kg","CB169_ug/kg","CB170_ug/kg","CB180_ug/kg","CB28_ug/kg","CB52_ug/kg","CB77_ug/kg","param_bbio","AGMAX_y","AGMEA_y","AGMIN_y","DRYWT%_%","EXLIP%_%","FATWT%_%","LIPIDWT%_%","LNMAX_cm","LNMEA_cm","LNMIN_cm","WTMAX_g","WTMEA_g","WTMIN_g"
"508","E/W FLADEN",57.2247,11.828,"2001-09-13",3579759,"4992",1741364,"OC-CB","lipid weight",16.2,NA,15.1,NA,28.3,NA,38.9,NA,NA,NA,NA,NA,5.1,NA,5,NA,"B-BIO",NA,2,NA,24.1,3.11,NA,NA,NA,20,NA,NA,53.8,NA
"509","E/W FLADEN",57.2247,11.828,"2001-09-13",3579760,"4993",1741364,"OC-CB","lipid weight",8.4,NA,7.5,NA,12,NA,17,NA,NA,NA,NA,NA,4.2,NA,3.2,NA,"B-BIO",NA,2,NA,28.1,4.32,NA,NA,NA,19.6,NA,NA,51.5,NA
"510","E/W FLADEN",57.2247,11.828,"2001-09-13",3579761,"4994",1741364,"OC-CB","lipid weight",14.9,NA,12.5,NA,24.5,NA,35.8,NA,NA,NA,NA,NA,5.1,NA,4.9,NA,"B-BIO",NA,2,NA,27,4.01,NA,NA,NA,19.7,NA,NA,53,NA
"511","E/W FLADEN",57.2247,11.828,"2001-09-13",3579762,"4995",1741364,"OC-CB","lipid weight",NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,2,NA,NA,5.7,NA,NA,NA,20.4,NA,NA,59.8,NA
"512","E/W FLADEN",57.2247,11.828,"2001-09-13",3579763,"4996",1741364,"OC-CB","lipid weight",NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,2,NA,NA,4.4,NA,NA,NA,20,NA,NA,59.1,NA
"513","E/W FLADEN",57.2247,11.828,"2001-09-13",3579764,"4997",1741364,"OC-CB","lipid weight",NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,2,NA,NA,5.6,NA,NA,NA,20.7,NA,NA,62.5,NA
"514","E/W FLADEN",57.2247,11.828,"2001-09-13",3579765,"4998",1741364,"OC-CB","lipid weight",NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,2,NA,NA,4.4,NA,NA,NA,20.3,NA,NA,57.7,NA
"515","E/W FLADEN",57.2247,11.828,"2001-09-13",3579766,"4999",1741364,"OC-CB","lipid weight",NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,2,NA,NA,5.7,NA,NA,NA,20.2,NA,NA,60.5,NA
"516","E/W FLADEN",57.2247,11.828,"2001-09-13",3579767,"5000",1741364,"OC-CB","lipid weight",NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,2,NA,NA,4.7,NA,NA,NA,21,NA,NA,63.8,NA
"517","E/W FLADEN",57.2247,11.828,"2001-09-13",3579768,"5001",1741364,"OC-CB","lipid weight",NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,2,NA,NA,6.6,NA,NA,NA,20.2,NA,NA,61.1,NA
"518","E/W FLADEN",57.2247,11.828,"2001-09-13",3579769,"5002",1741364,"OC-CB","lipid weight",NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,2,NA,NA,3.2,NA,NA,NA,20.8,NA,NA,62,NA
"519","E/W FLADEN",57.2247,11.828,"2002-09-10",3579491,"4182",1741344,"OC-CB","lipid weight",33.1,NA,24.7,NA,54.2,NA,82.7,NA,NA,NA,NA,NA,16.1,3.5,9,NA,"B-BIO",NA,2,NA,26.3,3.96,NA,NA,NA,21.6,NA,NA,69.4,NA
"520","E/W FLADEN",57.2247,11.828,"2002-09-10",3579492,"4227",1741344,"OC-CB","lipid weight",12.5,NA,12.2,NA,22.7,NA,31.8,NA,NA,NA,NA,NA,4.1,3.3,3.5,NA,"B-BIO",NA,2,NA,23.9,3.37,NA,NA,NA,19.3,NA,NA,50.2,NA
"521","E/W FLADEN",57.2247,11.828,"2002-09-10",3579493,"4228",1741344,"OC-CB","lipid weight",17.5,NA,15,NA,29.2,NA,40.6,NA,NA,NA,NA,NA,5.9,3.3,4.7,NA,"B-BIO",NA,2,NA,24.4,3.32,NA,NA,NA,18.3,NA,NA,40.3,NA
"522","E/W FLADEN",57.2247,11.828,"2002-09-10",3579494,"4229",1741344,"OC-CB","lipid weight",31.5,NA,22.1,NA,51.4,NA,81.4,NA,NA,NA,NA,NA,13.8,3.4,8.1,NA,"B-BIO",NA,2,NA,25,4.1,NA,NA,NA,18.5,NA,NA,38.1,NA
"523","E/W FLADEN",57.2247,11.828,"2002-09-10",3579495,"4230",1741344,"OC-CB","lipid weight",19.2,NA,18,NA,36.6,NA,53.8,NA,NA,NA,NA,NA,7.3,3.2,4.1,NA,"B-BIO",NA,2,NA,22.9,2.17,NA,NA,NA,18.5,NA,NA,41.1,NA
"524","E/W FLADEN",57.2247,11.828,"2002-09-10",3579496,"4231",1741344,"OC-CB","lipid weight",12.9,NA,12.6,NA,23.5,NA,32.2,NA,NA,NA,NA,NA,5,3.9,4.1,NA,"B-BIO",NA,2,NA,24.5,3.63,NA,NA,NA,18.3,NA,NA,39.3,NA
"525","E/W FLADEN",57.2247,11.828,"2002-09-10",3579497,"4232",1741344,"OC-CB","lipid weight",20.3,NA,18.6,NA,34.6,NA,50.8,NA,NA,NA,NA,NA,7,3.1,4.7,NA,"B-BIO",NA,2,NA,23.4,2.24,NA,NA,NA,18.8,NA,NA,43.9,NA
"526","E/W FLADEN",57.2247,11.828,"2002-09-10",3579498,"4233",1741344,"OC-CB","lipid weight",15.2,NA,14.6,NA,28.1,NA,40.7,NA,NA,NA,NA,NA,4.7,3.6,4.5,NA,"B-BIO",NA,2,NA,24.6,3.85,NA,NA,NA,18.3,NA,NA,41.4,NA
"527","E/W FLADEN",57.2247,11.828,"2002-09-10",3579499,"4234",1741344,"OC-CB","lipid weight",17.1,NA,16.3,NA,30,NA,43.5,NA,NA,NA,NA,NA,5.7,4.5,4.2,NA,"B-BIO",NA,2,NA,23.7,2.45,NA,NA,NA,18.2,NA,NA,37.6,NA
"528","E/W FLADEN",57.2247,11.828,"2002-09-10",3579500,"4235",1741344,"OC-CB","lipid weight",15.2,NA,13.7,NA,26.6,NA,37.2,NA,NA,NA,NA,NA,5.1,4,4.3,NA,"B-BIO",NA,2,NA,23.6,2.77,NA,NA,NA,18.3,NA,NA,39.1,NA
"529","E/W FLADEN",57.2247,11.828,"2002-09-10",3579501,"4236",1741344,"OC-CB","lipid weight",20.8,NA,17.3,NA,35.2,NA,52.6,NA,NA,NA,NA,NA,5.2,4.1,5,NA,"B-BIO",NA,2,NA,24.2,2.69,NA,NA,NA,18.2,NA,NA,39.5,NA
"530","E/W FLADEN",57.2247,11.828,"2002-09-10",3579502,"4237",1741344,"OC-CB","lipid weight",19.7,NA,24.2,NA,50,NA,69.9,NA,NA,NA,NA,NA,8.8,5.1,5.1,NA,"B-BIO",NA,2,NA,27.2,1.38,NA,NA,NA,18.7,NA,NA,38.8,NA
"531","E/W FLADEN",57.2247,11.828,"2002-09-10",3579503,"4238",1741344,"OC-CB","lipid weight",NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,NA,NA,NA,3.55,NA,NA,NA,NA,NA,NA,NA,NA
"532","E/W FLADEN",57.2247,11.828,"2002-09-10",3579504,"4239",1741344,"OC-CB","lipid weight",NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,NA,NA,NA,3.39,NA,NA,NA,NA,NA,NA,NA,NA
"533","E/W FLADEN",57.2247,11.828,"2002-09-10",3579505,"4240",1741344,"OC-CB","lipid weight",NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,NA,NA,NA,3.76,NA,NA,NA,NA,NA,NA,NA,NA
"534","E/W FLADEN",57.2247,11.828,"2002-09-10",3579506,"4241",1741344,"OC-CB","lipid weight",NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,NA,NA,NA,2.29,NA,NA,NA,NA,NA,NA,NA,NA
"535","E/W FLADEN",57.2247,11.828,"2002-09-10",3579507,"4242",1741344,"OC-CB","lipid weight",NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,NA,NA,NA,4.97,NA,NA,NA,NA,NA,NA,NA,NA
"536","E/W FLADEN",57.2247,11.828,"2002-09-10",3579508,"4243",1741344,"OC-CB","lipid weight",NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,NA,NA,NA,4.31,NA,NA,NA,NA,NA,NA,NA,NA
"537","E/W FLADEN",57.2247,11.828,"2002-09-10",3579509,"4244",1741344,"OC-CB","lipid weight",NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,NA,NA,NA,2.58,NA,NA,NA,NA,NA,NA,NA,NA
"538","E/W FLADEN",57.2247,11.828,"2002-09-10",3579510,"4245",1741344,"OC-CB","lipid weight",NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,NA,NA,NA,3.67,NA,NA,NA,NA,NA,NA,NA,NA
"539","E/W FLADEN",57.2247,11.828,"2003-09-16",3578188,"4651",1741303,"OC-CB","lipid weight",8.8,NA,8.1,NA,18.7,NA,20.6,NA,NA,NA,NA,NA,5.3,4.2,4.2,NA,"B-BIO",NA,2,NA,24.6,2.64,NA,NA,NA,19.5,NA,NA,52.3,NA
"540","E/W FLADEN",57.2247,11.828,"2003-09-16",3578189,"4652",1741303,"OC-CB","lipid weight",9.7,NA,8.9,NA,20.7,NA,23.4,NA,NA,NA,NA,NA,4.4,3.6,3.8,NA,"B-BIO",NA,2,NA,25.7,3.66,NA,NA,NA,19.1,NA,NA,48.9,NA
"541","E/W FLADEN",57.2247,11.828,"2003-09-16",3578190,"4653",1741303,"OC-CB","lipid weight",8,NA,7.2,NA,16.7,NA,18.6,NA,NA,NA,NA,NA,4.2,3.5,3.5,NA,"B-BIO",NA,2,NA,24.4,4.27,NA,NA,NA,18.5,NA,NA,46.3,NA
"542","E/W FLADEN",57.2247,11.828,"2003-09-16",3578191,"4654",1741303,"OC-CB","lipid weight",9.7,NA,9,NA,20.2,NA,22.4,NA,NA,NA,NA,NA,4.5,3.6,3.7,NA,"B-BIO",NA,2,NA,25.7,3.35,NA,NA,NA,19.1,NA,NA,48.4,NA
"543","E/W FLADEN",57.2247,11.828,"2003-09-16",3578192,"4655",1741303,"OC-CB","lipid weight",10.7,NA,9.5,NA,22.4,NA,25.9,NA,NA,NA,NA,NA,4.5,3.7,4.4,NA,"B-BIO",NA,2,NA,25.2,4.02,NA,NA,NA,19.6,NA,NA,51.4,NA
"544","E/W FLADEN",57.2247,11.828,"2003-09-16",3578193,"4656",1741303,"OC-CB","lipid weight",9.7,NA,8.8,NA,22,NA,26,NA,NA,NA,NA,NA,4.3,3.6,3.4,NA,"B-BIO",NA,2,NA,27.5,4.14,NA,NA,NA,18.4,NA,NA,45.3,NA
"545","E/W FLADEN",57.2247,11.828,"2003-09-16",3578194,"4657",1741303,"OC-CB","lipid weight",13.6,NA,11.9,NA,28.3,NA,33.4,NA,NA,NA,NA,NA,4.7,3.7,4.7,NA,"B-BIO",NA,2,NA,24.7,3.26,NA,NA,NA,19.2,NA,NA,46.8,NA
"546","E/W FLADEN",57.2247,11.828,"2003-09-16",3578195,"4658",1741303,"OC-CB","lipid weight",12.4,NA,10.9,NA,25.3,NA,29.6,NA,NA,NA,NA,NA,5,3.5,4.3,NA,"B-BIO",NA,2,NA,25.6,4.34,NA,NA,NA,18.8,NA,NA,43.4,NA
"547","E/W FLADEN",57.2247,11.828,"2003-09-16",3578196,"4659",1741303,"OC-CB","lipid weight",10.1,NA,9,NA,20.6,NA,24.8,NA,NA,NA,NA,NA,4.3,3.3,3.8,NA,"B-BIO",NA,2,NA,25.5,4.5,NA,NA,NA,19.3,NA,NA,51.4,NA
"548","E/W FLADEN",57.2247,11.828,"2003-09-16",3578197,"4660",1741303,"OC-CB","lipid weight",9.8,NA,8.9,NA,21,NA,25.5,NA,NA,NA,NA,NA,4.3,3.4,3.4,NA,"B-BIO",NA,2,NA,25.6,3.49,NA,NA,NA,18.9,NA,NA,48.4,NA
"549","E/W FLADEN",57.2247,11.828,"2003-09-16",3578198,"4661",1741303,"OC-CB","lipid weight",12,NA,10,NA,23.2,NA,29.1,NA,NA,NA,NA,NA,4.4,3.6,4.1,NA,"B-BIO",NA,2,NA,25.8,3.63,NA,NA,NA,19.1,NA,NA,46.2,NA
"550","E/W FLADEN",57.2247,11.828,"2003-09-16",3578199,"4662",1741303,"OC-CB","lipid weight",10.1,NA,9.4,NA,22.9,NA,28.5,NA,NA,NA,NA,NA,4.8,3.4,3.5,NA,"B-BIO",NA,2,NA,24.9,3.56,NA,NA,NA,19,NA,NA,46.9,NA
"551","E/W FLADEN",57.2247,11.828,"2003-09-16",3578200,"4663",1741303,"OC-CB","lipid weight",NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,2,NA,NA,4.32,NA,NA,NA,19.4,NA,NA,53.4,NA
"552","E/W FLADEN",57.2247,11.828,"2003-09-16",3578201,"4664",1741303,"OC-CB","lipid weight",NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,2,NA,NA,3.14,NA,NA,NA,19.3,NA,NA,45.7,NA
"553","E/W FLADEN",57.2247,11.828,"2003-09-16",3578202,"4665",1741303,"OC-CB","lipid weight",NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,2,NA,NA,3.66,NA,NA,NA,18.8,NA,NA,47.3,NA
"554","E/W FLADEN",57.2247,11.828,"2003-09-16",3578203,"4666",1741303,"OC-CB","lipid weight",NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,2,NA,NA,3.4,NA,NA,NA,19.3,NA,NA,52.4,NA
"555","E/W FLADEN",57.2247,11.828,"2003-09-16",3578204,"4667",1741303,"OC-CB","lipid weight",NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,2,NA,NA,5,NA,NA,NA,20,NA,NA,58.8,NA
"556","E/W FLADEN",57.2247,11.828,"2003-09-16",3578205,"4668",1741303,"OC-CB","lipid weight",NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,2,NA,NA,6.04,NA,NA,NA,19.3,NA,NA,49.2,NA
"557","E/W FLADEN",57.2247,11.828,"2003-09-16",3578206,"4669",1741303,"OC-CB","lipid weight",NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,2,NA,NA,3.97,NA,NA,NA,18.9,NA,NA,44.6,NA
"558","E/W FLADEN",57.2247,11.828,"2003-09-16",3578207,"4670",1741303,"OC-CB","lipid weight",NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B-BIO",NA,2,NA,NA,4.04,NA,NA,NA,19,NA,NA,48.7,NA
"559","E/W FLADEN",57.2247,11.828,"2004-09-13",3576852,"4822",1741262,"OC-CB","lipid weight",7.8,NA,7.3,NA,16.4,NA,21.2,NA,NA,NA,NA,NA,4.9,3.8,4.2,NA,"B-BIO",NA,2,NA,27.5,4.71,NA,NA,NA,19.9,NA,NA,57.5,NA
"560","E/W FLADEN",57.2247,11.828,"2004-09-13",3576853,"4823",1741262,"OC-CB","lipid weight",6.6,NA,5.9,NA,12.6,NA,14.9,NA,NA,NA,NA,NA,5,4.1,3.9,NA,"B-BIO",NA,2,NA,25.9,5.35,NA,NA,NA,20.3,NA,NA,61.1,NA
"561","E/W FLADEN",57.2247,11.828,"2004-09-13",3576854,"4824",1741262,"OC-CB","lipid weight",8.3,NA,8.3,NA,20.3,NA,24.9,NA,NA,NA,NA,NA,4.7,3.7,4.4,NA,"B-BIO",NA,2,NA,26.6,4.91,NA,NA,NA,19.3,NA,NA,51,NA
"562","E/W FLADEN",57.2247,11.828,"2004-09-13",3576855,"4825",1741262,"OC-CB","lipid weight",13.7,NA,12.3,NA,31.1,NA,38.5,NA,NA,NA,NA,NA,5.8,3,5,NA,"B-BIO",NA,2,NA,23.6,2.37,NA,NA,NA,19.3,NA,NA,44.4,NA
"563","E/W FLADEN",57.2247,11.828,"2004-09-13",3576856,"4826",1741262,"OC-CB","lipid weight",7.7,NA,7.7,NA,17.3,NA,21.5,NA,NA,NA,NA,NA,4.7,3.7,3.9,NA,"B-BIO",NA,2,NA,27,4.91,NA,NA,NA,19.9,NA,NA,56,NA
"564","E/W FLADEN",57.2247,11.828,"2004-09-13",3576857,"4827",1741262,"OC-CB","lipid weight",6.7,NA,6.3,NA,15.1,NA,19,NA,NA,NA,NA,NA,4.2,3.5,3.3,NA,"B-BIO",NA,2,NA,28.2,6.37,NA,NA,NA,19.7,NA,NA,59,NA
"565","E/W FLADEN",57.2247,11.828,"2004-09-13",3576858,"4828",1741262,"OC-CB","lipid weight",16.2,NA,13.1,NA,28.5,NA,37.6,NA,NA,NA,NA,NA,5.4,3.4,6.1,NA,"B-BIO",NA,2,NA,26.1,5.24,NA,NA,NA,21.3,NA,NA,71.5,NA
"566","E/W FLADEN",57.2247,11.828,"2004-09-13",3576859,"4829",1741262,"OC-CB","lipid weight",11,NA,9.9,NA,22.5,NA,28.4,NA,NA,NA,NA,NA,4.5,3.4,4.8,NA,"B-BIO",NA,2,NA,26.9,5.32,NA,NA,NA,20.7,NA,NA,59.8,NA
"567","E/W FLADEN",57.2247,11.828,"2004-09-13",3576860,"4830",1741262,"OC-CB","lipid weight",10.2,NA,9.9,NA,22.7,NA,29.4,NA,NA,NA,NA,NA,4.3,3.3,4.8,NA,"B-BIO",NA,2,NA,26.1,4.2,NA,NA,NA,19.6,NA,NA,51.3,NA
"568","E/W FLADEN",57.2247,11.828,"2004-09-13",3576861,"4831",1741262,"OC-CB","lipid weight",7.9,NA,7.1,NA,15.6,NA,20.3,NA,NA,NA,NA,NA,4.6,3.7,4.1,NA,"B-BIO",NA,2,NA,28.4,5.88,NA,NA,NA,20.8,NA,NA,68.3,NA
"569","E/W FLADEN",57.2247,11.828,"2004-09-13",3576862,"4832",1741262,"OC-CB","lipid weight",10,NA,8.9,NA,20.4,NA,25.4,NA,NA,NA,NA,NA,5,3.9,5.5,NA,"B-BIO",NA,2,NA,25.1,3.58,NA,NA,NA,19.6,NA,NA,51.7,NA
"570","E/W FLADEN",57.2247,11.828,"2004-09-13",3576863,"4833",1741262,"OC-CB","lipid weight",12.1,NA,11.4,NA,23.9,NA,29.3,NA,NA,NA,NA,NA,4.9,3.8,5.1,NA,"B-BIO",NA,2,NA,25.1,3.7,NA,NA,NA,19,NA,NA,42.3,NA
"571","E/W FLADEN",57.2247,11.828,"2005-09-19",3575009,"4679",1741132,"OC-CB","lipid weight",16.9,NA,16.7,NA,31.3,NA,46.1,NA,NA,NA,NA,NA,8.1,3.9,3.9,NA,"B-BIO",NA,2,NA,24.9,2.82,NA,NA,NA,20,NA,NA,53.6,NA
"572","E/W FLADEN",57.2247,11.828,"2005-09-19",3575010,"4680",1741132,"OC-CB","lipid weight",7.9,NA,7.5,NA,13.5,NA,17.4,NA,NA,NA,NA,NA,3.8,3,3,NA,"B-BIO",NA,2,NA,27.7,6.06,NA,NA,NA,20.3,NA,NA,67.3,NA
"573","E/W FLADEN",57.2247,11.828,"2005-09-19",3575011,"4681",1741132,"OC-CB","lipid weight",12.6,NA,12.2,NA,22.8,NA,30.9,NA,NA,NA,NA,NA,4.2,3.3,3.3,NA,"B-BIO",NA,2,NA,24.9,3.33,NA,NA,NA,19.8,NA,NA,53.4,NA
"574","E/W FLADEN",57.2247,11.828,"2005-09-19",3575012,"4682",1741132,"OC-CB","lipid weight",16,NA,18.7,NA,34.7,NA,51.5,NA,NA,NA,NA,NA,8.4,4.3,4.3,NA,"B-BIO",NA,2,NA,22.9,2.57,NA,NA,NA,20,NA,NA,52,NA
"575","E/W FLADEN",57.2247,11.828,"2005-09-19",3575013,"4683",1741132,"OC-CB","lipid weight",8,NA,8.3,NA,15.4,NA,19.9,NA,NA,NA,NA,NA,4.1,3.2,3.2,NA,"B-BIO",NA,2,NA,26.2,4.43,NA,NA,NA,20.1,NA,NA,57.7,NA
"576","E/W FLADEN",57.2247,11.828,"2005-09-19",3575014,"4684",1741132,"OC-CB","lipid weight",7.7,NA,7.4,NA,14.5,NA,20.7,NA,NA,NA,NA,NA,3.9,2.9,2.9,NA,"B-BIO",NA,2,NA,27.8,6.83,NA,NA,NA,20.6,NA,NA,65,NA
"577","E/W FLADEN",57.2247,11.828,"2005-09-19",3575015,"4685",1741132,"OC-CB","lipid weight",11.4,NA,11.1,NA,19.4,NA,29.6,NA,NA,NA,NA,NA,4.6,3.6,3.6,NA,"B-BIO",NA,2,NA,24.3,3.92,NA,NA,NA,20.6,NA,NA,59.9,NA
"578","E/W FLADEN",57.2247,11.828,"2005-09-19",3575016,"4686",1741132,"OC-CB","lipid weight",12.5,NA,12.7,NA,22.9,NA,31.5,NA,NA,NA,NA,NA,5.1,4,4,NA,"B-BIO",NA,2,NA,24.3,2.73,NA,NA,NA,20.5,NA,NA,59.3,NA
"579","E/W FLADEN",57.2247,11.828,"2005-09-19",3575017,"4687",1741132,"OC-CB","lipid weight",8.2,NA,8.7,NA,17.6,NA,24.1,NA,NA,NA,NA,NA,4.2,3.3,3.3,NA,"B-BIO",NA,2,NA,25,3.33,NA,NA,NA,19,NA,NA,50.2,NA
"580","E/W FLADEN",57.2247,11.828,"2005-09-19",3575018,"4688",1741132,"OC-CB","lipid weight",9.7,NA,9.5,NA,18.1,NA,22.2,NA,NA,NA,NA,NA,4.2,3.3,3.3,NA,"B-BIO",NA,2,NA,25,3.36,NA,NA,NA,20.3,NA,NA,64.5,NA
"581","E/W FLADEN",57.2247,11.828,"2005-09-19",3575019,"4689",1741132,"OC-CB","lipid weight",11.2,NA,10.5,NA,21.3,NA,26.8,NA,NA,NA,NA,NA,4.4,3.4,3.4,NA,"B-BIO",NA,2,NA,26.2,4.09,NA,NA,NA,20.3,NA,NA,57,NA
"582","E/W FLADEN",57.2247,11.828,"2005-09-19",3575020,"4690",1741132,"OC-CB","lipid weight",10,NA,9.3,NA,17.4,NA,23.3,NA,NA,NA,NA,NA,4.2,3.2,3.2,NA,"B-BIO",NA,2,NA,26.6,4.32,NA,NA,NA,20.7,NA,NA,65.6,NA
"583","E/W FLADEN",57.2247,11.828,"2006-09-14",3598715,"6012",1754268,"OC-CB","lipid weight",8.4,NA,7.4,NA,12.8,NA,22,NA,NA,NA,NA,NA,4.6,3.6,3.6,NA,"B-BIO",NA,2,NA,27.3,4.96,NA,NA,NA,20.7,NA,NA,62,NA
"584","E/W FLADEN",57.2247,11.828,"2006-09-14",3598716,"6013",1754268,"OC-CB","lipid weight",6.7,NA,5.9,NA,10.4,NA,16,NA,NA,NA,NA,NA,4.5,3.5,3.5,NA,"B-BIO",NA,2,NA,27.7,5.13,NA,NA,NA,20.3,NA,NA,64.1,NA
"585","E/W FLADEN",57.2247,11.828,"2006-09-14",3598717,"6014",1754268,"OC-CB","lipid weight",9.3,NA,8.4,NA,14.9,NA,21.6,NA,NA,NA,NA,NA,9.9,7.8,7.8,NA,"B-BIO",NA,2,NA,27,3.73,NA,NA,NA,20.4,NA,NA,58,NA
"586","E/W FLADEN",57.2247,11.828,"2006-09-14",3598718,"6015",1754268,"OC-CB","lipid weight",6.6,NA,5.8,NA,10.2,NA,15.7,NA,NA,NA,NA,NA,4.4,3.4,3.4,NA,"B-BIO",NA,2,NA,28.5,5.25,NA,NA,NA,20.2,NA,NA,62.4,NA
"587","E/W FLADEN",57.2247,11.828,"2006-09-14",3598719,"6016",1754268,"OC-CB","lipid weight",12.7,NA,11.6,NA,23,NA,38.5,NA,NA,NA,NA,NA,6.1,3.8,3.8,NA,"B-BIO",NA,2,NA,26.1,3.65,NA,NA,NA,20.2,NA,NA,59.7,NA
"588","E/W FLADEN",57.2247,11.828,"2006-09-14",3598720,"6017",1754268,"OC-CB","lipid weight",9.4,NA,8,NA,15.9,NA,25.7,NA,NA,NA,NA,NA,5.1,3.9,3.9,NA,"B-BIO",NA,2,NA,26.1,3.6,NA,NA,NA,20.6,NA,NA,60.7,NA
"589","E/W FLADEN",57.2247,11.828,"2006-09-14",3598721,"6018",1754268,"OC-CB","lipid weight",9,NA,8.5,NA,13.7,NA,24,NA,NA,NA,NA,NA,4.8,3.7,3.7,NA,"B-BIO",NA,2,NA,26.1,3.78,NA,NA,NA,20.7,NA,NA,61.7,NA
"590","E/W FLADEN",57.2247,11.828,"2006-09-14",3598722,"6019",1754268,"OC-CB","lipid weight",6.7,NA,6.5,NA,10.5,NA,17,NA,NA,NA,NA,NA,5,3.9,3.9,NA,"B-BIO",NA,2,NA,26.3,4.62,NA,NA,NA,20.1,NA,NA,60.7,NA
"591","E/W FLADEN",57.2247,11.828,"2006-09-14",3598723,"6020",1754268,"OC-CB","lipid weight",6.7,NA,6.5,NA,10.5,NA,17,NA,NA,NA,NA,NA,5,3.9,3.9,NA,"B-BIO",NA,2,NA,27.3,4.62,NA,NA,NA,19.7,NA,NA,55.8,NA
"592","E/W FLADEN",57.2247,11.828,"2006-09-14",3598724,"6021",1754268,"OC-CB","lipid weight",9.3,NA,8.6,NA,15,NA,22.1,NA,NA,NA,NA,NA,4.5,3.5,3.5,NA,"B-BIO",NA,2,NA,26.5,5.08,NA,NA,NA,19.9,NA,NA,56.1,NA
"593","E/W FLADEN",57.2247,11.828,"2006-09-14",3598725,"6022",1754268,"OC-CB","lipid weight",8.7,NA,7.1,NA,14.1,NA,22.9,NA,NA,NA,NA,NA,5,3.9,3.9,NA,"B-BIO",NA,2,NA,26.1,3.63,NA,NA,NA,18.7,NA,NA,48.1,NA
"594","E/W FLADEN",57.2247,11.828,"2006-09-14",3598726,"6023",1754268,"OC-CB","lipid weight",10,NA,10.1,NA,17,NA,25.4,NA,NA,NA,NA,NA,4.7,3.7,3.7,NA,"B-BIO",NA,2,NA,28.2,5.99,NA,NA,NA,20,NA,NA,58.5,NA
"595","E/W FLADEN",57.2247,11.828,"2007-09-19",3574051,"3883",1741079,"OC-CB","lipid weight",6,NA,6,NA,11,NA,17,NA,NA,NA,NA,NA,5,4,4,NA,"B-BIO",NA,2,NA,NA,3.74,NA,NA,NA,20.1,NA,NA,56.8,NA
