"basin_name_holas","basin_name_baltsem","basin_abb_baltsem","year","sal_deep","salin_bottom_depth"
"Aland Sea","Bothnian Sea","BS",1994,6.90364353424658,220
"Bothnian Sea","Bothnian Sea","BS",1994,6.90364353424658,220
"The Quark","Bothnian Sea","BS",1994,6.90364353424658,220
"Aland Sea","Bothnian Sea","BS",1995,6.97691361643836,220
"Bothnian Sea","Bothnian Sea","BS",1995,6.97691361643836,220
"The Quark","Bothnian Sea","BS",1995,6.97691361643836,220
"Aland Sea","Bothnian Sea","BS",1996,6.99300923497268,220
"Bothnian Sea","Bothnian Sea","BS",1996,6.99300923497268,220
"The Quark","Bothnian Sea","BS",1996,6.99300923497268,220
"Aland Sea","Bothnian Sea","BS",1997,6.99406942465753,220
"Bothnian Sea","Bothnian Sea","BS",1997,6.99406942465753,220
"The Quark","Bothnian Sea","BS",1997,6.99406942465753,220
"Aland Sea","Bothnian Sea","BS",1998,6.94209052054795,220
"Bothnian Sea","Bothnian Sea","BS",1998,6.94209052054795,220
"The Quark","Bothnian Sea","BS",1998,6.94209052054795,220
"Aland Sea","Bothnian Sea","BS",1999,6.87533947945205,220
"Bothnian Sea","Bothnian Sea","BS",1999,6.87533947945205,220
"The Quark","Bothnian Sea","BS",1999,6.87533947945205,220
"Aland Sea","Bothnian Sea","BS",2000,6.82826855191257,220
"Bothnian Sea","Bothnian Sea","BS",2000,6.82826855191257,220
"The Quark","Bothnian Sea","BS",2000,6.82826855191257,220
"Aland Sea","Bothnian Sea","BS",2001,6.83599095890411,220
"Bothnian Sea","Bothnian Sea","BS",2001,6.83599095890411,220
"The Quark","Bothnian Sea","BS",2001,6.83599095890411,220
"Aland Sea","Bothnian Sea","BS",2002,6.88929608219178,220
"Bothnian Sea","Bothnian Sea","BS",2002,6.88929608219178,220
"The Quark","Bothnian Sea","BS",2002,6.88929608219178,220
"Aland Sea","Bothnian Sea","BS",2003,6.84659279452055,220
"Bothnian Sea","Bothnian Sea","BS",2003,6.84659279452055,220
"The Quark","Bothnian Sea","BS",2003,6.84659279452055,220
"Aland Sea","Bothnian Sea","BS",2004,6.85931841530055,220
"Bothnian Sea","Bothnian Sea","BS",2004,6.85931841530055,220
"The Quark","Bothnian Sea","BS",2004,6.85931841530055,220
"Aland Sea","Bothnian Sea","BS",2005,6.8460817260274,220
"Bothnian Sea","Bothnian Sea","BS",2005,6.8460817260274,220
"The Quark","Bothnian Sea","BS",2005,6.8460817260274,220
"Aland Sea","Bothnian Sea","BS",2006,6.84832298630137,220
"Bothnian Sea","Bothnian Sea","BS",2006,6.84832298630137,220
"The Quark","Bothnian Sea","BS",2006,6.84832298630137,220
"Aland Sea","Bothnian Sea","BS",2007,6.80609726027397,220
"Bothnian Sea","Bothnian Sea","BS",2007,6.80609726027397,220
"The Quark","Bothnian Sea","BS",2007,6.80609726027397,220
"Aland Sea","Bothnian Sea","BS",2008,6.84124295081967,220
"Bothnian Sea","Bothnian Sea","BS",2008,6.84124295081967,220
"The Quark","Bothnian Sea","BS",2008,6.84124295081967,220
"Aland Sea","Bothnian Sea","BS",2009,6.81432131506849,220
"Bothnian Sea","Bothnian Sea","BS",2009,6.81432131506849,220
"The Quark","Bothnian Sea","BS",2009,6.81432131506849,220
"Aland Sea","Bothnian Sea","BS",2010,6.84101336986301,220
"Bothnian Sea","Bothnian Sea","BS",2010,6.84101336986301,220
"The Quark","Bothnian Sea","BS",2010,6.84101336986301,220
"Aland Sea","Bothnian Sea","BS",2011,6.83554252054795,220
"Bothnian Sea","Bothnian Sea","BS",2011,6.83554252054795,220
"The Quark","Bothnian Sea","BS",2011,6.83554252054795,220
"Aland Sea","Bothnian Sea","BS",2012,6.77313450819672,220
"Bothnian Sea","Bothnian Sea","BS",2012,6.77313450819672,220
"The Quark","Bothnian Sea","BS",2012,6.77313450819672,220
"Aland Sea","Bothnian Sea","BS",2013,6.77735747945205,220
"Bothnian Sea","Bothnian Sea","BS",2013,6.77735747945205,220
"The Quark","Bothnian Sea","BS",2013,6.77735747945205,220
"Aland Sea","Bothnian Sea","BS",2014,6.74713619178082,220
"Bothnian Sea","Bothnian Sea","BS",2014,6.74713619178082,220
"The Quark","Bothnian Sea","BS",2014,6.74713619178082,220
"Aland Sea","Bothnian Sea","BS",2015,6.69945698630137,220
"Bothnian Sea","Bothnian Sea","BS",2015,6.69945698630137,220
"The Quark","Bothnian Sea","BS",2015,6.69945698630137,220
"Aland Sea","Bothnian Sea","BS",2016,6.64654786885246,220
"Bothnian Sea","Bothnian Sea","BS",2016,6.64654786885246,220
"The Quark","Bothnian Sea","BS",2016,6.64654786885246,220
"Aland Sea","Bothnian Sea","BS",2017,6.57284435616438,220
"Bothnian Sea","Bothnian Sea","BS",2017,6.57284435616438,220
"The Quark","Bothnian Sea","BS",2017,6.57284435616438,220
"Aland Sea","Bothnian Sea","BS",2018,6.52569775342466,220
"Bothnian Sea","Bothnian Sea","BS",2018,6.52569775342466,220
"The Quark","Bothnian Sea","BS",2018,6.52569775342466,220
"Aland Sea","Bothnian Sea","BS",2019,6.51341808219178,220
"Bothnian Sea","Bothnian Sea","BS",2019,6.51341808219178,220
"The Quark","Bothnian Sea","BS",2019,6.51341808219178,220
"Aland Sea","Bothnian Sea","BS",2020,6.55355617486339,220
"Bothnian Sea","Bothnian Sea","BS",2020,6.55355617486339,220
"The Quark","Bothnian Sea","BS",2020,6.55355617486339,220
"Aland Sea","Bothnian Sea","BS",2021,6.53725638356164,220
"Bothnian Sea","Bothnian Sea","BS",2021,6.53725638356164,220
"The Quark","Bothnian Sea","BS",2021,6.53725638356164,220
"Aland Sea","Bothnian Sea","BS",2022,6.46436487671233,220
"Bothnian Sea","Bothnian Sea","BS",2022,6.46436487671233,220
"The Quark","Bothnian Sea","BS",2022,6.46436487671233,220
"Aland Sea","Bothnian Sea","BS",2023,6.42624230136986,220
"Bothnian Sea","Bothnian Sea","BS",2023,6.42624230136986,220
"The Quark","Bothnian Sea","BS",2023,6.42624230136986,220
"Aland Sea","Bothnian Sea","BS",2024,6.38427270491803,220
"Bothnian Sea","Bothnian Sea","BS",2024,6.38427270491803,220
"The Quark","Bothnian Sea","BS",2024,6.38427270491803,220
"Aland Sea","Bothnian Sea","BS",2025,6.32002109589041,220
"Bothnian Sea","Bothnian Sea","BS",2025,6.32002109589041,220
"The Quark","Bothnian Sea","BS",2025,6.32002109589041,220
"Aland Sea","Bothnian Sea","BS",2026,6.28870542465753,220
"Bothnian Sea","Bothnian Sea","BS",2026,6.28870542465753,220
"The Quark","Bothnian Sea","BS",2026,6.28870542465753,220
"Aland Sea","Bothnian Sea","BS",2027,6.34863202739726,220
"Bothnian Sea","Bothnian Sea","BS",2027,6.34863202739726,220
"The Quark","Bothnian Sea","BS",2027,6.34863202739726,220
"Aland Sea","Bothnian Sea","BS",2028,6.38508412568306,220
"Bothnian Sea","Bothnian Sea","BS",2028,6.38508412568306,220
"The Quark","Bothnian Sea","BS",2028,6.38508412568306,220
"Aland Sea","Bothnian Sea","BS",2029,6.35165542465753,220
"Bothnian Sea","Bothnian Sea","BS",2029,6.35165542465753,220
"The Quark","Bothnian Sea","BS",2029,6.35165542465753,220
"Aland Sea","Bothnian Sea","BS",2030,6.333506,220
"Bothnian Sea","Bothnian Sea","BS",2030,6.333506,220
"The Quark","Bothnian Sea","BS",2030,6.333506,220
"Aland Sea","Bothnian Sea","BS",2031,6.30050410958904,220
"Bothnian Sea","Bothnian Sea","BS",2031,6.30050410958904,220
"The Quark","Bothnian Sea","BS",2031,6.30050410958904,220
"Aland Sea","Bothnian Sea","BS",2032,6.2785206284153,220
"Bothnian Sea","Bothnian Sea","BS",2032,6.2785206284153,220
"The Quark","Bothnian Sea","BS",2032,6.2785206284153,220
"Aland Sea","Bothnian Sea","BS",2033,6.23576695890411,220
"Bothnian Sea","Bothnian Sea","BS",2033,6.23576695890411,220
"The Quark","Bothnian Sea","BS",2033,6.23576695890411,220
"Aland Sea","Bothnian Sea","BS",2034,6.17007879452055,220
"Bothnian Sea","Bothnian Sea","BS",2034,6.17007879452055,220
"The Quark","Bothnian Sea","BS",2034,6.17007879452055,220
"Aland Sea","Bothnian Sea","BS",2035,6.18581846575342,220
"Bothnian Sea","Bothnian Sea","BS",2035,6.18581846575342,220
"The Quark","Bothnian Sea","BS",2035,6.18581846575342,220
"Aland Sea","Bothnian Sea","BS",2036,6.16523540983607,220
"Bothnian Sea","Bothnian Sea","BS",2036,6.16523540983607,220
"The Quark","Bothnian Sea","BS",2036,6.16523540983607,220
"Aland Sea","Bothnian Sea","BS",2037,6.16282578082192,220
"Bothnian Sea","Bothnian Sea","BS",2037,6.16282578082192,220
"The Quark","Bothnian Sea","BS",2037,6.16282578082192,220
"Aland Sea","Bothnian Sea","BS",2038,6.15408490410959,220
"Bothnian Sea","Bothnian Sea","BS",2038,6.15408490410959,220
"The Quark","Bothnian Sea","BS",2038,6.15408490410959,220
"Aland Sea","Bothnian Sea","BS",2039,6.08441394520548,220
"Bothnian Sea","Bothnian Sea","BS",2039,6.08441394520548,220
"The Quark","Bothnian Sea","BS",2039,6.08441394520548,220
"Aland Sea","Bothnian Sea","BS",2040,6.0106874863388,220
"Bothnian Sea","Bothnian Sea","BS",2040,6.0106874863388,220
"The Quark","Bothnian Sea","BS",2040,6.0106874863388,220
"Aland Sea","Bothnian Sea","BS",2041,6.00006276712329,220
"Bothnian Sea","Bothnian Sea","BS",2041,6.00006276712329,220
"The Quark","Bothnian Sea","BS",2041,6.00006276712329,220
"Aland Sea","Bothnian Sea","BS",2042,5.96036323287671,220
"Bothnian Sea","Bothnian Sea","BS",2042,5.96036323287671,220
"The Quark","Bothnian Sea","BS",2042,5.96036323287671,220
"Aland Sea","Bothnian Sea","BS",2043,5.89909145205479,220
"Bothnian Sea","Bothnian Sea","BS",2043,5.89909145205479,220
"The Quark","Bothnian Sea","BS",2043,5.89909145205479,220
"Aland Sea","Bothnian Sea","BS",2044,5.86944043715847,220
"Bothnian Sea","Bothnian Sea","BS",2044,5.86944043715847,220
"The Quark","Bothnian Sea","BS",2044,5.86944043715847,220
"Aland Sea","Bothnian Sea","BS",2045,5.86595030136986,220
"Bothnian Sea","Bothnian Sea","BS",2045,5.86595030136986,220
"The Quark","Bothnian Sea","BS",2045,5.86595030136986,220
"Aland Sea","Bothnian Sea","BS",2046,5.83153597260274,220
"Bothnian Sea","Bothnian Sea","BS",2046,5.83153597260274,220
"The Quark","Bothnian Sea","BS",2046,5.83153597260274,220
"Aland Sea","Bothnian Sea","BS",2047,5.82496276712329,220
"Bothnian Sea","Bothnian Sea","BS",2047,5.82496276712329,220
"The Quark","Bothnian Sea","BS",2047,5.82496276712329,220
"Aland Sea","Bothnian Sea","BS",2048,5.81365806010929,220
"Bothnian Sea","Bothnian Sea","BS",2048,5.81365806010929,220
"The Quark","Bothnian Sea","BS",2048,5.81365806010929,220
"Aland Sea","Bothnian Sea","BS",2049,5.74140120547945,220
"Bothnian Sea","Bothnian Sea","BS",2049,5.74140120547945,220
"The Quark","Bothnian Sea","BS",2049,5.74140120547945,220
"Aland Sea","Bothnian Sea","BS",2050,5.6929535890411,220
"Bothnian Sea","Bothnian Sea","BS",2050,5.6929535890411,220
"The Quark","Bothnian Sea","BS",2050,5.6929535890411,220
"Aland Sea","Bothnian Sea","BS",2051,5.72533460273973,220
"Bothnian Sea","Bothnian Sea","BS",2051,5.72533460273973,220
"The Quark","Bothnian Sea","BS",2051,5.72533460273973,220
"Aland Sea","Bothnian Sea","BS",2052,5.72146841530055,220
"Bothnian Sea","Bothnian Sea","BS",2052,5.72146841530055,220
"The Quark","Bothnian Sea","BS",2052,5.72146841530055,220
"Aland Sea","Bothnian Sea","BS",2053,5.72867994520548,220
"Bothnian Sea","Bothnian Sea","BS",2053,5.72867994520548,220
"The Quark","Bothnian Sea","BS",2053,5.72867994520548,220
"Aland Sea","Bothnian Sea","BS",2054,5.71364893150685,220
"Bothnian Sea","Bothnian Sea","BS",2054,5.71364893150685,220
"The Quark","Bothnian Sea","BS",2054,5.71364893150685,220
"Aland Sea","Bothnian Sea","BS",2055,5.64012684931507,220
"Bothnian Sea","Bothnian Sea","BS",2055,5.64012684931507,220
"The Quark","Bothnian Sea","BS",2055,5.64012684931507,220
"Aland Sea","Bothnian Sea","BS",2056,5.61808379781421,220
"Bothnian Sea","Bothnian Sea","BS",2056,5.61808379781421,220
"The Quark","Bothnian Sea","BS",2056,5.61808379781421,220
"Aland Sea","Bothnian Sea","BS",2057,5.60828539726027,220
"Bothnian Sea","Bothnian Sea","BS",2057,5.60828539726027,220
"The Quark","Bothnian Sea","BS",2057,5.60828539726027,220
"Aland Sea","Bothnian Sea","BS",2058,5.5833275890411,220
"Bothnian Sea","Bothnian Sea","BS",2058,5.5833275890411,220
"The Quark","Bothnian Sea","BS",2058,5.5833275890411,220
"Aland Sea","Bothnian Sea","BS",2059,5.55881301369863,220
"Bothnian Sea","Bothnian Sea","BS",2059,5.55881301369863,220
"The Quark","Bothnian Sea","BS",2059,5.55881301369863,220
"Aland Sea","Bothnian Sea","BS",2060,5.55598193989071,220
"Bothnian Sea","Bothnian Sea","BS",2060,5.55598193989071,220
"The Quark","Bothnian Sea","BS",2060,5.55598193989071,220
"Aland Sea","Bothnian Sea","BS",2061,5.55446975342466,220
"Bothnian Sea","Bothnian Sea","BS",2061,5.55446975342466,220
"The Quark","Bothnian Sea","BS",2061,5.55446975342466,220
"Aland Sea","Bothnian Sea","BS",2062,5.51170065753425,220
"Bothnian Sea","Bothnian Sea","BS",2062,5.51170065753425,220
"The Quark","Bothnian Sea","BS",2062,5.51170065753425,220
"Aland Sea","Bothnian Sea","BS",2063,5.47423695890411,220
"Bothnian Sea","Bothnian Sea","BS",2063,5.47423695890411,220
"The Quark","Bothnian Sea","BS",2063,5.47423695890411,220
"Aland Sea","Bothnian Sea","BS",2064,5.51827030054645,220
"Bothnian Sea","Bothnian Sea","BS",2064,5.51827030054645,220
"The Quark","Bothnian Sea","BS",2064,5.51827030054645,220
"Aland Sea","Bothnian Sea","BS",2065,5.48939569863014,220
"Bothnian Sea","Bothnian Sea","BS",2065,5.48939569863014,220
"The Quark","Bothnian Sea","BS",2065,5.48939569863014,220
"Aland Sea","Bothnian Sea","BS",2066,5.47513843835616,220
"Bothnian Sea","Bothnian Sea","BS",2066,5.47513843835616,220
"The Quark","Bothnian Sea","BS",2066,5.47513843835616,220
"Aland Sea","Bothnian Sea","BS",2067,5.48600753424658,220
"Bothnian Sea","Bothnian Sea","BS",2067,5.48600753424658,220
"The Quark","Bothnian Sea","BS",2067,5.48600753424658,220
"Aland Sea","Bothnian Sea","BS",2068,5.40929918032787,220
"Bothnian Sea","Bothnian Sea","BS",2068,5.40929918032787,220
"The Quark","Bothnian Sea","BS",2068,5.40929918032787,220
"Aland Sea","Bothnian Sea","BS",2069,5.35927421917808,220
"Bothnian Sea","Bothnian Sea","BS",2069,5.35927421917808,220
"The Quark","Bothnian Sea","BS",2069,5.35927421917808,220
"Aland Sea","Bothnian Sea","BS",2070,5.32466698630137,220
"Bothnian Sea","Bothnian Sea","BS",2070,5.32466698630137,220
"The Quark","Bothnian Sea","BS",2070,5.32466698630137,220
"Aland Sea","Bothnian Sea","BS",2071,5.26058106849315,220
"Bothnian Sea","Bothnian Sea","BS",2071,5.26058106849315,220
"The Quark","Bothnian Sea","BS",2071,5.26058106849315,220
"Aland Sea","Bothnian Sea","BS",2072,5.25113224043716,220
"Bothnian Sea","Bothnian Sea","BS",2072,5.25113224043716,220
"The Quark","Bothnian Sea","BS",2072,5.25113224043716,220
"Aland Sea","Bothnian Sea","BS",2073,5.28495498630137,220
"Bothnian Sea","Bothnian Sea","BS",2073,5.28495498630137,220
"The Quark","Bothnian Sea","BS",2073,5.28495498630137,220
"Aland Sea","Bothnian Sea","BS",2074,5.28755589041096,220
"Bothnian Sea","Bothnian Sea","BS",2074,5.28755589041096,220
"The Quark","Bothnian Sea","BS",2074,5.28755589041096,220
"Aland Sea","Bothnian Sea","BS",2075,5.23625660273973,220
"Bothnian Sea","Bothnian Sea","BS",2075,5.23625660273973,220
"The Quark","Bothnian Sea","BS",2075,5.23625660273973,220
"Aland Sea","Bothnian Sea","BS",2076,5.26146191256831,220
"Bothnian Sea","Bothnian Sea","BS",2076,5.26146191256831,220
"The Quark","Bothnian Sea","BS",2076,5.26146191256831,220
"Aland Sea","Bothnian Sea","BS",2077,5.25885767123288,220
"Bothnian Sea","Bothnian Sea","BS",2077,5.25885767123288,220
"The Quark","Bothnian Sea","BS",2077,5.25885767123288,220
"Aland Sea","Bothnian Sea","BS",2078,5.21524463013699,220
"Bothnian Sea","Bothnian Sea","BS",2078,5.21524463013699,220
"The Quark","Bothnian Sea","BS",2078,5.21524463013699,220
"Aland Sea","Bothnian Sea","BS",2079,5.18666863013699,220
"Bothnian Sea","Bothnian Sea","BS",2079,5.18666863013699,220
"The Quark","Bothnian Sea","BS",2079,5.18666863013699,220
"Aland Sea","Bothnian Sea","BS",2080,5.187535,220
"Bothnian Sea","Bothnian Sea","BS",2080,5.187535,220
"The Quark","Bothnian Sea","BS",2080,5.187535,220
"Aland Sea","Bothnian Sea","BS",2081,5.16190030136986,220
"Bothnian Sea","Bothnian Sea","BS",2081,5.16190030136986,220
"The Quark","Bothnian Sea","BS",2081,5.16190030136986,220
"Aland Sea","Bothnian Sea","BS",2082,5.13031142465753,220
"Bothnian Sea","Bothnian Sea","BS",2082,5.13031142465753,220
"The Quark","Bothnian Sea","BS",2082,5.13031142465753,220
"Aland Sea","Bothnian Sea","BS",2083,5.10735523287671,220
"Bothnian Sea","Bothnian Sea","BS",2083,5.10735523287671,220
"The Quark","Bothnian Sea","BS",2083,5.10735523287671,220
"Aland Sea","Bothnian Sea","BS",2084,5.06602822404372,220
"Bothnian Sea","Bothnian Sea","BS",2084,5.06602822404372,220
"The Quark","Bothnian Sea","BS",2084,5.06602822404372,220
"Aland Sea","Bothnian Sea","BS",2085,5.0020735890411,220
"Bothnian Sea","Bothnian Sea","BS",2085,5.0020735890411,220
"The Quark","Bothnian Sea","BS",2085,5.0020735890411,220
"Aland Sea","Bothnian Sea","BS",2086,4.9542144109589,220
"Bothnian Sea","Bothnian Sea","BS",2086,4.9542144109589,220
"The Quark","Bothnian Sea","BS",2086,4.9542144109589,220
"Aland Sea","Bothnian Sea","BS",2087,4.93815805479452,220
"Bothnian Sea","Bothnian Sea","BS",2087,4.93815805479452,220
"The Quark","Bothnian Sea","BS",2087,4.93815805479452,220
"Aland Sea","Bothnian Sea","BS",2088,4.92258521857924,220
"Bothnian Sea","Bothnian Sea","BS",2088,4.92258521857924,220
"The Quark","Bothnian Sea","BS",2088,4.92258521857924,220
"Aland Sea","Bothnian Sea","BS",2089,4.93214668493151,220
"Bothnian Sea","Bothnian Sea","BS",2089,4.93214668493151,220
"The Quark","Bothnian Sea","BS",2089,4.93214668493151,220
"Aland Sea","Bothnian Sea","BS",2090,4.89268057534247,220
"Bothnian Sea","Bothnian Sea","BS",2090,4.89268057534247,220
"The Quark","Bothnian Sea","BS",2090,4.89268057534247,220
"Aland Sea","Bothnian Sea","BS",2091,4.84737728767123,220
"Bothnian Sea","Bothnian Sea","BS",2091,4.84737728767123,220
"The Quark","Bothnian Sea","BS",2091,4.84737728767123,220
"Aland Sea","Bothnian Sea","BS",2092,4.82081726775956,220
"Bothnian Sea","Bothnian Sea","BS",2092,4.82081726775956,220
"The Quark","Bothnian Sea","BS",2092,4.82081726775956,220
"Aland Sea","Bothnian Sea","BS",2093,4.81762123287671,220
"Bothnian Sea","Bothnian Sea","BS",2093,4.81762123287671,220
"The Quark","Bothnian Sea","BS",2093,4.81762123287671,220
"Aland Sea","Bothnian Sea","BS",2094,4.8169822739726,220
"Bothnian Sea","Bothnian Sea","BS",2094,4.8169822739726,220
"The Quark","Bothnian Sea","BS",2094,4.8169822739726,220
"Aland Sea","Bothnian Sea","BS",2095,4.87804802739726,220
"Bothnian Sea","Bothnian Sea","BS",2095,4.87804802739726,220
"The Quark","Bothnian Sea","BS",2095,4.87804802739726,220
"Aland Sea","Bothnian Sea","BS",2096,4.85641636612022,220
"Bothnian Sea","Bothnian Sea","BS",2096,4.85641636612022,220
"The Quark","Bothnian Sea","BS",2096,4.85641636612022,220
"Aland Sea","Bothnian Sea","BS",2097,4.86632498630137,220
"Bothnian Sea","Bothnian Sea","BS",2097,4.86632498630137,220
"The Quark","Bothnian Sea","BS",2097,4.86632498630137,220
"Aland Sea","Bothnian Sea","BS",2098,4.76826539726027,220
"Bothnian Sea","Bothnian Sea","BS",2098,4.76826539726027,220
"The Quark","Bothnian Sea","BS",2098,4.76826539726027,220
"Aland Sea","Bothnian Sea","BS",2099,4.72446823353293,220
"Bothnian Sea","Bothnian Sea","BS",2099,4.72446823353293,220
"The Quark","Bothnian Sea","BS",2099,4.72446823353293,220
"Kattegat","Central Kattegat","CK",1960,34.7756486338798,125
"Kattegat","Central Kattegat","CK",1961,34.5550926027397,125
"Kattegat","Central Kattegat","CK",1962,34.4270597260274,125
"Kattegat","Central Kattegat","CK",1963,34.5011989041096,125
"Kattegat","Central Kattegat","CK",1964,34.4593267759563,125
"Kattegat","Central Kattegat","CK",1965,34.439844109589,125
"Kattegat","Central Kattegat","CK",1966,34.4590315068493,125
"Kattegat","Central Kattegat","CK",1967,34.6459416438356,125
"Kattegat","Central Kattegat","CK",1968,34.6818868852459,125
"Kattegat","Central Kattegat","CK",1969,34.5461306849315,125
"Kattegat","Central Kattegat","CK",1970,34.3927679452055,125
"Kattegat","Central Kattegat","CK",1971,34.7007117808219,125
"Kattegat","Central Kattegat","CK",1972,34.6802079234973,125
"Kattegat","Central Kattegat","CK",1973,34.5851046575342,125
"Kattegat","Central Kattegat","CK",1974,34.7687452054795,125
"Kattegat","Central Kattegat","CK",1975,34.6401438356164,125
"Kattegat","Central Kattegat","CK",1976,34.7560390710383,125
"Kattegat","Central Kattegat","CK",1977,34.444664109589,125
"Kattegat","Central Kattegat","CK",1978,34.5746476712329,125
"Kattegat","Central Kattegat","CK",1979,34.4327123287671,125
"Kattegat","Central Kattegat","CK",1980,34.5279762295082,125
"Kattegat","Central Kattegat","CK",1981,34.5534635616438,125
"Kattegat","Central Kattegat","CK",1982,34.3542747945205,125
"Kattegat","Central Kattegat","CK",1983,34.5068720547945,125
"Kattegat","Central Kattegat","CK",1984,34.681143715847,125
"Kattegat","Central Kattegat","CK",1985,34.7579243835616,125
"Kattegat","Central Kattegat","CK",1986,34.6989375342466,125
"Kattegat","Central Kattegat","CK",1987,34.4708553424658,125
"Kattegat","Central Kattegat","CK",1988,34.5242423497268,125
"Kattegat","Central Kattegat","CK",1989,34.6506931506849,125
"Kattegat","Central Kattegat","CK",1990,34.7670430136986,125
"Kattegat","Central Kattegat","CK",1991,34.81516,125
"Kattegat","Central Kattegat","CK",1992,34.770393442623,125
"Kattegat","Central Kattegat","CK",1993,34.9376487671233,125
"Kattegat","Central Kattegat","CK",1994,34.5127531506849,125
"Kattegat","Central Kattegat","CK",1995,34.7078136986301,125
"Kattegat","Central Kattegat","CK",1996,34.7660918032787,125
"Kattegat","Central Kattegat","CK",1997,34.5698380821918,125
"Kattegat","Central Kattegat","CK",1998,34.7933854794521,125
"Kattegat","Central Kattegat","CK",1999,34.507675890411,125
"Kattegat","Central Kattegat","CK",2000,34.7167781420765,125
"Kattegat","Central Kattegat","CK",2001,34.5586167123288,125
"Kattegat","Central Kattegat","CK",2002,34.7317323287671,125
"Kattegat","Central Kattegat","CK",2003,34.8360408219178,125
"Kattegat","Central Kattegat","CK",2004,34.5890912568306,125
"Kattegat","Central Kattegat","CK",2005,34.7746520547945,125
"Kattegat","Central Kattegat","CK",2006,34.7615915068493,125
"Kattegat","Central Kattegat","CK",2007,34.6408501369863,125
"Kattegat","Central Kattegat","CK",2008,34.5272565573771,125
"Kattegat","Central Kattegat","CK",2009,34.6281131506849,125
"Kattegat","Central Kattegat","CK",2010,34.5837638356164,125
"Kattegat","Central Kattegat","CK",2011,34.7391095890411,125
"Kattegat","Central Kattegat","CK",2012,34.720743442623,125
"Kattegat","Central Kattegat","CK",2013,34.6381391780822,125
"Kattegat","Central Kattegat","CK",2014,34.7601673972603,125
"Kattegat","Central Kattegat","CK",2015,34.6434254794521,125
"Kattegat","Central Kattegat","CK",2016,34.7216325136612,125
"Kattegat","Central Kattegat","CK",2017,34.7749435616438,125
"Kattegat","Central Kattegat","CK",2018,34.7289057534247,125
"Kattegat","Central Kattegat","CK",2019,34.6494383561644,125
"Kattegat","Central Kattegat","CK",2020,34.6085743169399,125
"Kattegat","Central Kattegat","CK",2021,34.7015991780822,125
"Kattegat","Central Kattegat","CK",2022,34.5049416438356,125
"Kattegat","Central Kattegat","CK",2023,34.7823915068493,125
"Kattegat","Central Kattegat","CK",2024,34.6714278688525,125
"Kattegat","Central Kattegat","CK",2025,34.6971947945205,125
"Kattegat","Central Kattegat","CK",2026,34.7148273972603,125
"Kattegat","Central Kattegat","CK",2027,34.8045408219178,125
"Kattegat","Central Kattegat","CK",2028,34.5812571038251,125
"Kattegat","Central Kattegat","CK",2029,34.628422739726,125
"Kattegat","Central Kattegat","CK",2030,34.9139054794521,125
"Kattegat","Central Kattegat","CK",2031,34.7537695890411,125
"Kattegat","Central Kattegat","CK",2032,34.6822975409836,125
"Kattegat","Central Kattegat","CK",2033,34.5227783561644,125
"Kattegat","Central Kattegat","CK",2034,34.6056643835616,125
"Kattegat","Central Kattegat","CK",2035,34.6785580821918,125
"Kattegat","Central Kattegat","CK",2036,34.6303464480874,125
"Kattegat","Central Kattegat","CK",2037,34.7501504109589,125
"Kattegat","Central Kattegat","CK",2038,34.6891769863014,125
"Kattegat","Central Kattegat","CK",2039,34.7856569863014,125
"Kattegat","Central Kattegat","CK",2040,34.6558521857923,125
"Kattegat","Central Kattegat","CK",2041,34.6301624657534,125
"Kattegat","Central Kattegat","CK",2042,34.7837383561644,125
"Kattegat","Central Kattegat","CK",2043,34.7833416438356,125
"Kattegat","Central Kattegat","CK",2044,34.7321942622951,125
"Kattegat","Central Kattegat","CK",2045,34.6999361643836,125
"Kattegat","Central Kattegat","CK",2046,34.7572389041096,125
"Kattegat","Central Kattegat","CK",2047,34.6993638356164,125
"Kattegat","Central Kattegat","CK",2048,34.8851120218579,125
"Kattegat","Central Kattegat","CK",2049,34.7770621917808,125
"Kattegat","Central Kattegat","CK",2050,34.8651567123288,125
"Kattegat","Central Kattegat","CK",2051,34.9124906849315,125
"Kattegat","Central Kattegat","CK",2052,34.8455647540984,125
"Kattegat","Central Kattegat","CK",2053,34.8096978082192,125
"Kattegat","Central Kattegat","CK",2054,34.8122679452055,125
"Kattegat","Central Kattegat","CK",2055,34.78746,125
"Kattegat","Central Kattegat","CK",2056,34.6854008196721,125
"Kattegat","Central Kattegat","CK",2057,34.7988057534247,125
"Kattegat","Central Kattegat","CK",2058,34.7644879452055,125
"Kattegat","Central Kattegat","CK",2059,34.7263810958904,125
"Kattegat","Central Kattegat","CK",2060,34.8371398907104,125
"Kattegat","Central Kattegat","CK",2061,34.8052778082192,125
"Kattegat","Central Kattegat","CK",2062,34.8214961643836,125
"Kattegat","Central Kattegat","CK",2063,34.7501665753425,125
"Kattegat","Central Kattegat","CK",2064,34.7720803278688,125
"Kattegat","Central Kattegat","CK",2065,34.7066684931507,125
"Kattegat","Central Kattegat","CK",2066,34.7811830136986,125
"Kattegat","Central Kattegat","CK",2067,34.5740769863014,125
"Kattegat","Central Kattegat","CK",2068,34.7468825136612,125
"Kattegat","Central Kattegat","CK",2069,34.8607517808219,125
"Kattegat","Central Kattegat","CK",2070,34.6220106849315,125
"Kattegat","Central Kattegat","CK",2071,34.7489753424658,125
