"region_id","stock","year","metric","score"
36,"spr_2232",1999,"bbmsy",2.503508772
37,"spr_2232",1999,"bbmsy",2.503508772
38,"spr_2232",1999,"bbmsy",2.503508772
39,"spr_2232",1999,"bbmsy",2.503508772
40,"spr_2232",1999,"bbmsy",2.503508772
41,"spr_2232",1999,"bbmsy",2.503508772
42,"spr_2232",1999,"bbmsy",2.503508772
3,"spr_2232",2000,"bbmsy",2.371929825
4,"spr_2232",2000,"bbmsy",2.371929825
5,"spr_2232",2000,"bbmsy",2.371929825
6,"spr_2232",2000,"bbmsy",2.371929825
7,"spr_2232",2000,"bbmsy",2.371929825
8,"spr_2232",2000,"bbmsy",2.371929825
9,"spr_2232",2000,"bbmsy",2.371929825
10,"spr_2232",2000,"bbmsy",2.371929825
11,"spr_2232",2000,"bbmsy",2.371929825
12,"spr_2232",2000,"bbmsy",2.371929825
13,"spr_2232",2000,"bbmsy",2.371929825
14,"spr_2232",2000,"bbmsy",2.371929825
15,"spr_2232",2000,"bbmsy",2.371929825
16,"spr_2232",2000,"bbmsy",2.371929825
17,"spr_2232",2000,"bbmsy",2.371929825
18,"spr_2232",2000,"bbmsy",2.371929825
19,"spr_2232",2000,"bbmsy",2.371929825
20,"spr_2232",2000,"bbmsy",2.371929825
21,"spr_2232",2000,"bbmsy",2.371929825
22,"spr_2232",2000,"bbmsy",2.371929825
23,"spr_2232",2000,"bbmsy",2.371929825
24,"spr_2232",2000,"bbmsy",2.371929825
25,"spr_2232",2000,"bbmsy",2.371929825
26,"spr_2232",2000,"bbmsy",2.371929825
27,"spr_2232",2000,"bbmsy",2.371929825
28,"spr_2232",2000,"bbmsy",2.371929825
29,"spr_2232",2000,"bbmsy",2.371929825
30,"spr_2232",2000,"bbmsy",2.371929825
31,"spr_2232",2000,"bbmsy",2.371929825
32,"spr_2232",2000,"bbmsy",2.371929825
33,"spr_2232",2000,"bbmsy",2.371929825
34,"spr_2232",2000,"bbmsy",2.371929825
35,"spr_2232",2000,"bbmsy",2.371929825
36,"spr_2232",2000,"bbmsy",2.371929825
37,"spr_2232",2000,"bbmsy",2.371929825
38,"spr_2232",2000,"bbmsy",2.371929825
39,"spr_2232",2000,"bbmsy",2.371929825
40,"spr_2232",2000,"bbmsy",2.371929825
41,"spr_2232",2000,"bbmsy",2.371929825
42,"spr_2232",2000,"bbmsy",2.371929825
3,"spr_2232",2001,"bbmsy",2.128070175
4,"spr_2232",2001,"bbmsy",2.128070175
5,"spr_2232",2001,"bbmsy",2.128070175
6,"spr_2232",2001,"bbmsy",2.128070175
7,"spr_2232",2001,"bbmsy",2.128070175
8,"spr_2232",2001,"bbmsy",2.128070175
9,"spr_2232",2001,"bbmsy",2.128070175
10,"spr_2232",2001,"bbmsy",2.128070175
11,"spr_2232",2001,"bbmsy",2.128070175
12,"spr_2232",2001,"bbmsy",2.128070175
13,"spr_2232",2001,"bbmsy",2.128070175
14,"spr_2232",2001,"bbmsy",2.128070175
15,"spr_2232",2001,"bbmsy",2.128070175
16,"spr_2232",2001,"bbmsy",2.128070175
17,"spr_2232",2001,"bbmsy",2.128070175
18,"spr_2232",2001,"bbmsy",2.128070175
19,"spr_2232",2001,"bbmsy",2.128070175
20,"spr_2232",2001,"bbmsy",2.128070175
21,"spr_2232",2001,"bbmsy",2.128070175
22,"spr_2232",2001,"bbmsy",2.128070175
23,"spr_2232",2001,"bbmsy",2.128070175
24,"spr_2232",2001,"bbmsy",2.128070175
25,"spr_2232",2001,"bbmsy",2.128070175
26,"spr_2232",2001,"bbmsy",2.128070175
27,"spr_2232",2001,"bbmsy",2.128070175
28,"spr_2232",2001,"bbmsy",2.128070175
29,"spr_2232",2001,"bbmsy",2.128070175
30,"spr_2232",2001,"bbmsy",2.128070175
31,"spr_2232",2001,"bbmsy",2.128070175
32,"spr_2232",2001,"bbmsy",2.128070175
33,"spr_2232",2001,"bbmsy",2.128070175
34,"spr_2232",2001,"bbmsy",2.128070175
35,"spr_2232",2001,"bbmsy",2.128070175
36,"spr_2232",2001,"bbmsy",2.128070175
37,"spr_2232",2001,"bbmsy",2.128070175
38,"spr_2232",2001,"bbmsy",2.128070175
39,"spr_2232",2001,"bbmsy",2.128070175
40,"spr_2232",2001,"bbmsy",2.128070175
41,"spr_2232",2001,"bbmsy",2.128070175
42,"spr_2232",2001,"bbmsy",2.128070175
3,"spr_2232",2002,"bbmsy",1.677192982
4,"spr_2232",2002,"bbmsy",1.677192982
5,"spr_2232",2002,"bbmsy",1.677192982
6,"spr_2232",2002,"bbmsy",1.677192982
7,"spr_2232",2002,"bbmsy",1.677192982
8,"spr_2232",2002,"bbmsy",1.677192982
9,"spr_2232",2002,"bbmsy",1.677192982
10,"spr_2232",2002,"bbmsy",1.677192982
11,"spr_2232",2002,"bbmsy",1.677192982
12,"spr_2232",2002,"bbmsy",1.677192982
13,"spr_2232",2002,"bbmsy",1.677192982
14,"spr_2232",2002,"bbmsy",1.677192982
15,"spr_2232",2002,"bbmsy",1.677192982
16,"spr_2232",2002,"bbmsy",1.677192982
17,"spr_2232",2002,"bbmsy",1.677192982
18,"spr_2232",2002,"bbmsy",1.677192982
19,"spr_2232",2002,"bbmsy",1.677192982
20,"spr_2232",2002,"bbmsy",1.677192982
21,"spr_2232",2002,"bbmsy",1.677192982
22,"spr_2232",2002,"bbmsy",1.677192982
23,"spr_2232",2002,"bbmsy",1.677192982
24,"spr_2232",2002,"bbmsy",1.677192982
25,"spr_2232",2002,"bbmsy",1.677192982
26,"spr_2232",2002,"bbmsy",1.677192982
27,"spr_2232",2002,"bbmsy",1.677192982
28,"spr_2232",2002,"bbmsy",1.677192982
29,"spr_2232",2002,"bbmsy",1.677192982
30,"spr_2232",2002,"bbmsy",1.677192982
31,"spr_2232",2002,"bbmsy",1.677192982
32,"spr_2232",2002,"bbmsy",1.677192982
33,"spr_2232",2002,"bbmsy",1.677192982
34,"spr_2232",2002,"bbmsy",1.677192982
35,"spr_2232",2002,"bbmsy",1.677192982
36,"spr_2232",2002,"bbmsy",1.677192982
37,"spr_2232",2002,"bbmsy",1.677192982
38,"spr_2232",2002,"bbmsy",1.677192982
39,"spr_2232",2002,"bbmsy",1.677192982
40,"spr_2232",2002,"bbmsy",1.677192982
41,"spr_2232",2002,"bbmsy",1.677192982
42,"spr_2232",2002,"bbmsy",1.677192982
3,"spr_2232",2003,"bbmsy",1.424561404
4,"spr_2232",2003,"bbmsy",1.424561404
5,"spr_2232",2003,"bbmsy",1.424561404
6,"spr_2232",2003,"bbmsy",1.424561404
7,"spr_2232",2003,"bbmsy",1.424561404
8,"spr_2232",2003,"bbmsy",1.424561404
9,"spr_2232",2003,"bbmsy",1.424561404
10,"spr_2232",2003,"bbmsy",1.424561404
11,"spr_2232",2003,"bbmsy",1.424561404
12,"spr_2232",2003,"bbmsy",1.424561404
13,"spr_2232",2003,"bbmsy",1.424561404
14,"spr_2232",2003,"bbmsy",1.424561404
15,"spr_2232",2003,"bbmsy",1.424561404
16,"spr_2232",2003,"bbmsy",1.424561404
17,"spr_2232",2003,"bbmsy",1.424561404
18,"spr_2232",2003,"bbmsy",1.424561404
19,"spr_2232",2003,"bbmsy",1.424561404
20,"spr_2232",2003,"bbmsy",1.424561404
21,"spr_2232",2003,"bbmsy",1.424561404
22,"spr_2232",2003,"bbmsy",1.424561404
23,"spr_2232",2003,"bbmsy",1.424561404
24,"spr_2232",2003,"bbmsy",1.424561404
25,"spr_2232",2003,"bbmsy",1.424561404
26,"spr_2232",2003,"bbmsy",1.424561404
27,"spr_2232",2003,"bbmsy",1.424561404
28,"spr_2232",2003,"bbmsy",1.424561404
29,"spr_2232",2003,"bbmsy",1.424561404
30,"spr_2232",2003,"bbmsy",1.424561404
31,"spr_2232",2003,"bbmsy",1.424561404
32,"spr_2232",2003,"bbmsy",1.424561404
33,"spr_2232",2003,"bbmsy",1.424561404
34,"spr_2232",2003,"bbmsy",1.424561404
35,"spr_2232",2003,"bbmsy",1.424561404
36,"spr_2232",2003,"bbmsy",1.424561404
37,"spr_2232",2003,"bbmsy",1.424561404
38,"spr_2232",2003,"bbmsy",1.424561404
39,"spr_2232",2003,"bbmsy",1.424561404
40,"spr_2232",2003,"bbmsy",1.424561404
41,"spr_2232",2003,"bbmsy",1.424561404
42,"spr_2232",2003,"bbmsy",1.424561404
3,"spr_2232",2004,"bbmsy",1.847368421
4,"spr_2232",2004,"bbmsy",1.847368421
5,"spr_2232",2004,"bbmsy",1.847368421
6,"spr_2232",2004,"bbmsy",1.847368421
7,"spr_2232",2004,"bbmsy",1.847368421
8,"spr_2232",2004,"bbmsy",1.847368421
9,"spr_2232",2004,"bbmsy",1.847368421
10,"spr_2232",2004,"bbmsy",1.847368421
11,"spr_2232",2004,"bbmsy",1.847368421
12,"spr_2232",2004,"bbmsy",1.847368421
13,"spr_2232",2004,"bbmsy",1.847368421
14,"spr_2232",2004,"bbmsy",1.847368421
15,"spr_2232",2004,"bbmsy",1.847368421
16,"spr_2232",2004,"bbmsy",1.847368421
17,"spr_2232",2004,"bbmsy",1.847368421
18,"spr_2232",2004,"bbmsy",1.847368421
19,"spr_2232",2004,"bbmsy",1.847368421
20,"spr_2232",2004,"bbmsy",1.847368421
21,"spr_2232",2004,"bbmsy",1.847368421
22,"spr_2232",2004,"bbmsy",1.847368421
23,"spr_2232",2004,"bbmsy",1.847368421
24,"spr_2232",2004,"bbmsy",1.847368421
25,"spr_2232",2004,"bbmsy",1.847368421
26,"spr_2232",2004,"bbmsy",1.847368421
27,"spr_2232",2004,"bbmsy",1.847368421
28,"spr_2232",2004,"bbmsy",1.847368421
29,"spr_2232",2004,"bbmsy",1.847368421
30,"spr_2232",2004,"bbmsy",1.847368421
31,"spr_2232",2004,"bbmsy",1.847368421
32,"spr_2232",2004,"bbmsy",1.847368421
33,"spr_2232",2004,"bbmsy",1.847368421
34,"spr_2232",2004,"bbmsy",1.847368421
35,"spr_2232",2004,"bbmsy",1.847368421
36,"spr_2232",2004,"bbmsy",1.847368421
37,"spr_2232",2004,"bbmsy",1.847368421
38,"spr_2232",2004,"bbmsy",1.847368421
39,"spr_2232",2004,"bbmsy",1.847368421
40,"spr_2232",2004,"bbmsy",1.847368421
41,"spr_2232",2004,"bbmsy",1.847368421
42,"spr_2232",2004,"bbmsy",1.847368421
3,"spr_2232",2005,"bbmsy",2.303508772
4,"spr_2232",2005,"bbmsy",2.303508772
5,"spr_2232",2005,"bbmsy",2.303508772
6,"spr_2232",2005,"bbmsy",2.303508772
7,"spr_2232",2005,"bbmsy",2.303508772
8,"spr_2232",2005,"bbmsy",2.303508772
9,"spr_2232",2005,"bbmsy",2.303508772
10,"spr_2232",2005,"bbmsy",2.303508772
11,"spr_2232",2005,"bbmsy",2.303508772
12,"spr_2232",2005,"bbmsy",2.303508772
13,"spr_2232",2005,"bbmsy",2.303508772
14,"spr_2232",2005,"bbmsy",2.303508772
15,"spr_2232",2005,"bbmsy",2.303508772
16,"spr_2232",2005,"bbmsy",2.303508772
17,"spr_2232",2005,"bbmsy",2.303508772
18,"spr_2232",2005,"bbmsy",2.303508772
19,"spr_2232",2005,"bbmsy",2.303508772
20,"spr_2232",2005,"bbmsy",2.303508772
21,"spr_2232",2005,"bbmsy",2.303508772
22,"spr_2232",2005,"bbmsy",2.303508772
23,"spr_2232",2005,"bbmsy",2.303508772
24,"spr_2232",2005,"bbmsy",2.303508772
25,"spr_2232",2005,"bbmsy",2.303508772
26,"spr_2232",2005,"bbmsy",2.303508772
27,"spr_2232",2005,"bbmsy",2.303508772
28,"spr_2232",2005,"bbmsy",2.303508772
29,"spr_2232",2005,"bbmsy",2.303508772
30,"spr_2232",2005,"bbmsy",2.303508772
31,"spr_2232",2005,"bbmsy",2.303508772
32,"spr_2232",2005,"bbmsy",2.303508772
33,"spr_2232",2005,"bbmsy",2.303508772
34,"spr_2232",2005,"bbmsy",2.303508772
35,"spr_2232",2005,"bbmsy",2.303508772
36,"spr_2232",2005,"bbmsy",2.303508772
37,"spr_2232",2005,"bbmsy",2.303508772
38,"spr_2232",2005,"bbmsy",2.303508772
39,"spr_2232",2005,"bbmsy",2.303508772
40,"spr_2232",2005,"bbmsy",2.303508772
41,"spr_2232",2005,"bbmsy",2.303508772
42,"spr_2232",2005,"bbmsy",2.303508772
3,"spr_2232",2006,"bbmsy",1.914035088
4,"spr_2232",2006,"bbmsy",1.914035088
5,"spr_2232",2006,"bbmsy",1.914035088
6,"spr_2232",2006,"bbmsy",1.914035088
7,"spr_2232",2006,"bbmsy",1.914035088
8,"spr_2232",2006,"bbmsy",1.914035088
9,"spr_2232",2006,"bbmsy",1.914035088
10,"spr_2232",2006,"bbmsy",1.914035088
11,"spr_2232",2006,"bbmsy",1.914035088
12,"spr_2232",2006,"bbmsy",1.914035088
13,"spr_2232",2006,"bbmsy",1.914035088
14,"spr_2232",2006,"bbmsy",1.914035088
15,"spr_2232",2006,"bbmsy",1.914035088
16,"spr_2232",2006,"bbmsy",1.914035088
17,"spr_2232",2006,"bbmsy",1.914035088
18,"spr_2232",2006,"bbmsy",1.914035088
19,"spr_2232",2006,"bbmsy",1.914035088
20,"spr_2232",2006,"bbmsy",1.914035088
21,"spr_2232",2006,"bbmsy",1.914035088
22,"spr_2232",2006,"bbmsy",1.914035088
23,"spr_2232",2006,"bbmsy",1.914035088
24,"spr_2232",2006,"bbmsy",1.914035088
25,"spr_2232",2006,"bbmsy",1.914035088
26,"spr_2232",2006,"bbmsy",1.914035088
27,"spr_2232",2006,"bbmsy",1.914035088
28,"spr_2232",2006,"bbmsy",1.914035088
29,"spr_2232",2006,"bbmsy",1.914035088
30,"spr_2232",2006,"bbmsy",1.914035088
31,"spr_2232",2006,"bbmsy",1.914035088
32,"spr_2232",2006,"bbmsy",1.914035088
33,"spr_2232",2006,"bbmsy",1.914035088
34,"spr_2232",2006,"bbmsy",1.914035088
35,"spr_2232",2006,"bbmsy",1.914035088
36,"spr_2232",2006,"bbmsy",1.914035088
37,"spr_2232",2006,"bbmsy",1.914035088
38,"spr_2232",2006,"bbmsy",1.914035088
39,"spr_2232",2006,"bbmsy",1.914035088
40,"spr_2232",2006,"bbmsy",1.914035088
41,"spr_2232",2006,"bbmsy",1.914035088
42,"spr_2232",2006,"bbmsy",1.914035088
3,"spr_2232",2007,"bbmsy",1.696491228
4,"spr_2232",2007,"bbmsy",1.696491228
5,"spr_2232",2007,"bbmsy",1.696491228
6,"spr_2232",2007,"bbmsy",1.696491228
7,"spr_2232",2007,"bbmsy",1.696491228
8,"spr_2232",2007,"bbmsy",1.696491228
9,"spr_2232",2007,"bbmsy",1.696491228
10,"spr_2232",2007,"bbmsy",1.696491228
11,"spr_2232",2007,"bbmsy",1.696491228
12,"spr_2232",2007,"bbmsy",1.696491228
13,"spr_2232",2007,"bbmsy",1.696491228
14,"spr_2232",2007,"bbmsy",1.696491228
15,"spr_2232",2007,"bbmsy",1.696491228
16,"spr_2232",2007,"bbmsy",1.696491228
17,"spr_2232",2007,"bbmsy",1.696491228
18,"spr_2232",2007,"bbmsy",1.696491228
19,"spr_2232",2007,"bbmsy",1.696491228
20,"spr_2232",2007,"bbmsy",1.696491228
21,"spr_2232",2007,"bbmsy",1.696491228
22,"spr_2232",2007,"bbmsy",1.696491228
23,"spr_2232",2007,"bbmsy",1.696491228
24,"spr_2232",2007,"bbmsy",1.696491228
25,"spr_2232",2007,"bbmsy",1.696491228
26,"spr_2232",2007,"bbmsy",1.696491228
27,"spr_2232",2007,"bbmsy",1.696491228
28,"spr_2232",2007,"bbmsy",1.696491228
29,"spr_2232",2007,"bbmsy",1.696491228
30,"spr_2232",2007,"bbmsy",1.696491228
31,"spr_2232",2007,"bbmsy",1.696491228
32,"spr_2232",2007,"bbmsy",1.696491228
33,"spr_2232",2007,"bbmsy",1.696491228
34,"spr_2232",2007,"bbmsy",1.696491228
35,"spr_2232",2007,"bbmsy",1.696491228
36,"spr_2232",2007,"bbmsy",1.696491228
37,"spr_2232",2007,"bbmsy",1.696491228
38,"spr_2232",2007,"bbmsy",1.696491228
39,"spr_2232",2007,"bbmsy",1.696491228
40,"spr_2232",2007,"bbmsy",1.696491228
41,"spr_2232",2007,"bbmsy",1.696491228
42,"spr_2232",2007,"bbmsy",1.696491228
3,"spr_2232",2008,"bbmsy",1.843859649
4,"spr_2232",2008,"bbmsy",1.843859649
5,"spr_2232",2008,"bbmsy",1.843859649
6,"spr_2232",2008,"bbmsy",1.843859649
7,"spr_2232",2008,"bbmsy",1.843859649
8,"spr_2232",2008,"bbmsy",1.843859649
9,"spr_2232",2008,"bbmsy",1.843859649
10,"spr_2232",2008,"bbmsy",1.843859649
11,"spr_2232",2008,"bbmsy",1.843859649
12,"spr_2232",2008,"bbmsy",1.843859649
13,"spr_2232",2008,"bbmsy",1.843859649
14,"spr_2232",2008,"bbmsy",1.843859649
15,"spr_2232",2008,"bbmsy",1.843859649
16,"spr_2232",2008,"bbmsy",1.843859649
17,"spr_2232",2008,"bbmsy",1.843859649
18,"spr_2232",2008,"bbmsy",1.843859649
19,"spr_2232",2008,"bbmsy",1.843859649
20,"spr_2232",2008,"bbmsy",1.843859649
21,"spr_2232",2008,"bbmsy",1.843859649
22,"spr_2232",2008,"bbmsy",1.843859649
23,"spr_2232",2008,"bbmsy",1.843859649
24,"spr_2232",2008,"bbmsy",1.843859649
25,"spr_2232",2008,"bbmsy",1.843859649
26,"spr_2232",2008,"bbmsy",1.843859649
27,"spr_2232",2008,"bbmsy",1.843859649
28,"spr_2232",2008,"bbmsy",1.843859649
29,"spr_2232",2008,"bbmsy",1.843859649
30,"spr_2232",2008,"bbmsy",1.843859649
31,"spr_2232",2008,"bbmsy",1.843859649
32,"spr_2232",2008,"bbmsy",1.843859649
33,"spr_2232",2008,"bbmsy",1.843859649
34,"spr_2232",2008,"bbmsy",1.843859649
35,"spr_2232",2008,"bbmsy",1.843859649
36,"spr_2232",2008,"bbmsy",1.843859649
37,"spr_2232",2008,"bbmsy",1.843859649
38,"spr_2232",2008,"bbmsy",1.843859649
39,"spr_2232",2008,"bbmsy",1.843859649
40,"spr_2232",2008,"bbmsy",1.843859649
41,"spr_2232",2008,"bbmsy",1.843859649
42,"spr_2232",2008,"bbmsy",1.843859649
3,"spr_2232",2009,"bbmsy",1.752631579
4,"spr_2232",2009,"bbmsy",1.752631579
5,"spr_2232",2009,"bbmsy",1.752631579
6,"spr_2232",2009,"bbmsy",1.752631579
7,"spr_2232",2009,"bbmsy",1.752631579
8,"spr_2232",2009,"bbmsy",1.752631579
9,"spr_2232",2009,"bbmsy",1.752631579
10,"spr_2232",2009,"bbmsy",1.752631579
11,"spr_2232",2009,"bbmsy",1.752631579
12,"spr_2232",2009,"bbmsy",1.752631579
13,"spr_2232",2009,"bbmsy",1.752631579
14,"spr_2232",2009,"bbmsy",1.752631579
15,"spr_2232",2009,"bbmsy",1.752631579
16,"spr_2232",2009,"bbmsy",1.752631579
17,"spr_2232",2009,"bbmsy",1.752631579
18,"spr_2232",2009,"bbmsy",1.752631579
19,"spr_2232",2009,"bbmsy",1.752631579
20,"spr_2232",2009,"bbmsy",1.752631579
21,"spr_2232",2009,"bbmsy",1.752631579
22,"spr_2232",2009,"bbmsy",1.752631579
23,"spr_2232",2009,"bbmsy",1.752631579
24,"spr_2232",2009,"bbmsy",1.752631579
25,"spr_2232",2009,"bbmsy",1.752631579
26,"spr_2232",2009,"bbmsy",1.752631579
27,"spr_2232",2009,"bbmsy",1.752631579
28,"spr_2232",2009,"bbmsy",1.752631579
29,"spr_2232",2009,"bbmsy",1.752631579
30,"spr_2232",2009,"bbmsy",1.752631579
31,"spr_2232",2009,"bbmsy",1.752631579
32,"spr_2232",2009,"bbmsy",1.752631579
33,"spr_2232",2009,"bbmsy",1.752631579
34,"spr_2232",2009,"bbmsy",1.752631579
35,"spr_2232",2009,"bbmsy",1.752631579
36,"spr_2232",2009,"bbmsy",1.752631579
37,"spr_2232",2009,"bbmsy",1.752631579
38,"spr_2232",2009,"bbmsy",1.752631579
39,"spr_2232",2009,"bbmsy",1.752631579
40,"spr_2232",2009,"bbmsy",1.752631579
41,"spr_2232",2009,"bbmsy",1.752631579
42,"spr_2232",2009,"bbmsy",1.752631579
3,"spr_2232",2010,"bbmsy",2.056140351
4,"spr_2232",2010,"bbmsy",2.056140351
5,"spr_2232",2010,"bbmsy",2.056140351
6,"spr_2232",2010,"bbmsy",2.056140351
7,"spr_2232",2010,"bbmsy",2.056140351
8,"spr_2232",2010,"bbmsy",2.056140351
9,"spr_2232",2010,"bbmsy",2.056140351
10,"spr_2232",2010,"bbmsy",2.056140351
11,"spr_2232",2010,"bbmsy",2.056140351
12,"spr_2232",2010,"bbmsy",2.056140351
13,"spr_2232",2010,"bbmsy",2.056140351
14,"spr_2232",2010,"bbmsy",2.056140351
15,"spr_2232",2010,"bbmsy",2.056140351
16,"spr_2232",2010,"bbmsy",2.056140351
17,"spr_2232",2010,"bbmsy",2.056140351
18,"spr_2232",2010,"bbmsy",2.056140351
19,"spr_2232",2010,"bbmsy",2.056140351
20,"spr_2232",2010,"bbmsy",2.056140351
21,"spr_2232",2010,"bbmsy",2.056140351
22,"spr_2232",2010,"bbmsy",2.056140351
23,"spr_2232",2010,"bbmsy",2.056140351
24,"spr_2232",2010,"bbmsy",2.056140351
25,"spr_2232",2010,"bbmsy",2.056140351
26,"spr_2232",2010,"bbmsy",2.056140351
27,"spr_2232",2010,"bbmsy",2.056140351
28,"spr_2232",2010,"bbmsy",2.056140351
29,"spr_2232",2010,"bbmsy",2.056140351
30,"spr_2232",2010,"bbmsy",2.056140351
31,"spr_2232",2010,"bbmsy",2.056140351
32,"spr_2232",2010,"bbmsy",2.056140351
33,"spr_2232",2010,"bbmsy",2.056140351
34,"spr_2232",2010,"bbmsy",2.056140351
35,"spr_2232",2010,"bbmsy",2.056140351
36,"spr_2232",2010,"bbmsy",2.056140351
37,"spr_2232",2010,"bbmsy",2.056140351
38,"spr_2232",2010,"bbmsy",2.056140351
39,"spr_2232",2010,"bbmsy",2.056140351
40,"spr_2232",2010,"bbmsy",2.056140351
41,"spr_2232",2010,"bbmsy",2.056140351
42,"spr_2232",2010,"bbmsy",2.056140351
3,"spr_2232",2011,"bbmsy",1.607017544
4,"spr_2232",2011,"bbmsy",1.607017544
5,"spr_2232",2011,"bbmsy",1.607017544
6,"spr_2232",2011,"bbmsy",1.607017544
7,"spr_2232",2011,"bbmsy",1.607017544
8,"spr_2232",2011,"bbmsy",1.607017544
9,"spr_2232",2011,"bbmsy",1.607017544
10,"spr_2232",2011,"bbmsy",1.607017544
11,"spr_2232",2011,"bbmsy",1.607017544
12,"spr_2232",2011,"bbmsy",1.607017544
13,"spr_2232",2011,"bbmsy",1.607017544
14,"spr_2232",2011,"bbmsy",1.607017544
15,"spr_2232",2011,"bbmsy",1.607017544
16,"spr_2232",2011,"bbmsy",1.607017544
17,"spr_2232",2011,"bbmsy",1.607017544
18,"spr_2232",2011,"bbmsy",1.607017544
19,"spr_2232",2011,"bbmsy",1.607017544
20,"spr_2232",2011,"bbmsy",1.607017544
21,"spr_2232",2011,"bbmsy",1.607017544
22,"spr_2232",2011,"bbmsy",1.607017544
23,"spr_2232",2011,"bbmsy",1.607017544
24,"spr_2232",2011,"bbmsy",1.607017544
25,"spr_2232",2011,"bbmsy",1.607017544
26,"spr_2232",2011,"bbmsy",1.607017544
27,"spr_2232",2011,"bbmsy",1.607017544
28,"spr_2232",2011,"bbmsy",1.607017544
29,"spr_2232",2011,"bbmsy",1.607017544
30,"spr_2232",2011,"bbmsy",1.607017544
31,"spr_2232",2011,"bbmsy",1.607017544
32,"spr_2232",2011,"bbmsy",1.607017544
33,"spr_2232",2011,"bbmsy",1.607017544
34,"spr_2232",2011,"bbmsy",1.607017544
35,"spr_2232",2011,"bbmsy",1.607017544
36,"spr_2232",2011,"bbmsy",1.607017544
37,"spr_2232",2011,"bbmsy",1.607017544
38,"spr_2232",2011,"bbmsy",1.607017544
39,"spr_2232",2011,"bbmsy",1.607017544
40,"spr_2232",2011,"bbmsy",1.607017544
41,"spr_2232",2011,"bbmsy",1.607017544
42,"spr_2232",2011,"bbmsy",1.607017544
3,"spr_2232",2012,"bbmsy",1.514035088
4,"spr_2232",2012,"bbmsy",1.514035088
5,"spr_2232",2012,"bbmsy",1.514035088
6,"spr_2232",2012,"bbmsy",1.514035088
7,"spr_2232",2012,"bbmsy",1.514035088
8,"spr_2232",2012,"bbmsy",1.514035088
9,"spr_2232",2012,"bbmsy",1.514035088
10,"spr_2232",2012,"bbmsy",1.514035088
11,"spr_2232",2012,"bbmsy",1.514035088
12,"spr_2232",2012,"bbmsy",1.514035088
13,"spr_2232",2012,"bbmsy",1.514035088
14,"spr_2232",2012,"bbmsy",1.514035088
15,"spr_2232",2012,"bbmsy",1.514035088
16,"spr_2232",2012,"bbmsy",1.514035088
17,"spr_2232",2012,"bbmsy",1.514035088
18,"spr_2232",2012,"bbmsy",1.514035088
19,"spr_2232",2012,"bbmsy",1.514035088
20,"spr_2232",2012,"bbmsy",1.514035088
21,"spr_2232",2012,"bbmsy",1.514035088
22,"spr_2232",2012,"bbmsy",1.514035088
23,"spr_2232",2012,"bbmsy",1.514035088
24,"spr_2232",2012,"bbmsy",1.514035088
25,"spr_2232",2012,"bbmsy",1.514035088
26,"spr_2232",2012,"bbmsy",1.514035088
27,"spr_2232",2012,"bbmsy",1.514035088
28,"spr_2232",2012,"bbmsy",1.514035088
29,"spr_2232",2012,"bbmsy",1.514035088
30,"spr_2232",2012,"bbmsy",1.514035088
31,"spr_2232",2012,"bbmsy",1.514035088
32,"spr_2232",2012,"bbmsy",1.514035088
33,"spr_2232",2012,"bbmsy",1.514035088
34,"spr_2232",2012,"bbmsy",1.514035088
35,"spr_2232",2012,"bbmsy",1.514035088
36,"spr_2232",2012,"bbmsy",1.514035088
37,"spr_2232",2012,"bbmsy",1.514035088
38,"spr_2232",2012,"bbmsy",1.514035088
39,"spr_2232",2012,"bbmsy",1.514035088
40,"spr_2232",2012,"bbmsy",1.514035088
41,"spr_2232",2012,"bbmsy",1.514035088
42,"spr_2232",2012,"bbmsy",1.514035088
3,"spr_2232",2013,"bbmsy",1.577192982
4,"spr_2232",2013,"bbmsy",1.577192982
5,"spr_2232",2013,"bbmsy",1.577192982
6,"spr_2232",2013,"bbmsy",1.577192982
7,"spr_2232",2013,"bbmsy",1.577192982
8,"spr_2232",2013,"bbmsy",1.577192982
9,"spr_2232",2013,"bbmsy",1.577192982
10,"spr_2232",2013,"bbmsy",1.577192982
11,"spr_2232",2013,"bbmsy",1.577192982
12,"spr_2232",2013,"bbmsy",1.577192982
13,"spr_2232",2013,"bbmsy",1.577192982
14,"spr_2232",2013,"bbmsy",1.577192982
15,"spr_2232",2013,"bbmsy",1.577192982
16,"spr_2232",2013,"bbmsy",1.577192982
17,"spr_2232",2013,"bbmsy",1.577192982
18,"spr_2232",2013,"bbmsy",1.577192982
19,"spr_2232",2013,"bbmsy",1.577192982
20,"spr_2232",2013,"bbmsy",1.577192982
21,"spr_2232",2013,"bbmsy",1.577192982
22,"spr_2232",2013,"bbmsy",1.577192982
23,"spr_2232",2013,"bbmsy",1.577192982
24,"spr_2232",2013,"bbmsy",1.577192982
25,"spr_2232",2013,"bbmsy",1.577192982
26,"spr_2232",2013,"bbmsy",1.577192982
27,"spr_2232",2013,"bbmsy",1.577192982
28,"spr_2232",2013,"bbmsy",1.577192982
29,"spr_2232",2013,"bbmsy",1.577192982
30,"spr_2232",2013,"bbmsy",1.577192982
31,"spr_2232",2013,"bbmsy",1.577192982
32,"spr_2232",2013,"bbmsy",1.577192982
33,"spr_2232",2013,"bbmsy",1.577192982
34,"spr_2232",2013,"bbmsy",1.577192982
