"taxa_group","latin_name","common_name","helcom_category","helcom_category_numeric","basin","presence"
"invert","Cyanophthalma obscura",NA,"LC",0,"Bothnian Bay",1
"invert","Cyanophthalma obscura",NA,"LC",0,"Gulf of Finland",1
"invert","Cyanophthalma obscura",NA,"LC",0,"Gulf of Gdansk",1
"invert","Cyanophthalma obscura",NA,"LC",0,"Gulf of Riga",1
"invert","Cyanophthalma obscura",NA,"LC",0,"Kiel Bay",0
"invert","Cyanophthalma obscura",NA,"LC",0,"Gulf of Gdansk",0
"invert","Cyathura carinata",NA,"LC",0,"Kattegat",1
"invert","Cyathura carinata",NA,"LC",0,"The Sound",1
"invert","Cyathura carinata",NA,"LC",0,"Great Belt",1
"invert","Cyathura carinata",NA,"LC",0,"Kiel Bay",1
"invert","Cyathura carinata",NA,"LC",0,"Bay of Mecklenburg",1
"invert","Cyathura carinata",NA,"LC",0,"Arkona Basin",1
"invert","Cyathura carinata",NA,"LC",0,"Bornholm Basin",1
"invert","Cyathura carinata",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Cyathura carinata",NA,"LC",0,"Western Gotland Basin",0
"invert","Cyathura carinata",NA,"LC",0,"Northern Baltic Proper",0
"invert","Cyathura carinata",NA,"LC",0,"Aland Sea",0
"invert","Cyathura carinata",NA,"LC",0,"Bothnian Sea",0
"invert","Cyathura carinata",NA,"LC",0,"The Quark",0
"invert","Cyathura carinata",NA,"LC",0,"Bothnian Bay",0
"invert","Cyathura carinata",NA,"LC",0,"Gulf of Finland",0
"invert","Cyathura carinata",NA,"LC",0,"Gulf of Gdansk",1
"invert","Cyathura carinata",NA,"LC",0,"Gulf of Riga",0
"invert","Cyathura carinata",NA,"LC",0,"Kiel Bay",0
"invert","Cyathura carinata",NA,"LC",0,"Great Belt",0
"invert","Cyathura carinata",NA,"LC",0,"Gulf of Gdansk",0
"invert","Cylichna cylindracea",NA,"LC",0,"Kattegat",1
"invert","Cylichna cylindracea",NA,"LC",0,"The Sound",1
"invert","Cylichna cylindracea",NA,"LC",0,"Great Belt",1
"invert","Cylichna cylindracea",NA,"LC",0,"Kiel Bay",1
"invert","Cylichna cylindracea",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Cylichna cylindracea",NA,"LC",0,"Arkona Basin",0
"invert","Cylichna cylindracea",NA,"LC",0,"Bornholm Basin",0
"invert","Cylichna cylindracea",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Cylichna cylindracea",NA,"LC",0,"Western Gotland Basin",0
"invert","Cylichna cylindracea",NA,"LC",0,"Northern Baltic Proper",0
"invert","Cylichna cylindracea",NA,"LC",0,"Aland Sea",0
"invert","Cylichna cylindracea",NA,"LC",0,"Bothnian Sea",0
"invert","Cylichna cylindracea",NA,"LC",0,"The Quark",0
"invert","Cylichna cylindracea",NA,"LC",0,"Bothnian Bay",0
"invert","Cylichna cylindracea",NA,"LC",0,"Gulf of Finland",0
"invert","Cylichna cylindracea",NA,"LC",0,"Gulf of Gdansk",0
"invert","Cylichna cylindracea",NA,"LC",0,"Gulf of Riga",0
"invert","Cylichna cylindracea",NA,"LC",0,"Kiel Bay",0
"invert","Cylichna cylindracea",NA,"LC",0,"Great Belt",0
"invert","Cymatia coleoptrata",NA,"LC",0,"Kattegat",0
"invert","Cymatia coleoptrata",NA,"LC",0,"The Sound",0
"invert","Cymatia coleoptrata",NA,"LC",0,"Great Belt",0
"invert","Cymatia coleoptrata",NA,"LC",0,"Kiel Bay",0
"invert","Cymatia coleoptrata",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Cymatia coleoptrata",NA,"LC",0,"Arkona Basin",0
"invert","Cymatia coleoptrata",NA,"LC",0,"Bornholm Basin",0
"invert","Cymatia coleoptrata",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Cymatia coleoptrata",NA,"LC",0,"Western Gotland Basin",0
"invert","Cymatia coleoptrata",NA,"LC",0,"Northern Baltic Proper",0
"invert","Cymatia coleoptrata",NA,"LC",0,"Aland Sea",0
"invert","Cymatia coleoptrata",NA,"LC",0,"Bothnian Sea",0
"invert","Cymatia coleoptrata",NA,"LC",0,"The Quark",0
"invert","Cymatia coleoptrata",NA,"LC",0,"Bothnian Bay",0
"invert","Cymatia coleoptrata",NA,"LC",0,"Gulf of Finland",1
"invert","Cymatia coleoptrata",NA,"LC",0,"Gulf of Gdansk",0
"invert","Cymatia coleoptrata",NA,"LC",0,"Gulf of Riga",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"Kattegat",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"The Sound",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"Great Belt",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"Kiel Bay",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"Arkona Basin",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"Bornholm Basin",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"Western Gotland Basin",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"Northern Baltic Proper",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"Aland Sea",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"Bothnian Sea",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"The Quark",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"Bothnian Bay",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"Gulf of Finland",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"Gulf of Gdansk",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"Gulf of Riga",0
"invert","Cyrnus crenaticornis",NA,"LC",0,"Bornholm Basin",1
"invert","Cyrnus flavidus",NA,"LC",0,"Kattegat",0
"invert","Cyrnus flavidus",NA,"LC",0,"The Sound",0
"invert","Cyrnus flavidus",NA,"LC",0,"Great Belt",0
"invert","Cyrnus flavidus",NA,"LC",0,"Kiel Bay",0
"invert","Cyrnus flavidus",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Cyrnus flavidus",NA,"LC",0,"Arkona Basin",0
"invert","Cyrnus flavidus",NA,"LC",0,"Bornholm Basin",0
"invert","Cyrnus flavidus",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Cyrnus flavidus",NA,"LC",0,"Western Gotland Basin",0
"invert","Cyrnus flavidus",NA,"LC",0,"Northern Baltic Proper",0
"invert","Cyrnus flavidus",NA,"LC",0,"Aland Sea",0
"invert","Cyrnus flavidus",NA,"LC",0,"Aland Sea",1
"invert","Cyrnus flavidus",NA,"LC",0,"Bothnian Sea",0
"invert","Cyrnus flavidus",NA,"LC",0,"The Quark",1
"invert","Cyrnus flavidus",NA,"LC",0,"Bothnian Bay",1
"invert","Cyrnus flavidus",NA,"LC",0,"Gulf of Finland",1
"invert","Cyrnus flavidus",NA,"LC",0,"Gulf of Gdansk",0
"invert","Cyrnus flavidus",NA,"LC",0,"Gulf of Riga",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"Kattegat",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"The Sound",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"Great Belt",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"Kiel Bay",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"Arkona Basin",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"Bornholm Basin",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"Western Gotland Basin",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"Northern Baltic Proper",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"Aland Sea",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"Bothnian Sea",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"The Quark",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"Bothnian Bay",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"Gulf of Finland",1
"invert","Cyrnus trimaculatus",NA,"LC",0,"Gulf of Gdansk",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"Gulf of Riga",0
"invert","Cyrnus trimaculatus",NA,"LC",0,"Gulf of Gdansk",1
"invert","Dasybranchus caducus",NA,"LC",0,"Kattegat",1
"invert","Dasybranchus caducus",NA,"LC",0,"The Sound",0
"invert","Dasybranchus caducus",NA,"LC",0,"Great Belt",0
"invert","Dasybranchus caducus",NA,"LC",0,"Kiel Bay",0
"invert","Dasybranchus caducus",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Dasybranchus caducus",NA,"LC",0,"Arkona Basin",0
"invert","Dasybranchus caducus",NA,"LC",0,"Bornholm Basin",0
"invert","Dasybranchus caducus",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Dasybranchus caducus",NA,"LC",0,"Western Gotland Basin",0
"invert","Dasybranchus caducus",NA,"LC",0,"Northern Baltic Proper",0
"invert","Dasybranchus caducus",NA,"LC",0,"Aland Sea",0
"invert","Dasybranchus caducus",NA,"LC",0,"Bothnian Sea",0
"invert","Dasybranchus caducus",NA,"LC",0,"The Quark",0
"invert","Dasybranchus caducus",NA,"LC",0,"Bothnian Bay",0
"invert","Dasybranchus caducus",NA,"LC",0,"Gulf of Finland",0
"invert","Dasybranchus caducus",NA,"LC",0,"Gulf of Gdansk",0
"invert","Dasybranchus caducus",NA,"LC",0,"Gulf of Riga",0
"invert","Demeijerea rufipes",NA,"LC",0,"Kattegat",0
"invert","Demeijerea rufipes",NA,"LC",0,"The Sound",0
"invert","Demeijerea rufipes",NA,"LC",0,"Great Belt",0
"invert","Demeijerea rufipes",NA,"LC",0,"Kiel Bay",0
"invert","Demeijerea rufipes",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Demeijerea rufipes",NA,"LC",0,"Arkona Basin",0
"invert","Demeijerea rufipes",NA,"LC",0,"Bornholm Basin",0
"invert","Demeijerea rufipes",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Demeijerea rufipes",NA,"LC",0,"Western Gotland Basin",0
"invert","Demeijerea rufipes",NA,"LC",0,"Northern Baltic Proper",0
"invert","Demeijerea rufipes",NA,"LC",0,"Aland Sea",0
"invert","Demeijerea rufipes",NA,"LC",0,"Bothnian Sea",0
"invert","Demeijerea rufipes",NA,"LC",0,"The Quark",0
"invert","Demeijerea rufipes",NA,"LC",0,"Bothnian Bay",0
"invert","Demeijerea rufipes",NA,"LC",0,"Gulf of Finland",1
"invert","Demeijerea rufipes",NA,"LC",0,"Gulf of Gdansk",0
"invert","Demeijerea rufipes",NA,"LC",0,"Gulf of Riga",0
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"Kattegat",0
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"The Sound",0
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"Great Belt",0
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"Kiel Bay",0
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"Arkona Basin",0
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"Bornholm Basin",0
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"Western Gotland Basin",0
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"Northern Baltic Proper",0
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"Aland Sea",0
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"Bothnian Sea",1
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"The Quark",1
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"Bothnian Bay",1
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"Gulf of Finland",1
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"Gulf of Gdansk",0
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"Gulf of Riga",0
"invert","Demicryptochironomus vulneratus",NA,"LC",0,"Bornholm Basin",1
"invert","Dendrocoelum lacteum",NA,"LC",0,"Kattegat",0
"invert","Dendrocoelum lacteum",NA,"LC",0,"The Sound",0
"invert","Dendrocoelum lacteum",NA,"LC",0,"Great Belt",0
"invert","Dendrocoelum lacteum",NA,"LC",0,"Kiel Bay",0
"invert","Dendrocoelum lacteum",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Dendrocoelum lacteum",NA,"LC",0,"Arkona Basin",1
"invert","Dendrocoelum lacteum",NA,"LC",0,"Bornholm Basin",0
"invert","Dendrocoelum lacteum",NA,"LC",0,"Eastern Gotland Basin",1
"invert","Dendrocoelum lacteum",NA,"LC",0,"Western Gotland Basin",1
"invert","Dendrocoelum lacteum",NA,"LC",0,"Northern Baltic Proper",1
"invert","Dendrocoelum lacteum",NA,"LC",0,"Aland Sea",1
"invert","Dendrocoelum lacteum",NA,"LC",0,"Bothnian Sea",1
"invert","Dendrocoelum lacteum",NA,"LC",0,"The Quark",0
"invert","Dendrocoelum lacteum",NA,"LC",0,"Bothnian Bay",0
"invert","Dendrocoelum lacteum",NA,"LC",0,"Gulf of Finland",1
"invert","Dendrocoelum lacteum",NA,"LC",0,"Gulf of Gdansk",1
"invert","Dendrocoelum lacteum",NA,"LC",0,"Gulf of Riga",1
"invert","Dendrocoelum lacteum",NA,"LC",0,"Kiel Bay",1
"invert","Dendrocoelum lacteum",NA,"LC",0,"Gulf of Gdansk",0
"invert","Dendrocoelum lacteum",NA,"LC",0,"Arkona Basin",0
"invert","Dendrodoa grossularia",NA,"LC",0,"Kattegat",1
"invert","Dendrodoa grossularia",NA,"LC",0,"The Sound",1
"invert","Dendrodoa grossularia",NA,"LC",0,"Great Belt",1
"invert","Dendrodoa grossularia",NA,"LC",0,"Kiel Bay",1
"invert","Dendrodoa grossularia",NA,"LC",0,"Bay of Mecklenburg",1
"invert","Dendrodoa grossularia",NA,"LC",0,"Arkona Basin",1
"invert","Dendrodoa grossularia",NA,"LC",0,"Bornholm Basin",1
"invert","Dendrodoa grossularia",NA,"LC",0,"Eastern Gotland Basin",1
"invert","Dendrodoa grossularia",NA,"LC",0,"Western Gotland Basin",0
"invert","Dendrodoa grossularia",NA,"LC",0,"Northern Baltic Proper",0
"invert","Dendrodoa grossularia",NA,"LC",0,"Aland Sea",0
"invert","Dendrodoa grossularia",NA,"LC",0,"Bothnian Sea",0
"invert","Dendrodoa grossularia",NA,"LC",0,"The Quark",0
"invert","Dendrodoa grossularia",NA,"LC",0,"Bothnian Bay",0
"invert","Dendrodoa grossularia",NA,"LC",0,"Gulf of Finland",0
"invert","Dendrodoa grossularia",NA,"LC",0,"Gulf of Gdansk",0
"invert","Dendrodoa grossularia",NA,"LC",0,"Gulf of Riga",0
"invert","Dendrodoa grossularia",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Dendrodoa grossularia",NA,"LC",0,"Bornholm Basin",0
"invert","Dendrodoa grossularia",NA,"LC",0,"Arkona Basin",0
"invert","Dendronotus frondosus",NA,"LC",0,"Kattegat",0
"invert","Dendronotus frondosus",NA,"LC",0,"The Sound",0
"invert","Dendronotus frondosus",NA,"LC",0,"Great Belt",0
"invert","Dendronotus frondosus",NA,"LC",0,"Kiel Bay",1
"invert","Dendronotus frondosus",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Dendronotus frondosus",NA,"LC",0,"Arkona Basin",0
"invert","Dendronotus frondosus",NA,"LC",0,"Bornholm Basin",0
"invert","Dendronotus frondosus",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Dendronotus frondosus",NA,"LC",0,"Western Gotland Basin",0
"invert","Dendronotus frondosus",NA,"LC",0,"Northern Baltic Proper",0
"invert","Dendronotus frondosus",NA,"LC",0,"Aland Sea",0
"invert","Dendronotus frondosus",NA,"LC",0,"Bothnian Sea",0
"invert","Dendronotus frondosus",NA,"LC",0,"The Quark",0
"invert","Dendronotus frondosus",NA,"LC",0,"Bothnian Bay",0
"invert","Dendronotus frondosus",NA,"LC",0,"Gulf of Finland",0
"invert","Dendronotus frondosus",NA,"LC",0,"Gulf of Gdansk",0
"invert","Dendronotus frondosus",NA,"LC",0,"Gulf of Riga",0
"invert","Dendronotus frondosus",NA,"LC",0,"Kiel Bay",0
"invert","Dero digitata",NA,"LC",0,"Kattegat",0
"invert","Dero digitata",NA,"LC",0,"The Sound",0
"invert","Dero digitata",NA,"LC",0,"Great Belt",0
"invert","Dero digitata",NA,"LC",0,"Kiel Bay",0
"invert","Dero digitata",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Dero digitata",NA,"LC",0,"Arkona Basin",0
"invert","Dero digitata",NA,"LC",0,"Bornholm Basin",0
"invert","Dero digitata",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Dero digitata",NA,"LC",0,"Western Gotland Basin",0
"invert","Dero digitata",NA,"LC",0,"Northern Baltic Proper",0
"invert","Dero digitata",NA,"LC",0,"Aland Sea",0
"invert","Dero digitata",NA,"LC",0,"Bothnian Sea",0
"invert","Dero digitata",NA,"LC",0,"The Quark",0
"invert","Dero digitata",NA,"LC",0,"Bothnian Bay",0
"invert","Dero digitata",NA,"LC",0,"Gulf of Finland",1
"invert","Dero digitata",NA,"LC",0,"Gulf of Gdansk",0
"invert","Dero digitata",NA,"LC",0,"Gulf of Riga",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Kattegat",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"The Sound",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Great Belt",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Kiel Bay",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Bay of Mecklenburg",1
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Arkona Basin",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Bornholm Basin",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Eastern Gotland Basin",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Western Gotland Basin",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Northern Baltic Proper",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Aland Sea",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Bothnian Sea",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"The Quark",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Bothnian Bay",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Gulf of Finland",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Gulf of Gdansk",1
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Gulf of Riga",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Bay of Mecklenburg",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Gulf of Gdansk",0
"invert","Deshayesorchestia deshayesii",NA,"VU",0.4,"Arkona Basin",1
"invert","Dexamine spinosa",NA,"LC",0,"Kattegat",1
"invert","Dexamine spinosa",NA,"LC",0,"The Sound",1
"invert","Dexamine spinosa",NA,"LC",0,"Great Belt",1
"invert","Dexamine spinosa",NA,"LC",0,"Great Belt",0
"invert","Dexamine spinosa",NA,"LC",0,"Kiel Bay",1
"invert","Dexamine spinosa",NA,"LC",0,"Bay of Mecklenburg",1
"invert","Dexamine spinosa",NA,"LC",0,"Arkona Basin",0
"invert","Dexamine spinosa",NA,"LC",0,"Bornholm Basin",0
"invert","Dexamine spinosa",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Dexamine spinosa",NA,"LC",0,"Western Gotland Basin",0
"invert","Dexamine spinosa",NA,"LC",0,"Northern Baltic Proper",0
"invert","Dexamine spinosa",NA,"LC",0,"Aland Sea",0
"invert","Dexamine spinosa",NA,"LC",0,"Bothnian Sea",0
"invert","Dexamine spinosa",NA,"LC",0,"The Quark",0
"invert","Dexamine spinosa",NA,"LC",0,"Bothnian Bay",0
"invert","Dexamine spinosa",NA,"LC",0,"Gulf of Finland",0
"invert","Dexamine spinosa",NA,"LC",0,"Gulf of Gdansk",0
"invert","Dexamine spinosa",NA,"LC",0,"Gulf of Riga",0
"invert","Dexamine spinosa",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Dexamine spinosa",NA,"LC",0,"Kiel Bay",0
"invert","Diaphana minuta",NA,"LC",0,"Kattegat",1
"invert","Diaphana minuta",NA,"LC",0,"The Sound",1
"invert","Diaphana minuta",NA,"LC",0,"Great Belt",1
"invert","Diaphana minuta",NA,"LC",0,"Great Belt",0
"invert","Diaphana minuta",NA,"LC",0,"Kiel Bay",1
"invert","Diaphana minuta",NA,"LC",0,"Bay of Mecklenburg",1
"invert","Diaphana minuta",NA,"LC",0,"Arkona Basin",1
"invert","Diaphana minuta",NA,"LC",0,"Bornholm Basin",0
"invert","Diaphana minuta",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Diaphana minuta",NA,"LC",0,"Western Gotland Basin",0
"invert","Diaphana minuta",NA,"LC",0,"Northern Baltic Proper",0
"invert","Diaphana minuta",NA,"LC",0,"Aland Sea",0
"invert","Diaphana minuta",NA,"LC",0,"Bothnian Sea",0
"invert","Diaphana minuta",NA,"LC",0,"The Quark",0
"invert","Diaphana minuta",NA,"LC",0,"Bothnian Bay",0
"invert","Diaphana minuta",NA,"LC",0,"Gulf of Finland",0
"invert","Diaphana minuta",NA,"LC",0,"Gulf of Gdansk",0
"invert","Diaphana minuta",NA,"LC",0,"Gulf of Riga",0
"invert","Diaphana minuta",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Diaphana minuta",NA,"LC",0,"Kiel Bay",0
"invert","Diaphana minuta",NA,"LC",0,"Arkona Basin",0
"invert","Diastylis boecki",NA,"LC",0,"Kattegat",1
"invert","Diastylis boecki",NA,"LC",0,"The Sound",0
"invert","Diastylis boecki",NA,"LC",0,"Great Belt",0
"invert","Diastylis boecki",NA,"LC",0,"Kiel Bay",0
"invert","Diastylis boecki",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Diastylis boecki",NA,"LC",0,"Arkona Basin",0
"invert","Diastylis boecki",NA,"LC",0,"Bornholm Basin",0
"invert","Diastylis boecki",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Diastylis boecki",NA,"LC",0,"Western Gotland Basin",0
"invert","Diastylis boecki",NA,"LC",0,"Northern Baltic Proper",0
"invert","Diastylis boecki",NA,"LC",0,"Aland Sea",0
"invert","Diastylis boecki",NA,"LC",0,"Bothnian Sea",0
"invert","Diastylis boecki",NA,"LC",0,"The Quark",0
"invert","Diastylis boecki",NA,"LC",0,"Bothnian Bay",0
"invert","Diastylis boecki",NA,"LC",0,"Gulf of Finland",0
"invert","Diastylis boecki",NA,"LC",0,"Gulf of Gdansk",0
"invert","Diastylis boecki",NA,"LC",0,"Gulf of Riga",0
"invert","Diastylis bradyi",NA,"LC",0,"Kattegat",1
"invert","Diastylis bradyi",NA,"LC",0,"The Sound",1
"invert","Diastylis bradyi",NA,"LC",0,"Great Belt",1
"invert","Diastylis bradyi",NA,"LC",0,"Kiel Bay",0
"invert","Diastylis bradyi",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Diastylis bradyi",NA,"LC",0,"Arkona Basin",0
"invert","Diastylis bradyi",NA,"LC",0,"Bornholm Basin",0
"invert","Diastylis bradyi",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Diastylis bradyi",NA,"LC",0,"Western Gotland Basin",0
"invert","Diastylis bradyi",NA,"LC",0,"Northern Baltic Proper",0
"invert","Diastylis bradyi",NA,"LC",0,"Aland Sea",0
"invert","Diastylis bradyi",NA,"LC",0,"Bothnian Sea",0
"invert","Diastylis bradyi",NA,"LC",0,"The Quark",0
"invert","Diastylis bradyi",NA,"LC",0,"Bothnian Bay",0
"invert","Diastylis bradyi",NA,"LC",0,"Gulf of Finland",0
"invert","Diastylis bradyi",NA,"LC",0,"Gulf of Gdansk",0
"invert","Diastylis bradyi",NA,"LC",0,"Gulf of Riga",0
"invert","Diastylis bradyi",NA,"LC",0,"Great Belt",0
"invert","Diastylis cornuta",NA,"LC",0,"Kattegat",1
"invert","Diastylis cornuta",NA,"LC",0,"The Sound",0
"invert","Diastylis cornuta",NA,"LC",0,"Great Belt",0
"invert","Diastylis cornuta",NA,"LC",0,"Kiel Bay",0
"invert","Diastylis cornuta",NA,"LC",0,"Bay of Mecklenburg",0
"invert","Diastylis cornuta",NA,"LC",0,"Arkona Basin",0
"invert","Diastylis cornuta",NA,"LC",0,"Bornholm Basin",0
"invert","Diastylis cornuta",NA,"LC",0,"Eastern Gotland Basin",0
"invert","Diastylis cornuta",NA,"LC",0,"Western Gotland Basin",0
"invert","Diastylis cornuta",NA,"LC",0,"Northern Baltic Proper",0
"invert","Diastylis cornuta",NA,"LC",0,"Aland Sea",0
"invert","Diastylis cornuta",NA,"LC",0,"Bothnian Sea",0
"invert","Diastylis cornuta",NA,"LC",0,"The Quark",0
"invert","Diastylis cornuta",NA,"LC",0,"Bothnian Bay",0
"invert","Diastylis cornuta",NA,"LC",0,"Gulf of Finland",0
"invert","Diastylis cornuta",NA,"LC",0,"Gulf of Gdansk",0
"invert","Diastylis cornuta",NA,"LC",0,"Gulf of Riga",0
"invert","Diastylis goodsiri",NA,"LC",0,"Kattegat",1
"invert","Diastylis goodsiri",NA,"LC",0,"The Sound",0
"invert","Diastylis goodsiri",NA,"LC",0,"Great Belt",0
"invert","Diastylis goodsiri",NA,"LC",0,"Kiel Bay",0
