"","station","latitude","longitude","date","sub_samp_ref","sub_samp_id","samp_id","param_group","matrix_analyzed","basis_determination","variable","unit","value","ConvertUnit","ConvertFactor","value2"
"1962","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","wet weight","CDF9P","pg/g",0.01221,"pg/g",1,0.01221
"1963","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","lipid weight","CDF9P","pg/g",0.33,"pg/g",1,0.33
"1964","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","wet weight","CDD6X","pg/g",0.1184,"pg/g",1,0.1184
"1965","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","lipid weight","CDD6X","pg/g",3.2,"pg/g",1,3.2
"1966","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","lipid weight","CDF2N","pg/g",26,"pg/g",1,26
"1967","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","wet weight","CDF4X","pg/g",0.0703,"pg/g",1,0.0703
"1968","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","lipid weight","CDF4X","pg/g",1.9,"pg/g",1,1.9
"1969","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","wet weight","CDFDN","pg/g",0.1813,"pg/g",1,0.1813
"1970","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","lipid weight","CDFDN","pg/g",4.9,"pg/g",1,4.9
"1971","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","wet weight","CDF9X","pg/g",0.0629,"pg/g",1,0.0629
"1972","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","lipid weight","CDF9X","pg/g",1.7,"pg/g",1,1.7
"1973","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","wet weight","CDF6X","pg/g",0.03293,"pg/g",1,0.03293
"1974","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","lipid weight","CDF6X","pg/g",0.89,"pg/g",1,0.89
"1975","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","wet weight","CDD9X","pg/g",0.01591,"pg/g",1,0.01591
"1976","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","wet weight","CDF2T","pg/g",0.888,"pg/g",1,0.888
"1977","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","lipid weight","CDD9X","pg/g",0.43,"pg/g",1,0.43
"1978","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","lipid weight","CDF2T","pg/g",24,"pg/g",1,24
"1979","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","wet weight","CDD4X","pg/g",0.03145,"pg/g",1,0.03145
"1980","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","wet weight","CDFO","pg/g",0.3034,"pg/g",1,0.3034
"1981","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","wet weight","TCDD","pg/g",0.037,"pg/g",1,0.037
"1982","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","lipid weight","CDD4X","pg/g",0.85,"pg/g",1,0.85
"1983","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","lipid weight","CDFO","pg/g",8.2,"pg/g",1,8.2
"1984","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686488,481504826,1841594,"OC-DX","muscle","lipid weight","TCDD","pg/g",1,"pg/g",1,1
"1985","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","wet weight","CDF2N","ng/kg",0.8424,"pg/g",1,0.8424
"1986","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","wet weight","CDD1N","pg/g",0.12792,"pg/g",1,0.12792
"1987","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","lipid weight","CDD1N","pg/g",4.1,"pg/g",1,4.1
"1988","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","wet weight","CDDO","pg/g",0.1404,"pg/g",1,0.1404
"1989","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","lipid weight","CDDO","pg/g",4.5,"pg/g",1,4.5
"1990","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","wet weight","CDF6P","pg/g",0.07488,"pg/g",1,0.07488
"1991","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","lipid weight","CDF6P","pg/g",2.4,"pg/g",1,2.4
"1992","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","wet weight","CDD6P","pg/g",0.04992,"pg/g",1,0.04992
"1993","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","lipid weight","CDD6P","pg/g",1.6,"pg/g",1,1.6
"1994","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","wet weight","CDF9P","pg/g",0.00312,"pg/g",1,0.00312
"1995","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","lipid weight","CDF9P","pg/g",0.1,"pg/g",1,0.1
"1996","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","wet weight","CDD6X","pg/g",0.11544,"pg/g",1,0.11544
"1997","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","lipid weight","CDD6X","pg/g",3.7,"pg/g",1,3.7
"1998","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","lipid weight","CDF2N","pg/g",27,"pg/g",1,27
"1999","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","wet weight","CDF4X","pg/g",0.06864,"pg/g",1,0.06864
"2000","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","lipid weight","CDF4X","pg/g",2.2,"pg/g",1,2.2
"2001","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","wet weight","CDFDN","pg/g",0.1404,"pg/g",1,0.1404
"2002","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","lipid weight","CDFDN","pg/g",4.5,"pg/g",1,4.5
"2003","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","wet weight","CDF9X","pg/g",0.03744,"pg/g",1,0.03744
"2004","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","lipid weight","CDF9X","pg/g",1.2,"pg/g",1,1.2
"2005","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","wet weight","CDD4X","pg/g",0.024336,"pg/g",1,0.024336
"2006","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","wet weight","CDFO","pg/g",0.14976,"pg/g",1,0.14976
"2007","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","wet weight","TCDD","pg/g",0.03744,"pg/g",1,0.03744
"2008","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","lipid weight","CDD4X","pg/g",0.78,"pg/g",1,0.78
"2009","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","lipid weight","CDFO","pg/g",4.8,"pg/g",1,4.8
"2010","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","lipid weight","TCDD","pg/g",1.2,"pg/g",1,1.2
"2011","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","wet weight","CDF6X","pg/g",0.024336,"pg/g",1,0.024336
"2012","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","lipid weight","CDF6X","pg/g",0.78,"pg/g",1,0.78
"2013","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","wet weight","CDD9X","pg/g",0.011544,"pg/g",1,0.011544
"2014","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","wet weight","CDF2T","pg/g",0.8736,"pg/g",1,0.8736
"2015","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","lipid weight","CDD9X","pg/g",0.37,"pg/g",1,0.37
"2016","Kinnbaecksfjaerden",65.0568,21.475,"2009-10-12",3686489,482704838,1841594,"OC-DX","muscle","lipid weight","CDF2T","pg/g",28,"pg/g",1,28
"2017","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","wet weight","CDF2N","ng/kg",0.975,"pg/g",1,0.975
"2018","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","wet weight","CDD4X","pg/g",0.07,"pg/g",1,0.07
"2019","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","wet weight","CDFO","pg/g",0.1425,"pg/g",1,0.1425
"2020","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","wet weight","TCDD","pg/g",0.0825,"pg/g",1,0.0825
"2021","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","lipid weight","CDD4X","pg/g",2.8,"pg/g",1,2.8
"2022","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","lipid weight","CDFO","pg/g",5.7,"pg/g",1,5.7
"2023","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","lipid weight","TCDD","pg/g",3.3,"pg/g",1,3.3
"2024","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","wet weight","CDF6X","pg/g",0.065,"pg/g",1,0.065
"2025","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","lipid weight","CDF6X","pg/g",2.6,"pg/g",1,2.6
"2026","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","wet weight","CDD1N","pg/g",0.1875,"pg/g",1,0.1875
"2027","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","lipid weight","CDD1N","pg/g",7.5,"pg/g",1,7.5
"2028","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","wet weight","CDDO","pg/g",0.5,"pg/g",1,0.5
"2029","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","lipid weight","CDDO","pg/g",20,"pg/g",1,20
"2030","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","wet weight","CDF6P","pg/g",0.1575,"pg/g",1,0.1575
"2031","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","lipid weight","CDF6P","pg/g",6.3,"pg/g",1,6.3
"2032","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","wet weight","CDD9X","pg/g",0.0325,"pg/g",1,0.0325
"2033","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","wet weight","CDF2T","pg/g",0.825,"pg/g",1,0.825
"2034","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","lipid weight","CDD9X","pg/g",1.3,"pg/g",1,1.3
"2035","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","lipid weight","CDF2T","pg/g",33,"pg/g",1,33
"2036","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","wet weight","CDF9P","pg/g",0.05,"pg/g",1,0.05
"2037","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","lipid weight","CDF9P","pg/g",2,"pg/g",1,2
"2038","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","lipid weight","CDF2N","pg/g",39,"pg/g",1,39
"2039","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","wet weight","CDD6P","pg/g",0.1725,"pg/g",1,0.1725
"2040","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","lipid weight","CDD6P","pg/g",6.9,"pg/g",1,6.9
"2041","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","wet weight","CDF4X","pg/g",0.09,"pg/g",1,0.09
"2042","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","lipid weight","CDF4X","pg/g",3.6,"pg/g",1,3.6
"2043","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","wet weight","CDD6X","pg/g",0.1575,"pg/g",1,0.1575
"2044","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","lipid weight","CDD6X","pg/g",6.3,"pg/g",1,6.3
"2045","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","wet weight","CDFDN","pg/g",0.225,"pg/g",1,0.225
"2046","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","lipid weight","CDFDN","pg/g",9,"pg/g",1,9
"2047","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","wet weight","CDF9X","pg/g",0.0375,"pg/g",1,0.0375
"2048","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687618,995309964,1841649,"OC-DX","muscle","lipid weight","CDF9X","pg/g",1.5,"pg/g",1,1.5
"2049","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","wet weight","CDF2N","ng/kg",0.741,"pg/g",1,0.741
"2050","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","wet weight","CDD4X","pg/g",0.0273,"pg/g",1,0.0273
"2051","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","wet weight","CDFO","pg/g",0.0897,"pg/g",1,0.0897
"2052","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","wet weight","TCDD","pg/g",0.0377,"pg/g",1,0.0377
"2053","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","lipid weight","CDD4X","pg/g",2.1,"pg/g",1,2.1
"2054","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","lipid weight","CDFO","pg/g",6.9,"pg/g",1,6.9
"2055","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","lipid weight","TCDD","pg/g",2.9,"pg/g",1,2.9
"2056","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","wet weight","CDF6X","pg/g",0.0403,"pg/g",1,0.0403
"2057","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","lipid weight","CDF6X","pg/g",3.1,"pg/g",1,3.1
"2058","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","wet weight","CDD1N","pg/g",0.1079,"pg/g",1,0.1079
"2059","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","lipid weight","CDD1N","pg/g",8.3,"pg/g",1,8.3
"2060","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","wet weight","CDDO","pg/g",0.312,"pg/g",1,0.312
"2061","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","lipid weight","CDDO","pg/g",24,"pg/g",1,24
"2062","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","wet weight","CDF6P","pg/g",0.0611,"pg/g",1,0.0611
"2063","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","lipid weight","CDF6P","pg/g",4.7,"pg/g",1,4.7
"2064","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","wet weight","CDD9X","pg/g",0.013,"pg/g",1,0.013
"2065","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","wet weight","CDF2T","pg/g",0.832,"pg/g",1,0.832
"2066","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","lipid weight","CDD9X","pg/g",1,"pg/g",1,1
"2067","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","lipid weight","CDF2T","pg/g",64,"pg/g",1,64
"2068","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","wet weight","CDF9P","pg/g",0.052,"pg/g",1,0.052
"2069","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","lipid weight","CDF9P","pg/g",4,"pg/g",1,4
"2070","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","lipid weight","CDF2N","pg/g",57,"pg/g",1,57
"2071","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","wet weight","CDD6P","pg/g",0.0897,"pg/g",1,0.0897
"2072","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","lipid weight","CDD6P","pg/g",6.9,"pg/g",1,6.9
"2073","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","lipid weight","CDF4X","pg/g",3.7,"pg/g",1,3.7
"2074","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","wet weight","CDF4X","pg/g",0.0481,"pg/g",1,0.0481
"2075","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","wet weight","CDD6X","pg/g",0.0897,"pg/g",1,0.0897
"2076","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","lipid weight","CDD6X","pg/g",6.9,"pg/g",1,6.9
"2077","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","wet weight","CDFDN","pg/g",0.143,"pg/g",1,0.143
"2078","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","lipid weight","CDFDN","pg/g",11,"pg/g",1,11
"2079","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","wet weight","CDF9X","pg/g",0.0195,"pg/g",1,0.0195
"2080","Kinnbaecksfjaerden",65.0568,21.475,"2010-10-11",3687619,996509976,1841649,"OC-DX","muscle","lipid weight","CDF9X","pg/g",1.5,"pg/g",1,1.5
"2081","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678771,448904500,1841273,"OC-DX","muscle","lipid weight","CDD9X","pg/g",0.55,"pg/g",1,0.55
"2082","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678771,448904500,1841273,"OC-DX","muscle","lipid weight","CDF2T","pg/g",31,"pg/g",1,31
"2083","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678771,448904500,1841273,"OC-DX","muscle","lipid weight","CDD6P","pg/g",0.8,"pg/g",1,0.8
"2084","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678771,448904500,1841273,"OC-DX","muscle","lipid weight","CDF9P","pg/g",0.5,"pg/g",1,0.5
"2085","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678771,448904500,1841273,"OC-DX","muscle","lipid weight","CDD6X","pg/g",4.2,"pg/g",1,4.2
"2086","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678771,448904500,1841273,"OC-DX","muscle","lipid weight","CDF2N","pg/g",35,"pg/g",1,35
"2087","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678771,448904500,1841273,"OC-DX","muscle","lipid weight","CDF4X","pg/g",1.5,"pg/g",1,1.5
"2088","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678771,448904500,1841273,"OC-DX","muscle","lipid weight","CDD4X","pg/g",0.51,"pg/g",1,0.51
"2089","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678771,448904500,1841273,"OC-DX","muscle","lipid weight","CDFO","pg/g",0.84,"pg/g",1,0.84
"2090","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678771,448904500,1841273,"OC-DX","muscle","lipid weight","TCDD","pg/g",1.5,"pg/g",1,1.5
"2091","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678771,448904500,1841273,"OC-DX","muscle","lipid weight","CDF6X","pg/g",1.6,"pg/g",1,1.6
"2092","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678771,448904500,1841273,"OC-DX","muscle","lipid weight","CDD1N","pg/g",4.2,"pg/g",1,4.2
"2093","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678771,448904500,1841273,"OC-DX","muscle","lipid weight","CDDO","pg/g",1.3,"pg/g",1,1.3
"2094","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678771,448904500,1841273,"OC-DX","muscle","lipid weight","CDF6P","pg/g",1.3,"pg/g",1,1.3
"2095","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678771,448904500,1841273,"OC-DX","muscle","lipid weight","CDF9X","pg/g",0.77,"pg/g",1,0.77
"2096","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678771,448904500,1841273,"OC-DX","muscle","lipid weight","CDFDN","pg/g",5.8,"pg/g",1,5.8
"2097","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678772,450104512,1841273,"OC-DX","muscle","lipid weight","CDD9X","pg/g",0.41,"pg/g",1,0.41
"2098","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678772,450104512,1841273,"OC-DX","muscle","lipid weight","CDF2T","pg/g",29,"pg/g",1,29
"2099","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678772,450104512,1841273,"OC-DX","muscle","lipid weight","CDD6P","pg/g",0.72,"pg/g",1,0.72
"2100","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678772,450104512,1841273,"OC-DX","muscle","lipid weight","CDF9P","pg/g",0.5,"pg/g",1,0.5
"2101","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678772,450104512,1841273,"OC-DX","muscle","lipid weight","CDD6X","pg/g",4.1,"pg/g",1,4.1
"2102","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678772,450104512,1841273,"OC-DX","muscle","lipid weight","CDF2N","pg/g",35,"pg/g",1,35
"2103","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678772,450104512,1841273,"OC-DX","muscle","lipid weight","CDF4X","pg/g",1.6,"pg/g",1,1.6
"2104","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678772,450104512,1841273,"OC-DX","muscle","lipid weight","CDD4X","pg/g",0.52,"pg/g",1,0.52
"2105","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678772,450104512,1841273,"OC-DX","muscle","lipid weight","CDFO","pg/g",0.72,"pg/g",1,0.72
"2106","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678772,450104512,1841273,"OC-DX","muscle","lipid weight","TCDD","pg/g",1.1,"pg/g",1,1.1
"2107","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678772,450104512,1841273,"OC-DX","muscle","lipid weight","CDF6X","pg/g",1.6,"pg/g",1,1.6
"2108","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678772,450104512,1841273,"OC-DX","muscle","lipid weight","CDD1N","pg/g",4.6,"pg/g",1,4.6
"2109","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678772,450104512,1841273,"OC-DX","muscle","lipid weight","CDDO","pg/g",1.6,"pg/g",1,1.6
"2110","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678772,450104512,1841273,"OC-DX","muscle","lipid weight","CDF6P","pg/g",1.4,"pg/g",1,1.4
"2111","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678772,450104512,1841273,"OC-DX","muscle","lipid weight","CDF9X","pg/g",0.72,"pg/g",1,0.72
"2112","Kinnbaecksfjaerden",65.0568,21.475,"2011-10-10",3678772,450104512,1841273,"OC-DX","muscle","lipid weight","CDFDN","pg/g",5.8,"pg/g",1,5.8
"2113","Kinnbaecksfjaerden",65.0568,21.475,"2012-10-01",3680576,240802419,1841335,"OC-DX","muscle","lipid weight","CDD4X","pg/g",1.1,"pg/g",1,1.1
"2114","Kinnbaecksfjaerden",65.0568,21.475,"2012-10-01",3680576,240802419,1841335,"OC-DX","muscle","lipid weight","CDFO","pg/g",1.3,"pg/g",1,1.3
