"ID","Country","Station_Name","Group_Name","Latitude","Longitude","Minimum_Year","Maximum_Year","Sampling_Depth","Organisation","MSTAT","WLTYP","Description","Other_area","Purpose_spatial","Purpose_temporal","Contaminant_parameters_in_biota","impact_RH","impact_B","impact_I","Station_Name2"
141523,"Norway","57AA Krossanes","","+60 23.23","+06 41.34",1987,NA,"","OSPAR","RH","","","",FALSE,FALSE,FALSE,1,NA,NA,"57aa krossanes"
141524,"Norway","57S Krossanes","57SA Krossanes","+60 23.10","+06 40.70",1990,2003,"","OSPAR","RH","CF","","",TRUE,TRUE,FALSE,1,NA,NA,"57s krossanes"
141672,"Norway","57S Krossanes","57SA Krossanes","+60 23.10","+06 40.10",2004,NA,"","National","RH","","","",FALSE,FALSE,FALSE,1,NA,NA,"57s krossanes"
141673,"Norway","57SA Krossanes","","+60 23.10","+06 40.40",1990,NA,"","National","RH","","","",FALSE,FALSE,FALSE,1,NA,NA,"57sa krossanes"
141726,"Norway","580 HI_580S","","+60 45.00","+04 00.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"580 hi_580s"
141605,"Norway","63A RanaskjÊr","","+60 25.25","+06 24.32",1987,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"63a ranaskjÊr"
141525,"Norway","63S RanaskjÊr","63SA RanaskjÊr","+60 23.60","+06 27.10",1990,2003,"","OSPAR","RH","CF","","",TRUE,TRUE,FALSE,1,NA,NA,"63s ranaskjÊr"
141666,"Norway","63S RanaskjÊr","63SA RanaskjÊr","+60 23.34","+06 26.70",2004,NA,"","National","RH","","","",FALSE,FALSE,FALSE,1,NA,NA,"63s ranaskjÊr"
141667,"Norway","63SA RanaskjÊr","","+60 23.47","+06 26.90",1990,NA,"","National","RH","","","",FALSE,FALSE,FALSE,1,NA,NA,"63sa ranaskjÊr"
141727,"Norway","642 HI_642S","","+61 41.50","+07 47.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"642 hi_642s"
141765,"Norway","64A Utne ytre S¯rfjorden (B4)","","+63 59.799","+09 57.151",2013,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"64a utne ytre s¯rfjorden (b4)"
141728,"Norway","657 HI_657S","","+61 42.40","+05 49.80",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"657 hi_657s"
141526,"Norway","65A Vikingneset","","+60 14.54","+06 09.16",1987,2005,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"65a vikingneset"
141603,"Norway","65A Vikingneset","","+60 14.54","+06 09.16",2006,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"65a vikingneset"
141729,"Norway","669 HI_669S","","+57 33.00","+08 22.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"669 hi_669s"
141730,"Norway","670 HI_670S","","+57 39.00","+08 20.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"670 hi_670s"
141731,"Norway","672 HI_672S","","+57 51.00","+08 12.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"672 hi_672s"
141732,"Norway","673 HI_673S","","+57 55.00","+08 10.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"673 hi_673s"
141733,"Norway","674 HI_674S","","+62 07.00","+06 50.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"674 hi_674s"
141734,"Norway","676 HI_676S","","+58 24.00","+09 04.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"676 hi_676s"
141735,"Norway","677 HI_677S","","+58 10.00","+09 30.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"677 hi_677s"
141736,"Norway","678 HI_678S","","+58 00.00","+10 48.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"678 hi_678s"
141527,"Norway","67B Strandebarm area","","+60 16.00","+06 02.00",1987,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"67b strandebarm area"
141528,"Norway","67E Strandebarm area","","+60 16.00","+06 02.00",1999,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"67e strandebarm area"
141529,"Norway","67F Strandebarm area","","+60 16.00","+06 02.00",1984,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"67f strandebarm area"
141530,"Norway","67S Strandebarm area","67SA Strandebarm area","+60 13.50","+06 05.10",1990,2003,"","OSPAR","RH","CF","","",TRUE,TRUE,FALSE,1,NA,NA,"67s strandebarm area"
141664,"Norway","67S Strandebarm area","67SA Strandebarm area","+60 13.12","+06 04.6",2004,NA,"","National","RH","","","",FALSE,FALSE,FALSE,1,NA,NA,"67s strandebarm area"
141665,"Norway","67SA Strandebarm area","","+60 13.31","+06 04.85",1990,NA,"","National","RH","","","",FALSE,FALSE,FALSE,1,NA,NA,"67sa strandebarm area"
141737,"Norway","685 HI_685S","","+57 20.00","+11 35.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"685 hi_685s"
141531,"Norway","69A Lille Ter¯y","69AA Lille Ter¯y area","+59 58.73","+05 44.91",1999,2003,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"69a lille ter¯y"
141532,"Norway","69A Lille Ter¯y","69AA Lille Ter¯y area","+59 58.82","+05 45.09",1992,1998,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"69a lille ter¯y"
141533,"Norway","69A Lille Ter¯y","69AA Lille Ter¯y area","+59 58.94","+05 45.23",2004,2004,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"69a lille ter¯y"
141534,"Norway","69A Lille Ter¯y","69AA Lille Ter¯y area","+59 59.04","+05 45.27",2005,2005,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"69a lille ter¯y"
141599,"Norway","69A Lille Ter¯y","69AA Lille Ter¯y area","+59 59.04","+05 45.27",2006,2012,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"69a lille ter¯y"
141766,"Norway","69A Lille Ter¯y","","+59 59.040","+05 45.270",2013,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"69a lille ter¯y"
141535,"Norway","69AA Lille Ter¯y area","","+59 58.91","+05 45.15",1992,NA,"","OSPAR","RH","","","",FALSE,FALSE,FALSE,1,NA,NA,"69aa lille ter¯y area"
141536,"Norway","69S Kvinnheradsfjorden","","+60 01.30","+05 56.10",1990,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,FALSE,1,NA,NA,"69s kvinnheradsfjorden"
141738,"Norway","702 HI_702S","","+57 50.00","+11 18.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"702 hi_702s"
141739,"Norway","712 HI_712S","","+57 54.00","+10 27.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"712 hi_712s"
141740,"Norway","717 HI_717S","","+58 13.00","+10 33.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"717 hi_717s"
141537,"Norway","71A Bj¯rk¯ya (Ris¯yodden)","","+59 01.40","+09 45.22",1981,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"71a bj¯rk¯ya (ris¯yodden)"
141767,"Norway","71B Grenlandsfjorden Breviks area","","+61 08.004","+10 52.070",2013,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"71b grenlandsfjorden breviks area"
141538,"Norway","71G Fugl¯yskjÊr","","+58 58.85","+09 48.46",2001,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"71g fugl¯yskjÊr"
141741,"Norway","739 HI_739S","","+59 00.00","+10 42.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"739 hi_739s"
141539,"Norway","73A Lyngholmen","","+59 02.68","+10 17.72",1990,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"73a lyngholmen"
141540,"Norway","74A Langholmane","","+58 57.30","+09 52.10",1990,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"74a langholmane"
141760,"Norway","74G Langholmane","","+58 57.30","+09 52.10",2009,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,FALSE,1,NA,NA,"74g langholmane"
141742,"Norway","750 HI_750S","","+58 45.00","+09 40.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"750 hi_750s"
141743,"Norway","754 HI_754S","","+58 23.00","+10 00.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"754 hi_754s"
141541,"Norway","76A Ris¯y","","+58 43.85","+09 16.32",1990,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"76a ris¯y"
141768,"Norway","76A2 Ukjent","","+59 40.917","+08 06.531",2013,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"76a2 ukjent"
141542,"Norway","76G Ris¯y","","+58 43.68","+09 16.53",2001,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"76g ris¯y"
141543,"Norway","77A Nordstrand","","+58 31.42","+08 56.51",1990,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"77a nordstrand"
141544,"Norway","77B Bor¯y area","","+58 33.00","+09 01.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"77b bor¯y area"
141545,"Norway","77C Bor¯y area","","+58 29.00","+09 10.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"77c bor¯y area"
141546,"Norway","77F Bor¯y area","","+58 33.00","+09 01.00",1991,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"77f bor¯y area"
141547,"Norway","77S Arendal area","","+58 24.20","+09 01.80",1990,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,FALSE,1,NA,NA,"77s arendal area"
141548,"Norway","79A Gjerdsvolds¯yen (east)","","+58 24.80","+08 44.50",1990,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"79a gjerdsvolds¯yen (east)"
141549,"Norway","80A ÿstmarknes","","+63 27.44","+10 26.97",1984,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"80a ¯stmarknes"
141757,"Norway","80B Munkholmen","","+63 26.50","+10 23.49",2009,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,TRUE,1,NA,NA,"80b munkholmen"
141550,"Norway","81A Biologisk Stasjon","","+63 26.50","+10 20.95",1984,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"81a biologisk stasjon"
141551,"Norway","82A Flakk","82AA Flakk","+63 27.00","+10 12.60",1984,2003,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"82a flakk"
141552,"Norway","82A Flakk","82AA Flakk","+63 27.04","+10 12.15",2004,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"82a flakk"
141553,"Norway","82AA Flakk","","+63 27.02","+10 12.38",1984,NA,"","OSPAR","RH","","","",FALSE,FALSE,FALSE,1,NA,NA,"82aa flakk"
141554,"Norway","82G Flakk","","+63 27.04","+10 12.15",1992,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"82g flakk"
141555,"Norway","82S Flakk","","+63 27.50","+10 11.80",1987,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,FALSE,1,NA,NA,"82s flakk"
141556,"Norway","83A Fr¯setskjÊr","","+63 25.69","+10 06.40",1984,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"83a fr¯setskjÊr"
141744,"Norway","847 HI_847S","","+57 54.00","+07 40.00",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"847 hi_847s"
141557,"Norway","84A TrÂsÂvika","","+63 20.79","+09 57.43",1984,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"84a trasavika"
141558,"Norway","84B TrÂsÂvika","","+63 20.92","+09 57.68",1984,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"84b trasavika"
141559,"Norway","84F TrÂsÂvika","","+63 20.92","+09 57.68",1988,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"84f trasavika"
141560,"Norway","84G TrÂsÂvika","","+63 20.79","+09 57.43",1992,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"84g trasavika"
141561,"Norway","84S Trossavika","","+63 21.70","+09 57.40",1987,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,FALSE,1,NA,NA,"84s trossavika"
141745,"Norway","852 HI_852S","","+58 06.80","+08 02.40",1990,NA,"","OSPAR","RH","CF","","",TRUE,FALSE,FALSE,1,NA,NA,"852 hi_852s"
141562,"Norway","85A Geitstrand","","+63 21.84","+09 55.65",1984,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"85a geitstrand"
141563,"Norway","86A Geitnes","","+63 26.57","+09 58.66",1984,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"86a geitnes"
141564,"Norway","87A Ingdalsbukt","","+63 27.71","+09 54.43",1984,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"87a ingdalsbukt"
141681,"Norway","89SA Thamshavn","","+63 19.75","+09 52.50",1987,NA,"","National","RH","","","",FALSE,FALSE,FALSE,1,NA,NA,"89sa thamshavn"
141569,"Norway","91A Nerdvika","","+63 21.16","+08 09.43",1992,NA,"","OSPAR~AMAP","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"91a nerdvika"
141437,"Norway","99S Lund¯y (north)","","+68 05.80","+15 10.10",1992,NA,"","OSPAR~AMAP","RH","CF","","",TRUE,TRUE,FALSE,1,NA,NA,"99s lund¯y (north)"
141438,"Norway","I001 Sponvikskansen","","+59 05.41","+11 12.61",1995,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"i001 sponvikskansen"
141449,"Norway","I011 KrÂkenebbet","","+59 06.05","+11 17.33",1995,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"i011 krakenebbet"
141450,"Norway","I021 Kj¯k¯ (south)","","+59 07.79","+10 57.11",1995,NA,"","OSPAR","RH","CE","","",TRUE,TRUE,TRUE,1,NA,NA,"i021 kj¯k¯ (south)"
141451,"Norway","I022 West Damholmen","","+59 06.11","+11 02.69",1995,NA,"","OSPAR","RH","CE","","",TRUE,TRUE,TRUE,1,NA,NA,"i022 west damholmen"
141452,"Norway","I023 Singlekalven (south)","","+59 05.70","+11 08.20",1995,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"i023 singlekalven (south)"
141453,"Norway","I024 Kirk¯y (north west)","","+59 04.80","+10 59.18",1995,NA,"","OSPAR","RH","CE","","",TRUE,TRUE,TRUE,1,NA,NA,"i024 kirk¯y (north west)"
141454,"Norway","I080 ÿstmerknes","","+63 27.44","+10 26.97",1995,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"i080 ¯stmerknes"
141469,"Norway","I713 Str¯mtangen","","+59 03.02","+09 41.50",2002,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"i713 str¯mtangen"
141470,"Norway","I911 Horvika","","+62 44.10","+08 31.40",1995,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"i911 horvika"
141471,"Norway","I912 Honnhammer","","+62 51.20","+08 09.70",1995,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"i912 honnhammer"
141472,"Norway","I913 Fj¯seid","","+62 48.59","+08 16.48",1999,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"i913 fj¯seid"
141473,"Norway","I914 FlÂ¯ya (southeast)","","+62 45.35","+08 26.70",2003,NA,"","OSPAR","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"i914 fla¯ya (southeast)"
141688,"Norway","I969 Bj¯rnbÊrviken (B9)","","+66 16.81","+14 02.94",2007,NA,"","OSPAR~AMAP","RH","CF","","",TRUE,TRUE,TRUE,1,NA,NA,"i969 bj¯rnbÊrviken (b9)"
180297,"Spain","S001","","42 04.029","-08 58.737",2010,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s001"
180399,"Spain","S002","","42 04.330","-09 07.336",2010,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s002"
180299,"Spain","S005","","42 13.560","-08 57.040",2010,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s005"
180063,"Spain","S006","","42 12.030","-09 01.470",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s006"
180065,"Spain","S008","","42 18.110","-08 56.000",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s008"
180066,"Spain","S009","","42 20.080","-09 05.410",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s009"
180067,"Spain","S011","","42 26.560","-08 59.170",2010,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s011"
180400,"Spain","S012","","42 26.730","-09 07.430",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s012"
180401,"Spain","S014","","42 38.000","-09 10.780",2010,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s014"
180402,"Spain","S015","","42 37.475","-09 16.020",2010,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s015"
180068,"Spain","S019","","42 51.110","-09 13.520",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s019"
180069,"Spain","S020","","42 51.400","-09 21.690",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s020"
180301,"Spain","S022","","43 36.068","-05 57.913",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s022"
180426,"Spain","S023","","43 02.500","-09 26.840",2006,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s023"
180071,"Spain","S024","","43 06.930","-09 16.400",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s024"
180072,"Spain","S025","","43 10.460","-09 21.460",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s025"
180302,"Spain","S027","","43 43.781","-07 35.077",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s027"
180303,"Spain","S028","","43 26.186","-08 21.096",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s028"
180073,"Spain","S029","","43 22.400","-08 55.580",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s029"
180074,"Spain","S030","","43 24.650","-09 00.200",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s030"
180075,"Spain","S032","","43 25.070","-08 26.140",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s032"
180076,"Spain","S033","","43 29.040","-08 30.010",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s033"
180077,"Spain","S034","","43 34.970","-08 28.480",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s034"
180403,"Spain","S037","","43 46.035","-08 14.010",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s037"
180404,"Spain","S038","","43 53.260","-08 18.950",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s038"
180405,"Spain","S039","","43 45.970","-07 49.600",2010,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s039"
180406,"Spain","S040","","43 54.650","-07 50.050",2010,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s040"
180407,"Spain","S041","","44 04.070","-07 49.850",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s041"
180078,"Spain","S042","","43 37.150","-07 03.660",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s042"
180079,"Spain","S043","","43 46.620","-06 54.580",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s043"
180080,"Spain","S044","","43 58.140","-06 44.980",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s044"
180408,"Spain","S045","","43 36.060","-06 29.330",2010,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s045"
180409,"Spain","S046","","43 42.140","-06 09.150",2010,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s046"
180410,"Spain","S047","","43 45.620","-06 03.675",2010,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s047"
180411,"Spain","S048","","43 34.860","-05 36.330",2010,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s048"
180083,"Spain","S051","","43 52.170","-05 22.570",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s051"
180084,"Spain","S052","","43 29.150","-04 43.750",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s052"
180105,"Spain","S054","","43 41.220","-04 31.250",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s054"
180412,"Spain","S055","","43 26.090","-04 09.400",2010,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s055"
180414,"Spain","S057","","43 34.300","-04 10.880",2010,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s057"
180106,"Spain","S058","","43 31.700","-03 45.850",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s058"
180107,"Spain","S059","","43 34.290","-03 45.900",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s059"
180108,"Spain","S060","","43 38.900","-03 46.990",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s060"
180415,"Spain","S061","","43 27.720","-03 18.900",2010,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s061"
180417,"Spain","S063","","43 34.900","-03 16.560",2010,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s063"
180109,"Spain","S064","","43 25.220","-03 03.550",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s064"
180110,"Spain","S065","","43 31.020","-02 58.970",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s065"
180111,"Spain","S066","","43 36.070","-02 59.000",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s066"
180112,"Spain","S067","","43 34.400","-02 49.010",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s067"
180117,"Spain","S073","","43 32.340","-02 11.700",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s073"
180118,"Spain","S074","","43 22.110","-02 01.320",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s074"
180120,"Spain","S076","","43 31.670","-02 01.760",2005,NA,"","OSPAR","RH","","","",TRUE,TRUE,FALSE,1,NA,NA,"s076"
180122,"Spain","SH501","","37 13.390","-06 57.410",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh501"
180124,"Spain","SH507","","37 03.870","-06 55.750",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh507"
180126,"Spain","SH510","","36 58.590","-06 58.520",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh510"
180127,"Spain","SH512","","37 04.160","-06 49.160",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh512"
180129,"Spain","SH515","","36 57.010","-06 51.570",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh515"
180130,"Spain","SH516","","37 03.440","-07 06.460",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh516"
180131,"Spain","SH517","","36 59.550","-07 18.000",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh517"
180132,"Spain","SH519","","37 04.240","-07 18.210",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh519"
180133,"Spain","SH521","","37 08.620","-07 17.870",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh521"
180134,"Spain","SH522","","37 07.372","-07 22.940",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh522"
180135,"Spain","SH524","","37 03.628","-07 22.998",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh524"
180136,"Spain","SH526","","36 58.679","-07 22.969",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh526"
180137,"Spain","SH527","","36 55.080","-06 40.830",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh527"
180138,"Spain","SH532","","36 44.980","-06 37.320",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh532"
180141,"Spain","SH547","","36 27.530","-06 28.350",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh547"
180142,"Spain","SH550","","36 23.630","-06 25.550",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh550"
180143,"Spain","SH552","","36 25.690","-06 20.630",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh552"
180145,"Spain","SH558","","36 33.470","-06 19.450",2005,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh558"
180422,"Spain","SH559","","36 16.881","-06 14.156",2011,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh559"
180423,"Spain","SH560","","36 03.627","-05 49.084",2011,NA,"","OSPAR","RH","MO","","",TRUE,TRUE,FALSE,1,NA,NA,"sh560"
