"basin_name_holas","basin_name_baltsem","basin_abb_baltsem","year","sst_jul_aug"
"The Sound","Oeresund","OS",2029,20.4389701612903
"The Sound","Oeresund","OS",2030,19.3428596774194
"The Sound","Oeresund","OS",2031,19.3648725806452
"The Sound","Oeresund","OS",2032,18.6433112903226
"The Sound","Oeresund","OS",2033,18.5966040322581
"The Sound","Oeresund","OS",2034,19.0341685483871
"The Sound","Oeresund","OS",2035,17.4273177419355
"The Sound","Oeresund","OS",2036,19.7193838709677
"The Sound","Oeresund","OS",2037,18.0039072580645
"The Sound","Oeresund","OS",2038,20.6741274193548
"The Sound","Oeresund","OS",2039,20.119889516129
"The Sound","Oeresund","OS",2040,18.7542419354839
"The Sound","Oeresund","OS",2041,20.4845935483871
"The Sound","Oeresund","OS",2042,20.1176733870968
"The Sound","Oeresund","OS",2043,19.2862975806452
"The Sound","Oeresund","OS",2044,19.0799540322581
"The Sound","Oeresund","OS",2045,20.4377830645161
"The Sound","Oeresund","OS",2046,18.9685733870968
"The Sound","Oeresund","OS",2047,20.061535483871
"The Sound","Oeresund","OS",2048,19.4107951612903
"The Sound","Oeresund","OS",2049,19.5468241935484
"The Sound","Oeresund","OS",2050,19.6106741935484
"The Sound","Oeresund","OS",2051,18.0327838709677
"The Sound","Oeresund","OS",2052,19.8306233870968
"The Sound","Oeresund","OS",2053,19.973060483871
"The Sound","Oeresund","OS",2054,20.5788524193548
"The Sound","Oeresund","OS",2055,19.3812024193548
"The Sound","Oeresund","OS",2056,19.7116258064516
"The Sound","Oeresund","OS",2057,19.6034758064516
"The Sound","Oeresund","OS",2058,22.3039475806452
"The Sound","Oeresund","OS",2059,19.624339516129
"The Sound","Oeresund","OS",2060,20.407289516129
"The Sound","Oeresund","OS",2061,20.4998032258065
"The Sound","Oeresund","OS",2062,20.4603475806452
"The Sound","Oeresund","OS",2063,21.8324580645161
"The Sound","Oeresund","OS",2064,20.0591693548387
"The Sound","Oeresund","OS",2065,18.489725
"The Sound","Oeresund","OS",2066,19.6035306451613
"The Sound","Oeresund","OS",2067,19.7089233870968
"The Sound","Oeresund","OS",2068,19.6625516129032
"The Sound","Oeresund","OS",2069,20.0667741935484
"The Sound","Oeresund","OS",2070,20.443175
"The Sound","Oeresund","OS",2071,21.3364709677419
"The Sound","Oeresund","OS",2072,20.2174048387097
"The Sound","Oeresund","OS",2073,21.2565919354839
"The Sound","Oeresund","OS",2074,19.9466782258065
"The Sound","Oeresund","OS",2075,19.1145556451613
"The Sound","Oeresund","OS",2076,19.7544266129032
"The Sound","Oeresund","OS",2077,21.6590193548387
"The Sound","Oeresund","OS",2078,20.5030975806452
"The Sound","Oeresund","OS",2079,19.3478201612903
"The Sound","Oeresund","OS",2080,20.4967637096774
"The Sound","Oeresund","OS",2081,20.0692233870968
"The Sound","Oeresund","OS",2082,20.2439032258065
"The Sound","Oeresund","OS",2083,21.5640120967742
"The Sound","Oeresund","OS",2084,21.1892411290323
"The Sound","Oeresund","OS",2085,21.1629991935484
"The Sound","Oeresund","OS",2086,21.2508766129032
"The Sound","Oeresund","OS",2087,19.5258629032258
"The Sound","Oeresund","OS",2088,21.2833491935484
"The Sound","Oeresund","OS",2089,21.7214870967742
"The Sound","Oeresund","OS",2090,20.3187435483871
"The Sound","Oeresund","OS",2091,20.8013177419355
"The Sound","Oeresund","OS",2092,21.0657677419355
"The Sound","Oeresund","OS",2093,20.1763387096774
"The Sound","Oeresund","OS",2094,22.0656596774194
"The Sound","Oeresund","OS",2095,20.8937564516129
"The Sound","Oeresund","OS",2096,20.7018588709677
"The Sound","Oeresund","OS",2097,20.8057653225806
"The Sound","Oeresund","OS",2098,21.572114516129
"The Sound","Oeresund","OS",2099,21.9213790322581
"Great Belt","Samsoe Belt","SB",1960,18.5590314516129
"Great Belt","Samsoe Belt","SB",1961,15.947114516129
"Great Belt","Samsoe Belt","SB",1962,18.1175274193548
"Great Belt","Samsoe Belt","SB",1963,19.3120935483871
"Great Belt","Samsoe Belt","SB",1964,18.6427008064516
"Great Belt","Samsoe Belt","SB",1965,17.6696419354839
"Great Belt","Samsoe Belt","SB",1966,17.5310685483871
"Great Belt","Samsoe Belt","SB",1967,18.2388112903226
"Great Belt","Samsoe Belt","SB",1968,17.3912629032258
"Great Belt","Samsoe Belt","SB",1969,16.7938975806452
"Great Belt","Samsoe Belt","SB",1970,17.7021887096774
"Great Belt","Samsoe Belt","SB",1971,16.8249201612903
"Great Belt","Samsoe Belt","SB",1972,17.4791620967742
"Great Belt","Samsoe Belt","SB",1973,18.4885774193548
"Great Belt","Samsoe Belt","SB",1974,18.1412935483871
"Great Belt","Samsoe Belt","SB",1975,17.583610483871
"Great Belt","Samsoe Belt","SB",1976,19.6970112903226
"Great Belt","Samsoe Belt","SB",1977,16.9108637096774
"Great Belt","Samsoe Belt","SB",1978,19.0432032258065
"Great Belt","Samsoe Belt","SB",1979,16.7228685483871
"Great Belt","Samsoe Belt","SB",1980,17.3662975806452
"Great Belt","Samsoe Belt","SB",1981,17.3201653225806
"Great Belt","Samsoe Belt","SB",1982,17.0543129032258
"Great Belt","Samsoe Belt","SB",1983,18.203514516129
"Great Belt","Samsoe Belt","SB",1984,17.9815701612903
"Great Belt","Samsoe Belt","SB",1985,19.0237717741935
"Great Belt","Samsoe Belt","SB",1986,18.2032451612903
"Great Belt","Samsoe Belt","SB",1987,18.4786161290323
"Great Belt","Samsoe Belt","SB",1988,17.8484072580645
"Great Belt","Samsoe Belt","SB",1989,19.1361346774194
"Great Belt","Samsoe Belt","SB",1990,19.6563814516129
"Great Belt","Samsoe Belt","SB",1991,17.5081080645161
"Great Belt","Samsoe Belt","SB",1992,16.5229290322581
"Great Belt","Samsoe Belt","SB",1993,17.817360483871
"Great Belt","Samsoe Belt","SB",1994,18.6950467741935
"Great Belt","Samsoe Belt","SB",1995,17.6115709677419
"Great Belt","Samsoe Belt","SB",1996,18.1784943548387
"Great Belt","Samsoe Belt","SB",1997,18.4589032258065
"Great Belt","Samsoe Belt","SB",1998,18.2568193548387
"Great Belt","Samsoe Belt","SB",1999,18.953910483871
"Great Belt","Samsoe Belt","SB",2000,17.7831790322581
"Great Belt","Samsoe Belt","SB",2001,18.32125
"Great Belt","Samsoe Belt","SB",2002,17.502464516129
"Great Belt","Samsoe Belt","SB",2003,18.3569266129032
"Great Belt","Samsoe Belt","SB",2004,17.8699282258065
"Great Belt","Samsoe Belt","SB",2005,17.5584088709677
"Great Belt","Samsoe Belt","SB",2006,17.6827701612903
"Great Belt","Samsoe Belt","SB",2007,19.1980427419355
"Great Belt","Samsoe Belt","SB",2008,17.1507403225806
"Great Belt","Samsoe Belt","SB",2009,17.2399338709677
"Great Belt","Samsoe Belt","SB",2010,19.0928782258065
"Great Belt","Samsoe Belt","SB",2011,20.1957669354839
"Great Belt","Samsoe Belt","SB",2012,18.1739814516129
"Great Belt","Samsoe Belt","SB",2013,17.2748137096774
"Great Belt","Samsoe Belt","SB",2014,20.5161314516129
"Great Belt","Samsoe Belt","SB",2015,18.4201274193548
"Great Belt","Samsoe Belt","SB",2016,18.6893435483871
"Great Belt","Samsoe Belt","SB",2017,19.521035483871
"Great Belt","Samsoe Belt","SB",2018,19.7783443548387
"Great Belt","Samsoe Belt","SB",2019,18.2869274193548
"Great Belt","Samsoe Belt","SB",2020,18.8685322580645
"Great Belt","Samsoe Belt","SB",2021,19.2710161290323
"Great Belt","Samsoe Belt","SB",2022,17.8524725806452
"Great Belt","Samsoe Belt","SB",2023,18.253735483871
"Great Belt","Samsoe Belt","SB",2024,19.2247580645161
"Great Belt","Samsoe Belt","SB",2025,19.8784129032258
"Great Belt","Samsoe Belt","SB",2026,19.1156
"Great Belt","Samsoe Belt","SB",2027,18.2530427419355
"Great Belt","Samsoe Belt","SB",2028,18.7599258064516
"Great Belt","Samsoe Belt","SB",2029,20.6427120967742
"Great Belt","Samsoe Belt","SB",2030,19.2246072580645
"Great Belt","Samsoe Belt","SB",2031,19.1295766129032
"Great Belt","Samsoe Belt","SB",2032,18.6864193548387
"Great Belt","Samsoe Belt","SB",2033,18.2108637096774
"Great Belt","Samsoe Belt","SB",2034,18.7396774193548
"Great Belt","Samsoe Belt","SB",2035,17.2539967741935
"Great Belt","Samsoe Belt","SB",2036,19.60185
"Great Belt","Samsoe Belt","SB",2037,17.639675
"Great Belt","Samsoe Belt","SB",2038,20.3738741935484
"Great Belt","Samsoe Belt","SB",2039,19.9262483870968
"Great Belt","Samsoe Belt","SB",2040,18.0565870967742
"Great Belt","Samsoe Belt","SB",2041,20.463725
"Great Belt","Samsoe Belt","SB",2042,19.7979782258065
"Great Belt","Samsoe Belt","SB",2043,19.2986693548387
"Great Belt","Samsoe Belt","SB",2044,18.5316943548387
"Great Belt","Samsoe Belt","SB",2045,19.9461370967742
"Great Belt","Samsoe Belt","SB",2046,18.7161169354839
"Great Belt","Samsoe Belt","SB",2047,19.3115032258065
"Great Belt","Samsoe Belt","SB",2048,19.1211177419355
"Great Belt","Samsoe Belt","SB",2049,19.0938524193548
"Great Belt","Samsoe Belt","SB",2050,19.4185806451613
"Great Belt","Samsoe Belt","SB",2051,17.8718362903226
"Great Belt","Samsoe Belt","SB",2052,19.7210879032258
"Great Belt","Samsoe Belt","SB",2053,19.4396685483871
"Great Belt","Samsoe Belt","SB",2054,20.212260483871
"Great Belt","Samsoe Belt","SB",2055,19.0964008064516
"Great Belt","Samsoe Belt","SB",2056,19.4195225806452
"Great Belt","Samsoe Belt","SB",2057,19.1619225806452
"Great Belt","Samsoe Belt","SB",2058,21.7701306451613
"Great Belt","Samsoe Belt","SB",2059,19.2401975806452
"Great Belt","Samsoe Belt","SB",2060,20.0296725806452
"Great Belt","Samsoe Belt","SB",2061,19.9871120967742
"Great Belt","Samsoe Belt","SB",2062,19.975875
"Great Belt","Samsoe Belt","SB",2063,21.2693370967742
"Great Belt","Samsoe Belt","SB",2064,19.2714282258065
"Great Belt","Samsoe Belt","SB",2065,18.2279870967742
"Great Belt","Samsoe Belt","SB",2066,19.4194556451613
"Great Belt","Samsoe Belt","SB",2067,19.3562782258065
"Great Belt","Samsoe Belt","SB",2068,19.7904185483871
"Great Belt","Samsoe Belt","SB",2069,19.4994612903226
"Great Belt","Samsoe Belt","SB",2070,19.9912040322581
"Great Belt","Samsoe Belt","SB",2071,20.8095024193548
"Great Belt","Samsoe Belt","SB",2072,19.850789516129
"Great Belt","Samsoe Belt","SB",2073,20.8445419354839
"Great Belt","Samsoe Belt","SB",2074,19.6730258064516
"Great Belt","Samsoe Belt","SB",2075,18.8431548387097
"Great Belt","Samsoe Belt","SB",2076,19.2086508064516
"Great Belt","Samsoe Belt","SB",2077,21.4787725806452
"Great Belt","Samsoe Belt","SB",2078,20.2046782258065
"Great Belt","Samsoe Belt","SB",2079,18.8179282258065
"Great Belt","Samsoe Belt","SB",2080,20.1901524193548
"Great Belt","Samsoe Belt","SB",2081,19.9813201612903
"Great Belt","Samsoe Belt","SB",2082,20.0751483870968
"Great Belt","Samsoe Belt","SB",2083,21.0851612903226
"Great Belt","Samsoe Belt","SB",2084,20.5194411290323
"Great Belt","Samsoe Belt","SB",2085,20.6181814516129
"Great Belt","Samsoe Belt","SB",2086,20.9324862903226
"Great Belt","Samsoe Belt","SB",2087,19.1021016129032
"Great Belt","Samsoe Belt","SB",2088,20.8482758064516
"Great Belt","Samsoe Belt","SB",2089,21.3860314516129
"Great Belt","Samsoe Belt","SB",2090,19.6418314516129
"Great Belt","Samsoe Belt","SB",2091,20.4943137096774
"Great Belt","Samsoe Belt","SB",2092,20.524075
"Great Belt","Samsoe Belt","SB",2093,19.9997459677419
"Great Belt","Samsoe Belt","SB",2094,21.5460556451613
"Great Belt","Samsoe Belt","SB",2095,20.2566088709677
"Great Belt","Samsoe Belt","SB",2096,19.9173233870968
"Great Belt","Samsoe Belt","SB",2097,20.641810483871
"Great Belt","Samsoe Belt","SB",2098,20.8340637096774
"Great Belt","Samsoe Belt","SB",2099,21.0615040322581
"","Northern Kattegat","NK",NA,NA
"","Southern Kattegat","SK",NA,NA
