"basin_name_holas","basin_name_baltsem","basin_abb_baltsem","year","sst_jul_aug"
"The Sound","Oeresund","OS",2004,16.5313080645161
"The Sound","Oeresund","OS",2005,17.1089758064516
"The Sound","Oeresund","OS",2006,17.306539516129
"The Sound","Oeresund","OS",2007,16.4034677419355
"The Sound","Oeresund","OS",2008,16.3538016129032
"The Sound","Oeresund","OS",2009,17.3421096774194
"The Sound","Oeresund","OS",2010,16.7133137096774
"The Sound","Oeresund","OS",2011,16.3019306451613
"The Sound","Oeresund","OS",2012,17.0987790322581
"The Sound","Oeresund","OS",2013,16.7650830645161
"The Sound","Oeresund","OS",2014,16.818864516129
"The Sound","Oeresund","OS",2015,17.1202661290323
"The Sound","Oeresund","OS",2016,16.6065572580645
"The Sound","Oeresund","OS",2017,16.8452346774194
"The Sound","Oeresund","OS",2018,16.1159935483871
"The Sound","Oeresund","OS",2019,16.5147451612903
"The Sound","Oeresund","OS",2020,16.5033040322581
"The Sound","Oeresund","OS",2021,15.4664693548387
"The Sound","Oeresund","OS",2022,16.5904120967742
"The Sound","Oeresund","OS",2023,18.3300072580645
"The Sound","Oeresund","OS",2024,16.6850822580645
"The Sound","Oeresund","OS",2025,16.2552032258065
"The Sound","Oeresund","OS",2026,17.0574225806452
"The Sound","Oeresund","OS",2027,16.3438330645161
"The Sound","Oeresund","OS",2028,17.1852870967742
"The Sound","Oeresund","OS",2029,18.5030709677419
"The Sound","Oeresund","OS",2030,16.7677459677419
"The Sound","Oeresund","OS",2031,16.628785483871
"The Sound","Oeresund","OS",2032,16.8970685483871
"The Sound","Oeresund","OS",2033,17.4139733870968
"The Sound","Oeresund","OS",2034,16.3426016129032
"The Sound","Oeresund","OS",2035,17.3522838709677
"The Sound","Oeresund","OS",2036,16.5965758064516
"The Sound","Oeresund","OS",2037,16.4161814516129
"The Sound","Oeresund","OS",2038,18.3089596774194
"The Sound","Oeresund","OS",2039,16.9510983870968
"The Sound","Oeresund","OS",2040,18.0394177419355
"The Sound","Oeresund","OS",2041,17.5291838709677
"The Sound","Oeresund","OS",2042,16.4709870967742
"The Sound","Oeresund","OS",2043,17.1682290322581
"The Sound","Oeresund","OS",2044,17.3064483870968
"The Sound","Oeresund","OS",2045,17.0969177419355
"The Sound","Oeresund","OS",2046,17.9871467741935
"The Sound","Oeresund","OS",2047,17.057260483871
"The Sound","Oeresund","OS",2048,17.2550959677419
"The Sound","Oeresund","OS",2049,17.4741233870968
"The Sound","Oeresund","OS",2050,18.7764830645161
"The Sound","Oeresund","OS",2051,17.2271725806452
"The Sound","Oeresund","OS",2052,18.2569701612903
"The Sound","Oeresund","OS",2053,17.5201556451613
"The Sound","Oeresund","OS",2054,18.7476798387097
"The Sound","Oeresund","OS",2055,18.4277887096774
"The Sound","Oeresund","OS",2056,18.4371241935484
"The Sound","Oeresund","OS",2057,18.0955653225806
"The Sound","Oeresund","OS",2058,18.0974524193548
"The Sound","Oeresund","OS",2059,17.7775887096774
"The Sound","Oeresund","OS",2060,17.6047741935484
"The Sound","Oeresund","OS",2061,17.8775443548387
"The Sound","Oeresund","OS",2062,17.4658806451613
"The Sound","Oeresund","OS",2063,17.2864629032258
"The Sound","Oeresund","OS",2064,17.0425112903226
"The Sound","Oeresund","OS",2065,19.6199822580645
"The Sound","Oeresund","OS",2066,18.2384725806452
"The Sound","Oeresund","OS",2067,18.5811935483871
"The Sound","Oeresund","OS",2068,18.2321024193548
"The Sound","Oeresund","OS",2069,17.9443935483871
"The Sound","Oeresund","OS",2070,18.0810241935484
"The Sound","Oeresund","OS",2071,17.5472838709677
"The Sound","Oeresund","OS",2072,19.2857008064516
"The Sound","Oeresund","OS",2073,18.01025
"The Sound","Oeresund","OS",2074,17.8868491935484
"The Sound","Oeresund","OS",2075,18.9768524193548
"The Sound","Oeresund","OS",2076,17.5049338709677
"The Sound","Oeresund","OS",2077,17.6942290322581
"The Sound","Oeresund","OS",2078,17.6000266129032
"The Sound","Oeresund","OS",2079,17.6000814516129
"The Sound","Oeresund","OS",2080,17.9013951612903
"The Sound","Oeresund","OS",2081,18.7238653225806
"The Sound","Oeresund","OS",2082,18.2396758064516
"The Sound","Oeresund","OS",2083,18.9825798387097
"The Sound","Oeresund","OS",2084,18.4742370967742
"The Sound","Oeresund","OS",2085,17.6204798387097
"The Sound","Oeresund","OS",2086,18.5210620967742
"The Sound","Oeresund","OS",2087,20.0630919354839
"The Sound","Oeresund","OS",2088,18.4385362903226
"The Sound","Oeresund","OS",2089,18.2304
"The Sound","Oeresund","OS",2090,18.0105177419355
"The Sound","Oeresund","OS",2091,19.3843016129032
"The Sound","Oeresund","OS",2092,18.5771193548387
"The Sound","Oeresund","OS",2093,18.3236274193548
"The Sound","Oeresund","OS",2094,17.4558064516129
"The Sound","Oeresund","OS",2095,17.2536975806452
"The Sound","Oeresund","OS",2096,18.0503532258065
"The Sound","Oeresund","OS",2097,18.1663241935484
"The Sound","Oeresund","OS",2098,17.2559572580645
"The Sound","Oeresund","OS",2099,18.6456830645161
"The Sound","Oeresund","OS",2100,19.271089516129
"Great Belt","Samsoe Belt","SB",1960,17.0947629032258
"Great Belt","Samsoe Belt","SB",1961,16.3720741935484
"Great Belt","Samsoe Belt","SB",1962,16.5344838709677
"Great Belt","Samsoe Belt","SB",1963,16.6350322580645
"Great Belt","Samsoe Belt","SB",1964,17.7783379032258
"Great Belt","Samsoe Belt","SB",1965,15.574235483871
"Great Belt","Samsoe Belt","SB",1966,16.3720419354839
"Great Belt","Samsoe Belt","SB",1967,15.9949516129032
"Great Belt","Samsoe Belt","SB",1968,16.2762661290323
"Great Belt","Samsoe Belt","SB",1969,18.0439862903226
"Great Belt","Samsoe Belt","SB",1970,16.0005338709677
"Great Belt","Samsoe Belt","SB",1971,16.3579879032258
"Great Belt","Samsoe Belt","SB",1972,16.5469290322581
"Great Belt","Samsoe Belt","SB",1973,16.3224717741935
"Great Belt","Samsoe Belt","SB",1974,16.2761846774194
"Great Belt","Samsoe Belt","SB",1975,17.250810483871
"Great Belt","Samsoe Belt","SB",1976,17.3746524193548
"Great Belt","Samsoe Belt","SB",1977,16.2653983870968
"Great Belt","Samsoe Belt","SB",1978,15.9105669354839
"Great Belt","Samsoe Belt","SB",1979,17.9204774193548
"Great Belt","Samsoe Belt","SB",1980,16.1377161290323
"Great Belt","Samsoe Belt","SB",1981,17.2375274193548
"Great Belt","Samsoe Belt","SB",1982,16.1945629032258
"Great Belt","Samsoe Belt","SB",1983,15.9890701612903
"Great Belt","Samsoe Belt","SB",1984,16.5440064516129
"Great Belt","Samsoe Belt","SB",1985,15.4451330645161
"Great Belt","Samsoe Belt","SB",1986,16.4981491935484
"Great Belt","Samsoe Belt","SB",1987,15.9462322580645
"Great Belt","Samsoe Belt","SB",1988,15.2713911290323
"Great Belt","Samsoe Belt","SB",1989,15.7329693548387
"Great Belt","Samsoe Belt","SB",1990,15.361575
"Great Belt","Samsoe Belt","SB",1991,16.1092903225806
"Great Belt","Samsoe Belt","SB",1992,17.3764096774194
"Great Belt","Samsoe Belt","SB",1993,16.2530758064516
"Great Belt","Samsoe Belt","SB",1994,16.7715911290323
"Great Belt","Samsoe Belt","SB",1995,16.4912056451613
"Great Belt","Samsoe Belt","SB",1996,16.4312782258065
"Great Belt","Samsoe Belt","SB",1997,17.1762903225806
"Great Belt","Samsoe Belt","SB",1998,17.1206290322581
"Great Belt","Samsoe Belt","SB",1999,17.5066887096774
"Great Belt","Samsoe Belt","SB",2000,16.3099572580645
"Great Belt","Samsoe Belt","SB",2001,16.356825
"Great Belt","Samsoe Belt","SB",2002,16.6328862903226
"Great Belt","Samsoe Belt","SB",2003,17.4303467741935
"Great Belt","Samsoe Belt","SB",2004,16.3831846774194
"Great Belt","Samsoe Belt","SB",2005,17.0930290322581
"Great Belt","Samsoe Belt","SB",2006,16.9001596774194
"Great Belt","Samsoe Belt","SB",2007,16.7366798387097
"Great Belt","Samsoe Belt","SB",2008,16.5120096774194
"Great Belt","Samsoe Belt","SB",2009,17.2527322580645
"Great Belt","Samsoe Belt","SB",2010,16.6476467741935
"Great Belt","Samsoe Belt","SB",2011,16.5006088709677
"Great Belt","Samsoe Belt","SB",2012,17.0334975806452
"Great Belt","Samsoe Belt","SB",2013,16.7138790322581
"Great Belt","Samsoe Belt","SB",2014,16.7696112903226
"Great Belt","Samsoe Belt","SB",2015,17.5421008064516
"Great Belt","Samsoe Belt","SB",2016,16.4400362903226
"Great Belt","Samsoe Belt","SB",2017,17.0102088709677
"Great Belt","Samsoe Belt","SB",2018,15.9275862903226
"Great Belt","Samsoe Belt","SB",2019,16.3521411290323
"Great Belt","Samsoe Belt","SB",2020,16.7779225806452
"Great Belt","Samsoe Belt","SB",2021,15.7685274193548
"Great Belt","Samsoe Belt","SB",2022,16.4356346774194
"Great Belt","Samsoe Belt","SB",2023,17.8547766129032
"Great Belt","Samsoe Belt","SB",2024,16.6881346774194
"Great Belt","Samsoe Belt","SB",2025,16.2254338709677
"Great Belt","Samsoe Belt","SB",2026,17.1964766129032
"Great Belt","Samsoe Belt","SB",2027,16.4029790322581
"Great Belt","Samsoe Belt","SB",2028,17.2450403225806
"Great Belt","Samsoe Belt","SB",2029,18.5558072580645
"Great Belt","Samsoe Belt","SB",2030,16.5007443548387
"Great Belt","Samsoe Belt","SB",2031,16.4701
"Great Belt","Samsoe Belt","SB",2032,16.6846161290323
"Great Belt","Samsoe Belt","SB",2033,17.3738887096774
"Great Belt","Samsoe Belt","SB",2034,16.3567201612903
"Great Belt","Samsoe Belt","SB",2035,16.9877798387097
"Great Belt","Samsoe Belt","SB",2036,16.2313370967742
"Great Belt","Samsoe Belt","SB",2037,16.3401419354839
"Great Belt","Samsoe Belt","SB",2038,17.8658298387097
"Great Belt","Samsoe Belt","SB",2039,16.7485919354839
"Great Belt","Samsoe Belt","SB",2040,17.7574274193548
"Great Belt","Samsoe Belt","SB",2041,17.4160548387097
"Great Belt","Samsoe Belt","SB",2042,16.2157314516129
"Great Belt","Samsoe Belt","SB",2043,16.9088967741935
"Great Belt","Samsoe Belt","SB",2044,17.1658637096774
"Great Belt","Samsoe Belt","SB",2045,16.8852153225806
"Great Belt","Samsoe Belt","SB",2046,17.9526516129032
"Great Belt","Samsoe Belt","SB",2047,16.8433177419355
"Great Belt","Samsoe Belt","SB",2048,17.1127774193548
"Great Belt","Samsoe Belt","SB",2049,17.5625024193548
"Great Belt","Samsoe Belt","SB",2050,18.7774782258065
"Great Belt","Samsoe Belt","SB",2051,16.9527161290323
"Great Belt","Samsoe Belt","SB",2052,17.9481564516129
"Great Belt","Samsoe Belt","SB",2053,17.2587306451613
"Great Belt","Samsoe Belt","SB",2054,18.6792572580645
"Great Belt","Samsoe Belt","SB",2055,18.0978008064516
"Great Belt","Samsoe Belt","SB",2056,17.9131991935484
"Great Belt","Samsoe Belt","SB",2057,18.0279258064516
"Great Belt","Samsoe Belt","SB",2058,17.886835483871
"Great Belt","Samsoe Belt","SB",2059,17.8280685483871
"Great Belt","Samsoe Belt","SB",2060,17.2841129032258
"Great Belt","Samsoe Belt","SB",2061,17.4336306451613
"Great Belt","Samsoe Belt","SB",2062,17.44755
"Great Belt","Samsoe Belt","SB",2063,17.3110266129032
"Great Belt","Samsoe Belt","SB",2064,16.9581629032258
"Great Belt","Samsoe Belt","SB",2065,19.425975
"Great Belt","Samsoe Belt","SB",2066,18.4746072580645
"Great Belt","Samsoe Belt","SB",2067,17.859685483871
"Great Belt","Samsoe Belt","SB",2068,17.9295733870968
"Great Belt","Samsoe Belt","SB",2069,17.4860693548387
"Great Belt","Samsoe Belt","SB",2070,17.8246927419355
"Great Belt","Samsoe Belt","SB",2071,17.0584629032258
"Great Belt","Samsoe Belt","SB",2072,18.8166629032258
"Great Belt","Samsoe Belt","SB",2073,17.8792314516129
"Great Belt","Samsoe Belt","SB",2074,17.8430064516129
"Great Belt","Samsoe Belt","SB",2075,18.9995596774194
"Great Belt","Samsoe Belt","SB",2076,17.2357403225806
"Great Belt","Samsoe Belt","SB",2077,17.6756120967742
"Great Belt","Samsoe Belt","SB",2078,17.2223975806452
"Great Belt","Samsoe Belt","SB",2079,17.2575572580645
"Great Belt","Samsoe Belt","SB",2080,17.6258580645161
"Great Belt","Samsoe Belt","SB",2081,18.2535564516129
"Great Belt","Samsoe Belt","SB",2082,17.8004935483871
"Great Belt","Samsoe Belt","SB",2083,18.6213693548387
"Great Belt","Samsoe Belt","SB",2084,18.1039814516129
"Great Belt","Samsoe Belt","SB",2085,17.425239516129
"Great Belt","Samsoe Belt","SB",2086,18.316264516129
"Great Belt","Samsoe Belt","SB",2087,19.8356411290323
"Great Belt","Samsoe Belt","SB",2088,18.2421887096774
"Great Belt","Samsoe Belt","SB",2089,18.1165693548387
"Great Belt","Samsoe Belt","SB",2090,17.4922435483871
"Great Belt","Samsoe Belt","SB",2091,19.0444548387097
"Great Belt","Samsoe Belt","SB",2092,18.227064516129
"Great Belt","Samsoe Belt","SB",2093,18.1622048387097
"Great Belt","Samsoe Belt","SB",2094,17.3996669354839
"Great Belt","Samsoe Belt","SB",2095,17.1433951612903
"Great Belt","Samsoe Belt","SB",2096,17.8693548387097
"Great Belt","Samsoe Belt","SB",2097,18.1273306451613
"Great Belt","Samsoe Belt","SB",2098,17.0643185483871
"Great Belt","Samsoe Belt","SB",2099,18.2571016129032
"Great Belt","Samsoe Belt","SB",2100,19.0020475806452
"","Northern Kattegat","NK",NA,NA
"","Southern Kattegat","SK",NA,NA
