c_square,year,mid_lat,mid_lon,Reported,fishing_ho
1501:468:113:3,2009,56.175,18.325,Yes,5
1501:468:208:4,2009,56.075,18.875,Yes,0.333333
1501:468:209:3,2009,56.075,18.925,Yes,1.005556
1501:468:209:4,2009,56.075,18.975,Yes,1.027778
1501:468:218:2,2009,56.125,18.875,Yes,0.338889
1501:468:219:1,2009,56.125,18.925,Yes,0.672222
1501:468:236:3,2009,56.375,18.625,Yes,5
1501:468:458:1,2009,56.525,18.825,Yes,1
1501:468:469:3,2009,56.675,18.925,Yes,1
1501:468:478:2,2009,56.725,18.875,Yes,1
1501:468:479:1,2009,56.725,18.925,Yes,1
1501:468:479:3,2009,56.775,18.925,Yes,2.033333
1501:468:479:4,2009,56.775,18.975,Yes,1
1501:468:488:1,2009,56.825,18.825,Yes,2
1501:468:488:2,2009,56.825,18.875,Yes,2.033333
1501:468:488:3,2009,56.875,18.825,Yes,3.033333
1501:468:488:4,2009,56.875,18.875,Yes,6.066667
1501:468:489:1,2009,56.825,18.925,Yes,2
1501:468:489:4,2009,56.875,18.975,Yes,3
1501:468:497:2,2009,56.925,18.775,Yes,1
1501:468:497:4,2009,56.975,18.775,Yes,8.966667
1501:468:498:1,2009,56.925,18.825,Yes,9.066667
1501:468:498:2,2009,56.925,18.875,Yes,2
1501:468:498:3,2009,56.975,18.825,Yes,15.033333
1501:468:498:4,2009,56.975,18.875,Yes,3
1501:468:499:1,2009,56.925,18.925,Yes,3
1501:468:499:2,2009,56.925,18.975,Yes,6.066667
1501:468:499:3,2009,56.975,18.925,Yes,2.033333
1501:468:499:4,2009,56.975,18.975,Yes,3.066667
1501:469:100:3,2009,56.075,19.025,Yes,1.344444
1501:469:100:4,2009,56.075,19.075,Yes,0.333333
1501:469:101:1,2009,56.025,19.125,Yes,0.666667
1501:469:101:2,2009,56.025,19.175,Yes,5
1501:469:101:3,2009,56.075,19.125,Yes,0.666667
1501:469:102:2,2009,56.025,19.275,Yes,27.5
1501:469:103:1,2009,56.025,19.325,Yes,104.5
1501:469:103:2,2009,56.025,19.375,Yes,80.5
1501:469:103:3,2009,56.075,19.325,Yes,37.5
1501:469:103:4,2009,56.075,19.375,Yes,110.5
1501:469:104:1,2009,56.025,19.425,Yes,20
1501:469:104:3,2009,56.075,19.425,Yes,62.5
1501:469:104:4,2009,56.075,19.475,Yes,5
1501:469:113:2,2009,56.125,19.375,Yes,25
1501:469:114:1,2009,56.125,19.425,Yes,15
1501:469:114:2,2009,56.125,19.475,Yes,32.5
1501:469:114:3,2009,56.175,19.425,Yes,5
1501:469:114:4,2009,56.175,19.475,Yes,15
1501:469:143:3,2009,56.475,19.325,Yes,1
1501:469:144:3,2009,56.475,19.425,Yes,2.033333
1501:469:144:4,2009,56.475,19.475,Yes,1
1501:469:215:3,2009,56.175,19.525,Yes,12.5
1501:469:215:4,2009,56.175,19.575,Yes,17.5
1501:469:225:1,2009,56.225,19.525,Yes,5
1501:469:225:2,2009,56.225,19.575,Yes,22.5
1501:469:225:4,2009,56.275,19.575,Yes,5
1501:469:226:1,2009,56.225,19.625,Yes,5
1501:469:226:3,2009,56.275,19.625,Yes,10
1501:469:226:4,2009,56.275,19.675,Yes,27.5
1501:469:227:1,2009,56.225,19.725,Yes,10
1501:469:227:3,2009,56.275,19.725,Yes,5
1501:469:227:4,2009,56.275,19.775,Yes,5
1501:469:228:3,2009,56.275,19.825,Yes,15
1501:469:237:2,2009,56.325,19.775,Yes,20
1501:469:237:3,2009,56.375,19.725,Yes,5
1501:469:238:2,2009,56.325,19.875,Yes,2.5
1501:469:238:4,2009,56.375,19.875,Yes,10
1501:469:239:1,2009,56.325,19.925,Yes,7.5
1501:469:239:3,2009,56.375,19.925,Yes,10
1501:469:239:4,2009,56.375,19.975,Yes,5
1501:469:248:3,2009,56.475,19.825,Yes,5
1501:469:249:2,2009,56.425,19.975,Yes,5
1501:469:353:1,2009,56.525,19.325,Yes,2.033333
1501:469:353:2,2009,56.525,19.375,Yes,2.033333
1501:469:353:3,2009,56.575,19.325,Yes,1
1501:469:354:1,2009,56.525,19.425,Yes,2
1501:469:354:3,2009,56.575,19.425,Yes,2
1501:469:364:4,2009,56.675,19.475,Yes,0.338889
1501:469:371:3,2009,56.775,19.125,Yes,1.033333
1501:469:374:1,2009,56.725,19.425,Yes,0.677778
1501:469:374:2,2009,56.725,19.475,Yes,0.338889
1501:469:380:1,2009,56.825,19.025,Yes,1
1501:469:380:2,2009,56.825,19.075,Yes,2
1501:469:380:3,2009,56.875,19.025,Yes,2.033333
1501:469:380:4,2009,56.875,19.075,Yes,1
1501:469:381:3,2009,56.875,19.125,Yes,1.033333
1501:469:381:4,2009,56.875,19.175,Yes,0.9
1501:469:382:2,2009,56.825,19.275,Yes,2.033333
1501:469:382:3,2009,56.875,19.225,Yes,0.266667
1501:469:383:3,2009,56.875,19.325,Yes,2
1501:469:383:4,2009,56.875,19.375,Yes,2.9
1501:469:384:1,2009,56.825,19.425,Yes,1
1501:469:384:3,2009,56.875,19.425,Yes,1.833333
1501:469:384:4,2009,56.875,19.475,Yes,3.166667
1501:469:390:1,2009,56.925,19.025,Yes,1
1501:469:390:3,2009,56.975,19.025,Yes,1.033333
1501:469:390:4,2009,56.975,19.075,Yes,2.033333
1501:469:391:1,2009,56.925,19.125,Yes,1
1501:469:391:2,2009,56.925,19.175,Yes,2
1501:469:391:3,2009,56.975,19.125,Yes,2.033333
1501:469:392:2,2009,56.925,19.275,Yes,0.833333
1501:469:392:3,2009,56.975,19.225,Yes,3.833333
1501:469:393:2,2009,56.925,19.375,Yes,1.033333
1501:469:393:3,2009,56.975,19.325,Yes,2.033333
1501:469:394:2,2009,56.925,19.475,Yes,1
1501:469:455:3,2009,56.575,19.525,Yes,1.033333
1501:469:458:2,2009,56.525,19.875,Yes,5
1501:469:459:3,2009,56.575,19.925,Yes,0.666667
1501:469:459:4,2009,56.575,19.975,Yes,1
1501:469:465:3,2009,56.675,19.525,Yes,0.672222
1501:469:465:4,2009,56.675,19.575,Yes,0.333333
1501:469:466:3,2009,56.675,19.625,Yes,0.988889
1501:469:466:4,2009,56.675,19.675,Yes,6.005556
1501:469:467:2,2009,56.625,19.775,Yes,0.338889
1501:469:468:3,2009,56.675,19.825,Yes,0.355556
1501:469:469:2,2009,56.625,19.975,Yes,0.677778
1501:469:469:4,2009,56.675,19.975,Yes,1.005556
1501:469:475:2,2009,56.725,19.575,Yes,1
1501:469:475:4,2009,56.775,19.575,Yes,1
1501:469:476:2,2009,56.725,19.675,Yes,1.366667
1501:469:476:3,2009,56.775,19.625,Yes,2.033333
1501:469:476:4,2009,56.775,19.675,Yes,1
1501:469:477:1,2009,56.725,19.725,Yes,0.677778
1501:469:477:3,2009,56.775,19.725,Yes,0.338889
1501:469:477:4,2009,56.775,19.775,Yes,0.338889
1501:469:478:1,2009,56.725,19.825,Yes,0.338889
1501:469:478:2,2009,56.725,19.875,Yes,1.005556
1501:469:478:4,2009,56.775,19.875,Yes,1.672222
1501:469:479:2,2009,56.725,19.975,Yes,1
1501:469:479:3,2009,56.775,19.925,Yes,0.338889
1501:469:479:4,2009,56.775,19.975,Yes,1.011111
1501:469:485:1,2009,56.825,19.525,Yes,1.033333
1501:469:485:2,2009,56.825,19.575,Yes,1
1501:469:485:3,2009,56.875,19.525,Yes,4.033333
1501:469:486:1,2009,56.825,19.625,Yes,1
1501:469:487:1,2009,56.825,19.725,Yes,1
1501:469:487:2,2009,56.825,19.775,Yes,3.8
1501:469:487:4,2009,56.875,19.775,Yes,0.6
1501:469:488:1,2009,56.825,19.825,Yes,0.672222
1501:469:488:2,2009,56.825,19.875,Yes,3.688889
1501:469:488:3,2009,56.875,19.825,Yes,0.433333
1501:469:488:4,2009,56.875,19.875,Yes,0.333333
1501:469:489:1,2009,56.825,19.925,Yes,5
1501:469:495:1,2009,56.925,19.525,Yes,1.033333
1501:469:495:3,2009,56.975,19.525,Yes,1
1501:476:238:4,2009,57.375,16.875,Yes,187.433333
1501:476:239:1,2009,57.325,16.925,Yes,75.1
1501:476:239:2,2009,57.325,16.975,Yes,27.633333
1501:476:239:3,2009,57.375,16.925,Yes,320.8
1501:476:239:4,2009,57.375,16.975,Yes,51.4
1501:476:248:2,2009,57.425,16.875,Yes,70.533333
1501:476:249:1,2009,57.425,16.925,Yes,213.566667
1501:476:249:2,2009,57.425,16.975,Yes,89.5
1501:476:249:3,2009,57.475,16.925,Yes,2.033333
1501:476:249:4,2009,57.475,16.975,Yes,137.433333
1501:476:458:4,2009,57.575,16.875,Yes,1
1501:476:459:1,2009,57.525,16.925,Yes,2.033333
1501:476:459:2,2009,57.525,16.975,Yes,95.666667
1501:476:459:3,2009,57.575,16.925,Yes,14.233333
1501:476:459:4,2009,57.575,16.975,Yes,73.6
1501:476:468:1,2009,57.625,16.825,Yes,1
1501:476:468:2,2009,57.625,16.875,Yes,17.1
1501:476:469:1,2009,57.625,16.925,Yes,1
1501:477:130:3,2009,57.375,17.025,Yes,40.166667
1501:477:140:1,2009,57.425,17.025,Yes,127.466667
1501:477:140:2,2009,57.425,17.075,Yes,3.033333
1501:477:140:3,2009,57.475,17.025,Yes,48.3
1501:477:140:4,2009,57.475,17.075,Yes,83.733333
1501:477:141:1,2009,57.425,17.125,Yes,14.133333
1501:477:141:3,2009,57.475,17.125,Yes,1
1501:477:143:3,2009,57.475,17.325,Yes,0.338889
1501:477:143:4,2009,57.475,17.375,Yes,1.677778
1501:477:144:3,2009,57.475,17.425,Yes,0.666667
1501:477:247:1,2009,57.425,17.725,Yes,0.333333
1501:477:350:1,2009,57.525,17.025,Yes,84.466667
1501:477:350:2,2009,57.525,17.075,Yes,37.333333
1501:477:350:4,2009,57.575,17.075,Yes,44.4
1501:477:351:1,2009,57.525,17.125,Yes,4.066667
1501:477:351:2,2009,57.525,17.175,Yes,1
1501:477:351:3,2009,57.575,17.125,Yes,48.466667
1501:477:351:4,2009,57.575,17.175,Yes,2.033333
1501:477:352:4,2009,57.575,17.275,Yes,2.722222
1501:477:353:1,2009,57.525,17.325,Yes,4.388889
1501:477:353:2,2009,57.525,17.375,Yes,6.333333
1501:477:353:3,2009,57.575,17.325,Yes,8.383333
1501:477:353:4,2009,57.575,17.375,Yes,1.672222
1501:477:354:1,2009,57.525,17.425,Yes,0.694444
1501:477:354:3,2009,57.575,17.425,Yes,0.322222
1501:477:360:2,2009,57.625,17.075,Yes,34.233333
1501:477:360:4,2009,57.675,17.075,Yes,15.166667
1501:477:361:1,2009,57.625,17.125,Yes,51.366667
1501:477:361:2,2009,57.625,17.175,Yes,5.066667
1501:477:361:3,2009,57.675,17.125,Yes,2.033333
1501:477:361:4,2009,57.675,17.175,Yes,1.677778
1501:477:362:2,2009,57.625,17.275,Yes,4.038889
1501:477:362:4,2009,57.675,17.275,Yes,3.677778
1501:477:363:1,2009,57.625,17.325,Yes,1.677778
1501:477:363:2,2009,57.625,17.375,Yes,2.377778
1501:477:363:3,2009,57.675,17.325,Yes,1.011111
1501:477:363:4,2009,57.675,17.375,Yes,0.338889
1501:477:364:1,2009,57.625,17.425,Yes,0.333333
1501:477:364:3,2009,57.675,17.425,Yes,0.338889
1501:477:371:2,2009,57.725,17.175,Yes,0.355556
1501:477:372:2,2009,57.725,17.275,Yes,3.683333
1501:477:372:3,2009,57.775,17.225,Yes,0.677778
1501:477:372:4,2009,57.775,17.275,Yes,2
1501:477:373:1,2009,57.725,17.325,Yes,1.666667
1501:477:373:2,2009,57.725,17.375,Yes,0.666667
1501:477:373:3,2009,57.775,17.325,Yes,1.705556
1501:477:373:4,2009,57.775,17.375,Yes,0.338889
1501:477:382:2,2009,57.825,17.275,Yes,2.688889
1501:477:382:4,2009,57.875,17.275,Yes,2.672222
1501:477:383:2,2009,57.825,17.375,Yes,0.322222
1501:477:383:3,2009,57.875,17.325,Yes,0.655556
1501:477:390:2,2009,57.925,17.075,Yes,0.016667
1501:477:391:3,2009,57.975,17.125,Yes,0.338889
1501:477:392:3,2009,57.975,17.225,Yes,0.338889
1501:477:393:1,2009,57.925,17.325,Yes,1.666667
1501:478:104:1,2009,57.025,18.425,Yes,1
1501:478:104:2,2009,57.025,18.475,Yes,1.033333
1501:478:205:1,2009,57.025,18.525,Yes,2.033333
1501:478:206:2,2009,57.025,18.675,Yes,0.466667
1501:478:207:2,2009,57.025,18.775,Yes,1
1501:478:208:1,2009,57.025,18.825,Yes,63.333333
1501:478:208:2,2009,57.025,18.875,Yes,5.966667
1501:478:208:3,2009,57.075,18.825,Yes,17.233333
1501:478:208:4,2009,57.075,18.875,Yes,61.5
1501:478:209:1,2009,57.025,18.925,Yes,2.033333
1501:478:209:2,2009,57.025,18.975,Yes,3.033333
1501:478:209:3,2009,57.075,18.925,Yes,4.066667
1501:478:209:4,2009,57.075,18.975,Yes,2.2
1501:478:216:4,2009,57.175,18.675,Yes,1
1501:478:217:1,2009,57.125,18.725,Yes,8.1
1501:478:217:2,2009,57.125,18.775,Yes,129.433333
1501:478:217:3,2009,57.175,18.725,Yes,49.8
1501:478:217:4,2009,57.175,18.775,Yes,175.6
1501:478:218:1,2009,57.125,18.825,Yes,37.833333
1501:478:218:2,2009,57.125,18.875,Yes,16.066667
1501:478:218:3,2009,57.175,18.825,Yes,323.866667
1501:478:218:4,2009,57.175,18.875,Yes,225.1
1501:478:219:1,2009,57.125,18.925,Yes,24.466667
1501:478:219:2,2009,57.125,18.975,Yes,8
1501:478:219:3,2009,57.175,18.925,Yes,67.566667
1501:478:219:4,2009,57.175,18.975,Yes,15.133333
1501:478:228:1,2009,57.225,18.825,Yes,33.233333
1501:478:228:2,2009,57.225,18.875,Yes,87.266667
1501:478:228:4,2009,57.275,18.875,Yes,1
1501:478:229:1,2009,57.225,18.925,Yes,204.966667
1501:478:229:2,2009,57.225,18.975,Yes,146.433333
1501:478:229:3,2009,57.275,18.925,Yes,11.133333
1501:478:229:4,2009,57.275,18.975,Yes,32.6
1501:478:238:2,2009,57.325,18.875,Yes,1.033333
1501:478:239:1,2009,57.325,18.925,Yes,1
1501:479:100:1,2009,57.025,19.025,Yes,7.066667
1501:479:100:2,2009,57.025,19.075,Yes,1
1501:479:100:3,2009,57.075,19.025,Yes,2
1501:479:100:4,2009,57.075,19.075,Yes,4
1501:479:101:1,2009,57.025,19.125,Yes,2.033333
1501:479:101:2,2009,57.025,19.175,Yes,2.1
1501:479:101:3,2009,57.075,19.125,Yes,2
1501:479:101:4,2009,57.075,19.175,Yes,3.033333
1501:479:102:1,2009,57.025,19.225,Yes,2
1501:479:102:2,2009,57.025,19.275,Yes,3.2
1501:479:102:3,2009,57.075,19.225,Yes,1
1501:479:110:3,2009,57.175,19.025,Yes,3.066667
1501:479:110:4,2009,57.175,19.075,Yes,7
1501:479:111:2,2009,57.125,19.175,Yes,5.066667
1501:479:111:3,2009,57.175,19.125,Yes,2.066667
1501:479:112:3,2009,57.175,19.225,Yes,0.4
1501:479:120:1,2009,57.225,19.025,Yes,63.5
1501:479:120:2,2009,57.225,19.075,Yes,6.066667
1501:479:120:3,2009,57.275,19.025,Yes,39.633333
1501:479:120:4,2009,57.275,19.075,Yes,36.766667
1501:479:121:3,2009,57.275,19.125,Yes,0.533333
1501:479:122:1,2009,57.225,19.225,Yes,2
1501:479:122:2,2009,57.225,19.275,Yes,1.338889
1501:479:122:3,2009,57.275,19.225,Yes,1.372222
1501:479:122:4,2009,57.275,19.275,Yes,2
1501:479:123:3,2009,57.275,19.325,Yes,0.666667
1501:479:123:4,2009,57.275,19.375,Yes,1.333333
1501:479:124:3,2009,57.275,19.425,Yes,1.333333
1501:479:130:1,2009,57.325,19.025,Yes,4.5
1501:479:130:2,2009,57.325,19.075,Yes,63.766667
1501:479:130:3,2009,57.375,19.025,Yes,2.033333
1501:479:130:4,2009,57.375,19.075,Yes,21.233333
1501:479:131:1,2009,57.325,19.125,Yes,7.6
1501:479:131:2,2009,57.325,19.175,Yes,6.066667
1501:479:131:3,2009,57.375,19.125,Yes,12.5
1501:479:131:4,2009,57.375,19.175,Yes,29.2
1501:479:132:1,2009,57.325,19.225,Yes,1
1501:479:132:2,2009,57.325,19.275,Yes,0.694444
1501:479:132:3,2009,57.375,19.225,Yes,6.033333
1501:479:133:1,2009,57.325,19.325,Yes,0.672222
1501:479:133:2,2009,57.325,19.375,Yes,0.766667
1501:479:133:3,2009,57.375,19.325,Yes,0.066667
1501:479:134:1,2009,57.325,19.425,Yes,0.666667
1501:479:141:1,2009,57.425,19.125,Yes,1
1501:479:141:2,2009,57.425,19.175,Yes,7.2
1501:479:142:1,2009,57.425,19.225,Yes,39.5
1501:479:142:2,2009,57.425,19.275,Yes,2.666667
1501:479:142:3,2009,57.475,19.225,Yes,4.566667
1501:479:142:4,2009,57.475,19.275,Yes,5.033333
1501:479:360:3,2009,57.675,19.025,Yes,1.033333
1501:479:363:1,2009,57.625,19.325,Yes,1
1501:479:363:2,2009,57.625,19.375,Yes,6.066667
1501:479:363:4,2009,57.675,19.375,Yes,4.033333
1501:479:371:2,2009,57.725,19.175,Yes,1
1501:479:371:3,2009,57.775,19.125,Yes,3
1501:479:371:4,2009,57.775,19.175,Yes,5.033333
1501:479:373:2,2009,57.725,19.375,Yes,4.033333
1501:479:373:4,2009,57.775,19.375,Yes,1
1501:479:374:2,2009,57.725,19.475,Yes,0.666667
1501:479:374:4,2009,57.775,19.475,Yes,2.666667
1501:479:384:2,2009,57.825,19.475,Yes,3.8
1501:479:384:3,2009,57.875,19.425,Yes,1
1501:479:384:4,2009,57.875,19.475,Yes,0.866667
1501:479:467:2,2009,57.625,19.775,Yes,5.466667
1501:479:467:4,2009,57.675,19.775,Yes,3.066667
1501:479:468:1,2009,57.625,19.825,Yes,1.566667
1501:479:468:3,2009,57.675,19.825,Yes,2.333333
1501:479:475:3,2009,57.775,19.525,Yes,1
1501:479:475:4,2009,57.775,19.575,Yes,1
1501:479:477:1,2009,57.725,19.725,Yes,3
1501:479:477:2,2009,57.725,19.775,Yes,4.566667
1501:479:477:3,2009,57.775,19.725,Yes,7.633333
1501:479:477:4,2009,57.775,19.775,Yes,1.433333
1501:479:478:3,2009,57.775,19.825,Yes,1.033333
1501:479:485:1,2009,57.825,19.525,Yes,1
1501:479:485:3,2009,57.875,19.525,Yes,2
1501:479:486:2,2009,57.825,19.675,Yes,1.033333
1501:479:486:4,2009,57.875,19.675,Yes,1
1501:479:487:1,2009,57.825,19.725,Yes,9.366667
1501:479:487:3,2009,57.875,19.725,Yes,8.166667
1501:479:487:4,2009,57.875,19.775,Yes,2.4
1501:479:488:1,2009,57.825,19.825,Yes,2
1501:479:496:2,2009,57.925,19.675,Yes,0.433333
1501:479:496:4,2009,57.975,19.675,Yes,5.366667
1501:479:497:1,2009,57.925,19.725,Yes,3.1
1501:479:497:2,2009,57.925,19.775,Yes,0.266667
1501:479:497:3,2009,57.975,19.725,Yes,4.6
1501:487:103:2,2009,58.025,17.375,Yes,0.672222
1501:487:103:3,2009,58.075,17.325,Yes,0.333333
1501:487:103:4,2009,58.075,17.375,Yes,0.355556
1501:487:104:1,2009,58.025,17.425,Yes,1.005556
1501:487:104:2,2009,58.025,17.475,Yes,1.016667
1501:487:104:3,2009,58.075,17.425,Yes,1.655556
1501:487:104:4,2009,58.075,17.475,Yes,3
1501:487:114:1,2009,58.125,17.425,Yes,2.011111
1501:487:114:2,2009,58.125,17.475,Yes,3.677778
1501:487:114:4,2009,58.175,17.475,Yes,4.383333
1501:487:133:2,2009,58.325,17.375,Yes,0.333333
1501:487:205:1,2009,58.025,17.525,Yes,0.166667
1501:487:215:2,2009,58.125,17.575,Yes,0.333333
1501:487:215:3,2009,58.175,17.525,Yes,3.338889
1501:487:215:4,2009,58.175,17.575,Yes,0.666667
1501:487:217:2,2009,58.125,17.775,Yes,0.666667
1501:487:217:3,2009,58.175,17.725,Yes,0.338889
1501:487:217:4,2009,58.175,17.775,Yes,1.016667
1501:487:225:1,2009,58.225,17.525,Yes,3.705556
1501:487:225:2,2009,58.225,17.575,Yes,0.655556
1501:487:225:3,2009,58.275,17.525,Yes,0.338889
1501:487:225:4,2009,58.275,17.575,Yes,0.994444
1501:487:226:3,2009,58.275,17.625,Yes,0.333333
1501:487:226:4,2009,58.275,17.675,Yes,0.333333
1501:487:227:1,2009,58.225,17.725,Yes,0.338889
1501:487:227:2,2009,58.225,17.775,Yes,0.338889
1501:487:236:2,2009,58.325,17.675,Yes,0.333333
1501:487:236:3,2009,58.375,17.625,Yes,0.338889
1501:487:236:4,2009,58.375,17.675,Yes,1.372222
1501:487:237:1,2009,58.325,17.725,Yes,1.011111
1501:487:237:2,2009,58.325,17.775,Yes,0.355556
1501:487:237:4,2009,58.375,17.775,Yes,0.355556
1501:487:238:3,2009,58.375,17.825,Yes,1.355556
1501:487:238:4,2009,58.375,17.875,Yes,0.333333
1501:487:245:2,2009,58.425,17.575,Yes,0.333333
1501:487:246:1,2009,58.425,17.625,Yes,0.666667
1501:487:246:2,2009,58.425,17.675,Yes,0.333333
1501:487:247:1,2009,58.425,17.725,Yes,2.355556
1501:487:247:2,2009,58.425,17.775,Yes,1.338889
1501:487:247:4,2009,58.475,17.775,Yes,0.672222
1501:487:248:1,2009,58.425,17.825,Yes,0.666667
1501:487:248:3,2009,58.475,17.825,Yes,0.666667
1501:487:248:4,2009,58.475,17.875,Yes,1.35
1501:487:249:3,2009,58.475,17.925,Yes,1.011111
1501:487:249:4,2009,58.475,17.975,Yes,0.677778
1501:488:132:3,2009,58.375,18.225,Yes,0.338889
1501:488:132:4,2009,58.375,18.275,Yes,0.338889
1501:488:140:1,2009,58.425,18.025,Yes,0.666667
1501:488:140:2,2009,58.425,18.075,Yes,1.672222
1501:488:140:3,2009,58.475,18.025,Yes,0.661111
1501:488:140:4,2009,58.475,18.075,Yes,2.35
1501:488:141:2,2009,58.425,18.175,Yes,0.333333
1501:488:142:1,2009,58.425,18.225,Yes,0.677778
1501:488:142:2,2009,58.425,18.275,Yes,0.355556
1501:488:142:3,2009,58.475,18.225,Yes,0.322222
1501:488:142:4,2009,58.475,18.275,Yes,1.016667
1501:488:143:3,2009,58.475,18.325,Yes,0.338889
1501:488:350:2,2009,58.525,18.075,Yes,0.694444
1501:488:351:1,2009,58.525,18.125,Yes,0.666667
1501:488:351:2,2009,58.525,18.175,Yes,2.677778
1501:488:352:1,2009,58.525,18.225,Yes,0.338889
1501:488:352:3,2009,58.575,18.225,Yes,0.672222
1501:488:352:4,2009,58.575,18.275,Yes,1.016667
1501:488:353:1,2009,58.525,18.325,Yes,0.666667
1501:488:353:2,2009,58.525,18.375,Yes,1.666667
1501:488:353:3,2009,58.575,18.325,Yes,0.677778
1501:488:354:1,2009,58.525,18.425,Yes,0.666667
1501:488:363:1,2009,58.625,18.325,Yes,0.666667
1501:488:363:2,2009,58.625,18.375,Yes,0.333333
1501:488:364:1,2009,58.625,18.425,Yes,1
1501:488:364:2,2009,58.625,18.475,Yes,0.333333
1501:488:364:4,2009,58.675,18.475,Yes,1
1501:488:465:3,2009,58.675,18.525,Yes,0.672222
1501:488:465:4,2009,58.675,18.575,Yes,1.35
1501:488:477:2,2009,58.725,18.775,Yes,0.672222
1501:488:477:3,2009,58.775,18.725,Yes,0.672222
1501:488:477:4,2009,58.775,18.775,Yes,1.672222
1501:488:478:1,2009,58.725,18.825,Yes,1.677778
1501:488:478:4,2009,58.775,18.875,Yes,3.033333
1501:488:479:3,2009,58.775,18.925,Yes,0.666667
1501:488:488:2,2009,58.825,18.875,Yes,1.7
1501:488:489:1,2009,58.825,18.925,Yes,0.322222
1501:488:489:2,2009,58.825,18.975,Yes,1.011111
1501:488:489:4,2009,58.875,18.975,Yes,0.355556
1501:489:205:2,2009,58.025,19.575,Yes,2
1501:489:205:3,2009,58.075,19.525,Yes,1.733333
1501:489:205:4,2009,58.075,19.575,Yes,1.333333
1501:489:206:1,2009,58.025,19.625,Yes,1
1501:489:206:2,2009,58.025,19.675,Yes,1
1501:489:206:3,2009,58.075,19.625,Yes,1.733333
1501:489:206:4,2009,58.075,19.675,Yes,1.9
1501:489:207:1,2009,58.025,19.725,Yes,5.166667
1501:489:207:3,2009,58.075,19.725,Yes,1.066667
1501:489:207:4,2009,58.075,19.775,Yes,3.733333
1501:489:208:3,2009,58.075,19.825,Yes,1.166667
1501:489:208:4,2009,58.075,19.875,Yes,1
1501:489:209:3,2009,58.075,19.925,Yes,1.333333
1501:489:215:1,2009,58.125,19.525,Yes,5.466667
1501:489:215:3,2009,58.175,19.525,Yes,6.833333
1501:489:215:4,2009,58.175,19.575,Yes,0.933333
1501:489:216:1,2009,58.125,19.625,Yes,1.533333
1501:489:216:3,2009,58.175,19.625,Yes,4.266667
1501:489:216:4,2009,58.175,19.675,Yes,5.5
1501:489:217:1,2009,58.125,19.725,Yes,4.6
1501:489:217:3,2009,58.175,19.725,Yes,2.766667
1501:489:217:4,2009,58.175,19.775,Yes,1.266667
1501:489:218:3,2009,58.175,19.825,Yes,2.033333
1501:489:218:4,2009,58.175,19.875,Yes,0.533333
1501:489:219:1,2009,58.125,19.925,Yes,2.233333
1501:489:219:3,2009,58.175,19.925,Yes,1.833333
1501:489:225:1,2009,58.225,19.525,Yes,1.3
1501:489:225:2,2009,58.225,19.575,Yes,4.233333
1501:489:225:4,2009,58.275,19.575,Yes,1.066667
1501:489:226:1,2009,58.225,19.625,Yes,3.366667
1501:489:226:2,2009,58.225,19.675,Yes,1.066667
1501:489:226:3,2009,58.275,19.625,Yes,1.666667
1501:489:226:4,2009,58.275,19.675,Yes,3.4
1501:489:227:1,2009,58.225,19.725,Yes,3.4
1501:489:227:2,2009,58.225,19.775,Yes,0.233333
1501:489:227:3,2009,58.275,19.725,Yes,0.5
1501:489:227:4,2009,58.275,19.775,Yes,1.333333
1501:489:228:1,2009,58.225,19.825,Yes,0.9
1501:489:229:1,2009,58.225,19.925,Yes,1.033333
1501:489:229:2,2009,58.225,19.975,Yes,2
1501:489:229:3,2009,58.275,19.925,Yes,1.5
1501:489:229:4,2009,58.275,19.975,Yes,3.933333
1501:489:238:2,2009,58.325,19.875,Yes,1.933333
1501:489:239:1,2009,58.325,19.925,Yes,1
1501:489:239:2,2009,58.325,19.975,Yes,4.5
1501:489:239:3,2009,58.375,19.925,Yes,1.533333
1501:489:239:4,2009,58.375,19.975,Yes,1
1501:489:380:1,2009,58.825,19.025,Yes,0.666667
1501:489:380:3,2009,58.875,19.025,Yes,0.333333
1501:489:380:4,2009,58.875,19.075,Yes,0.333333
1501:489:390:4,2009,58.975,19.075,Yes,0.333333
1501:489:391:2,2009,58.925,19.175,Yes,0.677778
1501:489:391:3,2009,58.975,19.125,Yes,1
1501:489:391:4,2009,58.975,19.175,Yes,2.683333
1501:489:392:1,2009,58.925,19.225,Yes,0.677778
1501:489:392:2,2009,58.925,19.275,Yes,1
1501:489:392:3,2009,58.975,19.225,Yes,1.688889
1501:489:392:4,2009,58.975,19.275,Yes,0.338889
1501:489:393:3,2009,58.975,19.325,Yes,0.338889
1501:489:478:4,2009,58.775,19.875,Yes,1
1501:489:487:2,2009,58.825,19.775,Yes,0.333333
1501:489:488:1,2009,58.825,19.825,Yes,0.666667
1501:489:488:2,2009,58.825,19.875,Yes,1.344444
1501:489:488:4,2009,58.875,19.875,Yes,0.333333
1501:489:489:1,2009,58.825,19.925,Yes,1.722222
1501:489:489:2,2009,58.825,19.975,Yes,1.994444
1501:489:489:3,2009,58.875,19.925,Yes,0.333333
1501:489:489:4,2009,58.875,19.975,Yes,0.333333
1501:489:495:4,2009,58.975,19.575,Yes,0.677778
1501:489:496:3,2009,58.975,19.625,Yes,0.322222
1501:489:496:4,2009,58.975,19.675,Yes,0.694444
1501:489:497:3,2009,58.975,19.725,Yes,0.338889
